measure_number	beat	offset	duration	notes
24	1.25	93.5	0.5	('D3', 'D5')
24	1.5	94.0	0.5	('F#3', 'D5')
24	1.75	94.5	0.5	('B3', 'D5')
24	2.0	95.0	0.5	('B2', 'E5')
24	2.25	95.5	0.5	('D3', 'D5')
24	2.5	96.0	0.5	('F#3', 'C#5')
24	2.75	96.5	0.5	('B3', 'B4')
25	1.0	97.0	0.5	('C#3', 'A#4')
25	1.25	97.5	0.5	('E3', 'A#4')
25	1.5	98.0	0.5	('F#3', 'A#4')
25	1.75	98.5	0.5	('A#3', 'A#4')
25	2.0	99.0	0.5	('B2', 'C#5')
25	2.25	99.5	0.5	('D3', 'B4')
25	2.5	100.0	0.5	('F#3', 'A#4')
25	2.75	100.5	0.5	('B3', 'B4')
26	1.0	101.0	0.5	('F#2', 'C#5')
26	1.25	101.5	0.5	('C#3', 'C#5')
26	1.5	102.0	0.5	('F#3', 'C#5')
26	1.75	102.5	0.5	('A#3', 'C#5')
26	2.0	103.0	0.5	('F#2', 'F#4')
26	2.25	103.5	0.5	('C#3', 'F#4')
26	2.5	104.0	0.5	('F#3', 'F#4')
26	2.75	104.5	0.5	('A#3', 'F#4')
27	1.0	105.0	0.5	('B2', 'D5')
27	1.25	105.5	0.5	('D3', 'D5')
27	1.5	106.0	0.5	('F#3', 'D5')
27	1.75	106.5	0.5	('B3', 'D5')
27	2.0	107.0	0.5	('A#2', 'F#5')
27	2.25	107.5	0.5	('E3', 'F#5')
27	2.5	108.0	0.5	('F#3', 'F#5')
27	2.75	108.5	0.5	('C#4', 'F#5')
28	1.0	109.0	0.5	('B2', 'D5')
28	1.25	109.5	0.5	('D3', 'D5')
28	1.5	110.0	0.5	('F#3', 'D5')
28	1.75	110.5	0.5	('B3', 'D5')
28	2.0	111.0	0.5	('D3', 'E5')
28	2.25	111.5	0.5	('F#3', 'D5')
28	2.5	112.0	0.5	('B3', 'C#5')
28	2.75	112.5	0.5	('F#3', 'B4')
29	1.0	113.0	0.5	('C#3', 'A4')
29	1.25	113.5	0.5	('F#3', 'A4')
29	1.5	114.0	0.5	('A3', 'A4')
29	1.75	114.5	0.5	('F#3', 'A4')
29	2.0	115.0	0.5	('C#3', 'A4')
29	2.25	115.5	0.5	('E#3', 'G#4')
29	2.5	116.0	0.5	('G#3', 'F#4')
29	2.75	116.5	0.5	('E#3', 'G#4')
30	1.0	117.0	0.5	('F#2', 'F#4')
30	1.25	117.5	0.5	('A2', 'F#4')
30	1.5	118.0	0.5	('C#3',)
30	1.75	118.5	0.5	('F#3',)
30	2.0	119.0	1.0	('F#2',)
30	2.5	120.0	1.0	('C#4',)
31	1.0	121.0	0.5	('C#3', 'G#4')
31	1.25	121.5	0.5	('C#3', 'C#4')
31	1.5	122.0	0.5	('C#3', 'G#3', 'B3', 'E#4')
31	1.75	122.5	0.5	('C#3', 'G#3', 'B3', 'G#4')
31	2.0	123.0	0.5	('C#3', 'G#3', 'B3', 'A4')
31	2.25	123.5	0.5	('C#3', 'G#3', 'B3', 'C#4')
31	2.5	124.0	0.5	('C#3', 'F#3', 'A3', 'F#4')
31	2.75	124.5	0.5	('C#3', 'F#3', 'A3', 'A4')
32	1.0	125.0	0.5	('C#3', 'E#3', 'G#3', 'B4')
32	1.25	125.5	0.5	('C#3', 'E#3', 'G#3', 'C#4')
32	1.5	126.0	0.5	('E#4',)
32	1.75	126.5	0.5	('G#4',)
32	2.0	127.0	0.5	('C#5',)
32	2.25	127.5	0.5	('B4',)
32	2.5	128.0	0.5	('A4',)
32	2.75	128.5	0.5	('G#4',)
33	1.0	129.0	0.5	('F#3', 'A3', 'A4')
33	1.25	129.5	0.5	('F#3', 'A3', 'F#4')
33	1.5	130.0	0.5	('F#3', 'A3', 'E#4')
33	1.75	130.5	0.5	('F#3', 'A3', 'F#4')
33	2.0	131.0	0.5	('G#3', 'B3', 'B4')
33	2.25	131.5	0.5	('G#3', 'B3', 'F#4')
33	2.5	132.0	0.5	('G#3', 'B3', 'E#4')
33	2.75	132.5	0.5	('G#3', 'B3', 'F#4')
34	1.0	133.0	0.5	('A3', 'C#4', 'C#5')
34	1.25	133.5	0.5	('A3', 'C#4', 'A4')
34	1.5	134.0	0.5	('G#4',)
34	1.75	134.5	0.5	('A4',)
34	2.0	135.0	0.5	('B4',)
34	2.25	135.5	0.5	('A4',)
34	2.5	136.0	0.5	('G#4',)
34	2.75	136.5	0.5	('A4',)
35	1.0	137.0	0.5	('E3', 'B4')
35	1.25	137.5	0.5	('E3', 'E4')
35	1.5	138.0	0.5	('E3', 'B3', 'D4', 'G#4')
35	1.75	138.5	0.5	('E3', 'B3', 'D4', 'B4')
35	2.0	139.0	0.5	('E3', 'B3', 'D4', 'C#5')
35	2.25	139.5	0.5	('E3', 'B3', 'D4', 'E4')
35	2.5	140.0	0.5	('E3', 'A3', 'C#4', 'A4')
35	2.75	140.5	0.5	('E3', 'A3', 'C#4', 'C#5')
36	1.0	141.0	0.5	('E3', 'G#3', 'B3', 'D5')
36	1.25	141.5	0.5	('E3', 'G#3', 'B3', 'E4')
36	1.5	142.0	0.5	('G#4',)
36	1.75	142.5	0.5	('B4',)
36	2.0	143.0	0.5	('E5',)
36	2.25	143.5	0.5	('D5',)
36	2.5	144.0	0.5	('C#5',)
36	2.75	144.5	0.5	('B4',)
37	1.0	145.0	0.5	('A3', 'C#4', 'C#5')
37	1.25	145.5	0.5	('A3', 'C#4', 'A4')
37	1.5	146.0	0.5	('A3', 'C#4', 'G#4')
37	1.75	146.5	0.5	('A3', 'C#4', 'A4')
37	2.0	147.0	0.5	('B3', 'D4', 'D5')
37	2.25	147.5	0.5	('B3', 'D4', 'A4')
37	2.5	148.0	0.5	('B3', 'D4', 'G#4')
37	2.75	148.5	0.5	('B3', 'D4', 'A4')
38	1.0	149.0	0.5	('C#4', 'E4', 'E5')
38	1.25	149.5	0.5	('C#4', 'E4', 'A4')
38	1.5	150.0	0.5	('G#4',)
38	1.75	150.5	0.5	('A4',)
38	2.0	151.0	0.5	('B4',)
38	2.25	151.5	0.5	('C#5',)
38	2.5	152.0	0.5	('D5',)
38	2.75	152.5	0.5	('E5',)
39	1.0	153.0	0.5	('F#5',)
39	1.25	153.5	0.5	('D4', 'F#5')
39	1.5	154.0	0.5	('C#4', 'F#5')
39	1.75	154.5	0.5	('D4', 'F#5')
39	2.0	155.0	0.5	('E4', 'F#5')
39	2.25	155.5	0.5	('F#4', 'F#5')
39	2.5	156.0	0.5	('G#4', 'F#5')
39	2.75	156.5	0.5	('A4', 'F#5')
40	1.0	157.0	0.5	('B4', 'F#5')
40	1.25	157.5	0.5	('B4', 'F#5')
40	1.5	158.0	0.5	('B4', 'E#5')
40	1.75	158.5	0.5	('B4', 'F#5')
40	2.0	159.0	0.5	('B4', 'G#5')
40	2.25	159.5	0.5	('B4', 'A5')
40	2.5	160.0	0.5	('B4', 'B5')
40	2.75	160.5	0.5	('B4', 'C#6')
41	1.0	161.0	0.5	('B4', 'D6')
41	1.25	161.5	0.5	('B4', 'D6')
41	1.5	162.0	0.5	('A#4', 'D6')
41	1.75	162.5	0.5	('B4', 'D6')
41	2.0	163.0	0.5	('C#5', 'D6')
41	2.25	163.5	0.5	('D5', 'D6')
41	2.5	164.0	0.5	('E5', 'D6')
41	2.75	164.5	0.5	('F#5', 'D6')
42	1.0	165.0	0.5	('G#5', 'D6')
42	1.25	165.5	0.5	('E4', 'G#5', 'D6')
42	1.5	166.0	0.5	('D#4', 'G#5', 'D6')
42	1.75	166.5	0.5	('E4', 'G#5', 'D6')
42	2.0	167.0	0.5	('F#4', 'G#5', 'D6')
42	2.25	167.5	0.5	('G#4', 'G#5', 'D6')
42	2.5	168.0	0.5	('A4', 'G#5', 'D6')
42	2.75	168.5	0.5	('B4', 'G#5', 'D6')
43	1.0	169.0	0.5	('C#5', 'A5', 'C#6')
43	1.25	169.5	0.5	('A3', 'C#5', 'A5', 'C#6')
43	1.5	170.0	0.5	('G#3', 'C#5', 'A5', 'C#6')
43	1.75	170.5	0.5	('A3', 'C#5', 'A5', 'C#6')
43	2.0	171.0	0.5	('B3', 'C#5', 'A5', 'C#6')
43	2.25	171.5	0.5	('C#4', 'C#5', 'A5', 'C#6')
43	2.5	172.0	0.5	('D4', 'C#5', 'A5', 'C#6')
43	2.75	172.5	0.5	('E4', 'C#5', 'A5', 'C#6')
44	1.0	173.0	0.5	('E#4', 'B4', 'C#5', 'E#5', 'G#5', 'B5')
44	1.25	173.5	0.5	('C#3', 'B4', 'C#5', 'E#5', 'G#5', 'B5')
44	1.5	174.0	0.5	('B#2', 'B4', 'C#5', 'E#5', 'G#5', 'B5')
44	1.75	174.5	0.5	('C#3', 'B4', 'C#5', 'E#5', 'G#5', 'B5')
44	2.0	175.0	0.5	('D#3', 'B4', 'C#5', 'E#5', 'G#5', 'B5')
44	2.25	175.5	0.5	('E#3', 'B4', 'C#5', 'E#5', 'G#5', 'B5')
44	2.5	176.0	0.5	('F#3', 'B4', 'C#5', 'E#5', 'G#5', 'B5')
44	2.75	176.5	0.5	('G#3', 'B4', 'C#5', 'E#5', 'G#5', 'B5')
45	1.0	177.0	0.5	('F#3', 'A4', 'C#5', 'A5')
45	1.25	177.5	0.5	('A3', 'A4', 'C#5', 'A5')
45	1.5	178.0	0.5	('F#3', 'G#5')
45	1.75	178.5	0.5	('A3', 'F#5')
45	2.0	179.0	0.5	('F#3', 'E5')
45	2.25	179.5	0.5	('A3', 'D#5')
45	2.5	180.0	0.5	('F#3', 'C#5')
45	2.75	180.5	0.5	('A3', 'B4')
46	1.0	181.0	0.5	('F#2', 'A4')
46	1.25	181.5	0.5	('D#3', 'G#4')
46	1.5	182.0	0.5	('F#2', 'F#4')
46	1.75	182.5	0.5	('D#3', 'E4')
46	2.0	183.0	0.5	('F#2', 'D#4')
46	2.25	183.5	0.5	('D#3', 'C#4')
46	2.5	184.0	0.5	('F#2', 'B3')
46	2.75	184.5	0.5	('D#3', 'A3')
47	1.0	185.0	0.5	('E2', 'G#3')
47	1.25	185.5	0.5	('E3', 'F#3')
47	1.5	186.0	0.5	('E2', 'E3')
47	1.75	186.5	0.5	('E3', 'F#3')
47	2.0	187.0	0.5	('E2', 'G#3')
47	2.25	187.5	0.5	('E3', 'A3')
47	2.5	188.0	0.5	('E2', 'B3')
47	2.75	188.5	0.5	('E3', 'C#4')
48	1.0	189.0	0.5	('E2', 'D4')
48	1.25	189.5	0.5	('E3', 'C#4')
48	1.5	190.0	0.5	('E2', 'B3')
48	1.75	190.5	0.5	('E3', 'C#4')
48	2.0	191.0	0.5	('D2', 'D4')
48	2.25	191.5	0.5	('D3', 'E4')
48	2.5	192.0	0.5	('D2', 'F#4')
48	2.75	192.5	0.5	('D3', 'G#4')
49	1.0	193.0	0.5	('C#2', 'A4')
49	1.25	193.5	0.5	('A2', 'A#4')
49	1.5	194.0	0.5	('C#2', 'B4')
49	1.75	194.5	0.5	('A2', 'B#4')
49	2.0	195.0	0.5	('C#2', 'C#5')
49	2.25	195.5	0.5	('A2', 'D5')
49	2.5	196.0	0.5	('C#2', 'D#5')
49	2.75	196.5	0.5	('A2', 'E5')
50	1.0	197.0	0.5	('D2', 'E#5')
50	1.25	197.5	0.5	('A2', 'F#5')
50	1.5	198.0	0.5	('D2', 'G5')
50	1.75	198.5	0.5	('A2', 'G#5')
50	2.0	199.0	0.5	('D#2', 'A5')
50	2.25	199.5	0.5	('A2', 'A#5')
50	2.5	200.0	0.5	('D#2', 'B5')
50	2.75	200.5	0.5	('A2', 'B#5')
51	1.0	201.0	0.5	('E2', 'C#6')
51	1.25	201.5	1/6	('A2', 'C#6')
51	4/3	605/3	1/3	('A2', 'D6')
51	1.5	202.0	1/3	('E2', 'D6')
51	5/3	607/3	1/6	('E2', 'D#6')
51	1.75	202.5	0.5	('A2', 'D#6')
51	2.0	203.0	0.5	('E2', 'E6')
51	2.25	203.5	0.5	('A2', 'E6')
51	2.5	204.0	0.5	('E2', 'A4')
51	2.75	204.5	0.5	('A2', 'A4')
52	1.0	205.0	0.5	('E2', 'B4')
52	1.25	205.5	0.5	('A2', 'B4')
52	1.5	206.0	0.5	('E2', 'B4')
52	1.75	206.5	0.5	('A2', 'B4')
52	2.0	207.0	0.5	('E2', 'B4')
52	2.25	207.5	0.5	('G#2', 'B4')
52	2.5	208.0	0.5	('E2', 'B4')
52	2.75	208.5	0.5	('G#2', 'B4')
53	1.0	209.0	1.0	('A2', 'A4')
53	1.5	210.0	1.0	('A1',)
53	2.0	211.0	1.0	('C#5', 'D5')
53	2.5	212.0	0.5	('A3', 'C#4', 'B4')
53	2.75	212.5	0.5	('A3', 'C#4', 'A4')
54	1.0	213.0	1.0	('B3', 'D4', 'G#4')
54	1.5	214.0	1.0	('E3', 'E4')
54	2.0	215.0	1.0	('C#5', 'D5')
54	2.5	216.0	0.5	('A3', 'C#4', 'B4')
54	2.75	216.5	0.5	('A3', 'C#4', 'A4')
55	1.0	217.0	1.0	('G#3', 'B3', 'D#5')
55	1.5	218.0	1.0	('E3', 'E5')
55	2.0	219.0	1.0	('C#5', 'D5')
55	2.5	220.0	0.5	('A3', 'C#4', 'B4')
55	2.75	220.5	0.5	('A3', 'C#4', 'A4')
56	1.0	221.0	1.0	('B3', 'D4', 'G#4')
56	1.5	222.0	1.0	('E3', 'E4')
56	2.0	223.0	1.0	('F#5',)
56	2.5	224.0	1.0	('F#3', 'F#4')
57	1.0	225.0	1.0	('D5',)
57	1.5	226.0	1.0	('D3', 'D4')
57	2.0	227.0	1.0	('B4',)
57	2.5	228.0	1.0	('B2', 'B3')
58	1.0	229.0	1.0	('G#4',)
58	1.5	230.0	1.0	('G#2', 'G#3')
58	2.0	231.0	1.0	('A4',)
58	2.5	232.0	1.0	('A2', 'A3')
59	1.0	233.0	1.0	('D4',)
59	1.5	234.0	1.0	('D2', 'D3')
59	2.0	235.0	1.0	('E4',)
59	2.5	236.0	1.0	('E2', 'E3')
60	1.0	237.0	1.0	('A2', 'A3')
60	1.5	238.0	1.0	('A1',)
60	2.0	239.0	1.0	('C6', 'D6')
60	2.5	240.0	0.5	('A4', 'C5', 'B5')
60	2.75	240.5	0.5	('A4', 'C5', 'A5')
61	1.0	241.0	1.0	('B4', 'D5', 'G#5')
61	1.5	242.0	1.0	('E4', 'E5')
61	2.0	243.0	1.0	('C6', 'D6')
61	2.5	244.0	0.5	('A4', 'C5', 'B5')
61	2.75	244.5	0.5	('A4', 'C5', 'A5')
62	1.0	245.0	1.0	('G#4', 'B4', 'D#6')
62	1.5	246.0	1.0	('E4', 'E6')
62	2.0	247.0	1.0	('C6', 'D6')
62	2.5	248.0	0.5	('A4', 'C5', 'B5')
62	2.75	248.5	0.5	('A4', 'C5', 'A5')
63	1.0	249.0	1.0	('B4', 'D5', 'G#5')
63	1.5	250.0	1.0	('E4', 'E5')
63	2.0	251.0	1.0	('F6',)
63	2.5	252.0	1.0	('F4', 'F5')
64	1.0	253.0	1.0	('D6',)
64	1.5	254.0	1.0	('D4', 'D5')
64	2.0	255.0	1.0	('B5',)
64	2.5	256.0	1.0	('B3', 'B4')
65	1.0	257.0	1.0	('G#5',)
65	1.5	258.0	1.0	('G#3', 'G#4')
66	2.5	264.0	1.0	('A4', 'C#5', 'E5')
67	1.0	265.0	1.0	('G#4', 'D5', 'E5')
67	1.5	266.0	1.0	('F#4', 'D5', 'B5')
67	2.0	267.0	1.0	('E4', 'D5', 'B5')
67	2.5	268.0	1.0	('A4', 'C#5', 'A5')
68	1.0	269.0	1.0	('G#4', 'D5', 'E5')
68	1.5	270.0	1.0	('F#4', 'D5', 'B5')
68	2.0	271.0	1.0	('E4', 'D5', 'B5')
68	2.5	272.0	1.0	('A4', 'C#5', 'A5')
69	1.0	273.0	1.0	('D4', 'A4', 'B4')
69	1.5	274.0	1.0	('D#4', 'A4', 'B4', 'F#5')
69	2.0	275.0	1.0	('E4', 'G#4', 'B4')
69	2.5	276.0	1.0	('E3', 'G#4', 'B4', 'E5')
70	1.0	277.0	0.5	('A3', 'A4', 'C#5')
70	1.25	277.5	0.5	('A3', 'A4', 'D5')
70	1.5	278.0	0.5	('E3', 'C#5')
70	1.75	278.5	0.5	('E3', 'B4')
70	2.0	279.0	1.0	('C#3', 'A4')
70	2.5	280.0	1.0	('A2', 'A3', 'C#4', 'E4')
71	1.0	281.0	1.0	('G#2', 'B3', 'D4', 'E4')
71	1.5	282.0	1.0	('F#2', 'B3', 'D4', 'E4')
71	2.0	283.0	1.0	('E2', 'B3', 'D4', 'E4')
71	2.5	284.0	1.0	('A2', 'A3', 'C#4', 'E4')
72	1.0	285.0	1.0	('G#2', 'B3', 'D4', 'E4')
72	1.5	286.0	1.0	('F#2', 'B3', 'D4', 'E4')
72	2.0	287.0	1.0	('E2', 'B3', 'D4', 'E4')
72	2.5	288.0	1.0	('G2', 'A3', 'C#4')
73	1.0	289.0	1.0	('F#2', 'A3', 'D4')
73	1.5	290.0	1.0	('E2', 'A3', 'D4')
73	2.0	291.0	1.0	('D2', 'A3', 'D4')
73	2.5	292.0	1.0	('G2', 'A3', 'C#4')
74	1.0	293.0	1.0	('F#2', 'A3', 'D4')
74	1.5	294.0	1.0	('E2', 'A3', 'D4')
74	2.0	295.0	1.0	('D2', 'A3', 'D4')
74	2.5	296.0	1.0	('F2', 'G3', 'B3')
75	1.0	297.0	1.0	('E2', 'G3', 'C4')
75	1.5	298.0	1.0	('D2', 'G3', 'D4')
75	2.0	299.0	1.0	('C2', 'G3', 'E4')
75	2.5	300.0	1.0	('F3', 'G3', 'B3', 'G4')
76	1.0	301.0	1.0	('E3', 'G3', 'C4', 'G4')
76	1.5	302.0	1.0	('D3', 'G3', 'D4', 'G4')
76	2.0	303.0	1.0	('C3', 'G3', 'E4', 'G4')
76	2.5	304.0	1.0	('B3', 'G4', 'F5')
77	1.0	305.0	1.0	('C4', 'G4', 'E5')
77	1.5	306.0	1.0	('D4', 'G4', 'D5')
77	2.0	307.0	1.0	('E4', 'G4', 'C5')
77	2.5	308.0	1.0	('F4', 'G4', 'B4', 'G5')
78	1.0	309.0	1.0	('E4', 'G4', 'C5', 'G5')
78	1.5	310.0	1.0	('D4', 'G4', 'D5', 'G5')
78	2.0	311.0	1.0	('C4', 'G4', 'E5', 'G5')
78	2.5	312.0	1.0	('G2', 'A2', 'A3', 'C#4')
79	1.0	313.0	1.0	('F2', 'A2', 'A3', 'D4')
79	1.5	314.0	1.0	('E2', 'A2', 'A3', 'E4')
79	2.0	315.0	1.0	('D2', 'A2', 'A3', 'F4')
79	2.5	316.0	1.0	('G3', 'A3', 'C#4', 'A4')
80	1.0	317.0	1.0	('F3', 'A3', 'D4', 'A4')
80	1.5	318.0	1.0	('E3', 'A3', 'E4', 'A4')
80	2.0	319.0	1.0	('D3', 'A3', 'F4', 'A4')
80	2.5	320.0	1.0	('C#4', 'A4', 'G5')
81	1.0	321.0	1.0	('D4', 'A4', 'F5')
81	1.5	322.0	1.0	('E4', 'A4', 'E5')
81	2.0	323.0	1.0	('F4', 'A4', 'D5')
81	2.5	324.0	1.0	('G4', 'A4', 'C#5', 'A5')
82	1.0	325.0	1.0	('F4', 'A4', 'D5', 'A5')
82	1.5	326.0	1.0	('E4', 'A4', 'E5', 'A5')
82	2.0	327.0	1.0	('D4', 'A4', 'F5', 'A5')
82	2.5	328.0	1.0	('E-3', 'F3', 'A3', 'F4')
83	1.0	329.0	1.0	('D3', 'F3', 'B-3', 'F4')
83	1.5	330.0	1.0	('C3', 'F3', 'C4', 'F4')
83	2.0	331.0	1.0	('B-2', 'F3', 'D4', 'F4')
83	2.5	332.0	1.0	('E-4', 'F4', 'A4', 'F5')
84	1.0	333.0	1.0	('D4', 'F4', 'B-4', 'F5')
84	1.5	334.0	1.0	('C4', 'F4', 'C5', 'F5')
84	2.0	335.0	1.0	('B-3', 'F4', 'D5', 'F5')
84	2.5	336.0	1.0	('E-5', 'F5', 'A5')
85	1.0	337.0	1.0	('D5', 'F5', 'B-5')
85	1.5	338.0	1.0	('C5', 'F5', 'C6')
85	2.0	339.0	1.0	('B-4', 'B-5', 'D6')
85	2.5	340.0	1.0	('A4', 'A5', 'D6')
86	1.0	341.0	1.0	('G#4', 'G#5', 'D6')
86	1.5	342.0	1.0	('F#4', 'F#5', 'D6')
86	2.0	343.0	1.0	('E4', 'E5', 'G#5', 'B5')
86	2.5	344.0	1.0	('D4', 'D5', 'G#5', 'B5')
87	1.0	345.0	1.0	('C#4', 'C#5', 'E5', 'A5', 'C#6', 'E6')
87	1.5	346.0	1.0	('B3', 'B4', 'E5', 'A5', 'C#6', 'E6')
