measure_number	beat	offset	duration	notes
14	2.5	27.5	0.25	('D-4', 'E-4', 'B-4', 'G5')
14	2.75	27.75	0.25	('C-4', 'E-4', 'A-4', 'A-5')
15	1.0	28.0	0.5	('C-4', 'E-4', 'A-4', 'A-5')
15	2.25	29.25	0.25	('D4', 'F4', 'B-4', 'F5')
15	2.5	29.5	0.25	('D-4', 'E-4', 'B-4', 'G5')
15	2.75	29.75	0.25	('C4', 'E-4', 'A-4', 'A-5')
16	1.5	30.5	0.5	('C4', 'E-4', 'A-4', 'A-5')
16	2.5	31.5	0.5	('C4', 'E-4', 'A-4', 'A-5')
17	1.0	32.0	3.0	('C4', 'E-4', 'A-4', 'A-5')
17	2.5	35.0	0.5	('B3', 'D4', 'G4', 'D5')
17	2.75	35.5	0.5	('B-3', 'D-4', 'G4', 'G5')
18	1.0	36.0	1.0	('B-3', 'D-4', 'G4', 'G5')
18	1.5	37.0	0.5	('A3', 'C4', 'F4', 'C5')
18	1.75	37.5	0.5	('A-3', 'C-4', 'F4', 'F5')
18	2.0	38.0	1.0	('A-3', 'C-4', 'F4', 'F5')
18	2.5	39.0	0.5	('G3', 'B-3', 'E-4', 'B-4')
18	2.75	39.5	0.5	('F#3', 'A3', 'E-4', 'E-5')
19	1.0	40.0	2.0	('F3', 'A-3', 'E-4', 'A-4', 'B-4', 'E-5')
19	2.0	42.0	1.0	('F3', 'A-3', 'D4', 'A-4', 'B-4', 'D5')
19	2.5	43.0	1.0	('E-3', 'G3', 'E-4', 'B-4', 'E-5')
20	1.0	44.0	1.0	('D3', 'F3', 'F4', 'B-4', 'F5')
20	1.5	45.0	1.0	('C3', 'E-3', 'G4', 'B-4', 'G5')
20	2.0	46.0	1.0	('B-2', 'D3', 'A-4', 'B-4', 'A-5')
20	2.5	47.0	1.0	('B-2', 'D3', 'F3', 'B-4', 'B-5')
21	1.0	48.0	0.5	('E-2', 'G4', 'B-4', 'G5')
21	1.25	48.5	0.5	('B-2', 'G4', 'B-4', 'G5')
21	1.5	49.0	0.5	('G3',)
21	1.75	49.5	0.5	('B-2',)
21	2.0	50.0	0.5	('E-2', 'B-4', 'B-5')
21	2.25	50.5	0.5	('B-2', 'B-4', 'B-5')
21	2.5	51.0	0.5	('G3',)
21	2.75	51.5	0.5	('B-2',)
22	1.0	52.0	0.5	('F2', 'B-5', 'B-6')
22	1.25	52.5	0.5	('B-2', 'B-5', 'B-6')
22	1.5	53.0	0.5	('A-3', 'B-5', 'B-6')
22	1.75	53.5	0.5	('B-2', 'B-5', 'B-6')
22	2.0	54.0	0.5	('F2', 'B-5', 'B-6')
22	2.25	54.5	0.5	('B-2', 'B-5', 'B-6')
22	2.5	55.0	0.5	('A-3', 'B-4', 'B-5')
22	2.75	55.5	0.5	('B-2', 'B-4', 'B-5')
23	1.0	56.0	0.5	('G2', 'B-4', 'B-5')
23	1.25	56.5	0.5	('B-2', 'B-4', 'B-5')
23	1.5	57.0	0.5	('B-3', 'B-4', 'B-5')
23	1.75	57.5	0.5	('B-2', 'B-4', 'B-5')
23	2.0	58.0	0.5	('G2', 'B-4', 'B-5')
23	2.25	58.5	0.5	('B-2', 'B-4', 'B-5')
23	2.5	59.0	0.5	('B-3', 'G4', 'G5')
23	2.75	59.5	0.5	('B-2', 'G4', 'G5')
24	1.0	60.0	0.5	('A-2', 'F4', 'F5')
24	1.25	60.5	0.5	('B-2', 'F4', 'F5')
24	1.5	61.0	0.5	('A-3', 'D4', 'D5')
24	1.75	61.5	0.5	('B-2', 'D4', 'D5')
24	2.0	62.0	0.5	('B-1', 'C-4', 'C-5')
24	2.25	62.5	0.5	('B-2', 'C-4', 'C-5')
24	2.5	63.0	0.5	('F3', 'B-3', 'B-4')
24	2.75	63.5	0.5	('B-2', 'B-3', 'B-4')
25	1.0	64.0	0.5	('E-2', 'B-3', 'B-4')
25	1.25	64.5	0.5	('B-2', 'B-3', 'B-4')
25	1.5	65.0	0.5	('G3',)
25	1.75	65.5	0.5	('B-2',)
25	2.0	66.0	0.5	('E-2', 'B-4', 'B-5')
25	2.25	66.5	0.5	('B-2', 'B-4', 'B-5')
25	2.5	67.0	0.5	('G3',)
25	2.75	67.5	0.5	('B-2',)
26	1.0	68.0	0.5	('F2', 'B-5', 'B-6')
26	1.25	68.5	0.5	('B-2', 'B-5', 'B-6')
26	1.5	69.0	0.5	('A-3', 'B-5', 'B-6')
26	1.75	69.5	0.5	('B-2', 'B-5', 'B-6')
26	2.0	70.0	0.5	('F2', 'B-5', 'B-6')
26	2.25	70.5	0.5	('B-2', 'B-5', 'B-6')
26	2.5	71.0	0.5	('A-3', 'B-4', 'B-5')
26	2.75	71.5	0.5	('B-2', 'B-4', 'B-5')
27	1.0	72.0	0.5	('G2', 'B-4', 'B-5')
27	1.25	72.5	0.5	('E-3', 'B-4', 'B-5')
27	1.5	73.0	0.5	('B-3', 'B-4', 'B-5')
27	1.75	73.5	0.5	('E-3', 'B-4', 'B-5')
27	2.0	74.0	0.5	('G2', 'B-4', 'B-5')
27	2.25	74.5	0.5	('E-3', 'B-4', 'B-5')
27	2.5	75.0	0.5	('B-3', 'G4', 'G5')
27	2.75	75.5	0.5	('E-3', 'G4', 'G5')
28	1.0	76.0	0.5	('A-2', 'E4', 'E5')
28	1.25	76.5	0.5	('E-3', 'E4', 'E5')
28	1.5	77.0	0.5	('C4', 'F4', 'F5')
28	1.75	77.5	0.5	('E-3', 'F4', 'F5')
28	2.0	78.0	0.5	('A2', 'C4', 'C5')
28	2.25	78.5	0.5	('F3', 'C4', 'C5')
28	2.5	79.0	0.5	('C4', 'E-4', 'E-5')
28	2.75	79.5	0.5	('F3', 'E-4', 'E-5')
29	1.0	80.0	0.5	('B-2', 'B-3', 'D4', 'D5')
29	1.25	80.5	0.5	('B-2', 'B-3', 'B-4')
29	1.5	81.0	0.5	('E-4', 'A4')
29	1.75	81.5	0.5	('D4', 'B-4')
29	2.0	82.0	0.5	('C4', 'A4', 'C5')
29	2.25	82.5	0.5	('B-3', 'B-4', 'D5')
29	2.5	83.0	0.5	('A3', 'C5', 'E-5')
29	2.75	83.5	0.5	('A-3', 'D5', 'F5')
30	1.0	84.0	0.5	('G3', 'E-5', 'G5')
30	1.25	84.5	0.5	('F3', 'E-5', 'G5')
30	1.5	85.0	0.5	('E-3', 'E-5', 'G5')
30	1.75	85.5	0.5	('D3', 'E-5', 'G5')
30	2.0	86.0	0.5	('E-3', 'A-5', 'C6')
30	2.25	86.5	0.5	('F3', 'G5', 'B-5')
30	2.5	87.0	0.5	('G3', 'F5', 'A-5')
30	2.75	87.5	0.5	('A-3', 'E-5', 'G5')
31	1.0	88.0	1.0	('B-3', 'D5', 'F5')
31	1.5	89.0	0.5	('C4',)
31	1.75	89.5	0.5	('D4',)
31	2.0	90.0	0.5	('E-4', 'A-6', 'C7')
31	2.25	90.5	0.5	('F4', 'G6', 'B-6')
31	2.5	91.0	0.5	('G4', 'F6', 'A-6')
31	2.75	91.5	0.5	('A-4', 'E-6', 'G6')
32	1.0	92.0	1.0	('B-4', 'D6', 'F6')
32	1.5	93.0	0.5	('A-4', 'D5', 'C6')
32	1.75	93.5	0.5	('G4', 'E-5', 'B-5')
32	2.0	94.0	0.5	('F4', 'B4', 'A-5')
32	2.25	94.5	0.5	('E-4', 'C5', 'G5')
32	2.5	95.0	0.5	('D4', 'G4', 'F5')
32	2.75	95.5	0.5	('C4', 'E-5', 'F#5')
33	1.0	96.0	0.5	('B3', 'D5', 'G5')
33	1.25	96.5	0.5	('A3', 'D5', 'F#5', 'A5')
33	1.5	97.0	0.5	('G3', 'D5', 'G5', 'B5')
33	1.75	97.5	0.5	('F3', 'D5', 'G5', 'B5')
33	2.0	98.0	0.5	('E-3', 'E-5', 'G5', 'C6')
33	2.25	98.5	0.5	('D3', 'F5', 'B5', 'D6')
33	2.5	99.0	0.5	('C3', 'G5', 'C6', 'E-6')
33	2.75	99.5	0.5	('B-2', 'C3', 'G5', 'C6', 'E6')
34	1.0	100.0	1.0	('B-2', 'C3', 'G5', 'C6', 'E6')
34	2.0	102.0	1.0	('A2', 'C3', 'F5', 'C6', 'F6')
35	1.0	104.0	3.0	('G-2', 'C3', 'B-4', 'E-5')
35	2.5	107.0	1.0	('F2', 'C3', 'B-4', 'F5')
36	1.0	108.0	1.0	('E-2', 'C3', 'B-4', 'G-5')
36	1.5	109.0	0.5	('E-2', 'C3', 'B-4', 'G-5')
36	1.75	109.5	0.5	('E-2', 'C3', 'A4', 'G-5')
36	2.0	110.0	0.5	('E-2', 'C3', 'B-4', 'G-5')
36	2.25	110.5	0.5	('E-2', 'C3', 'A4', 'G-5')
36	2.5	111.0	0.5	('E-2', 'C3', 'B-4', 'G-5')
36	2.75	111.5	0.5	('E-2', 'C3', 'A4', 'G-5')
37	1.0	112.0	3.0	('G-2', 'C3', 'B-4', 'E-5')
37	2.5	115.0	1.0	('F2', 'C3', 'B-4', 'F5')
38	1.0	116.0	1.0	('E2', 'C3', 'B-4', 'G5')
38	1.5	117.0	0.5	('E2', 'C3', 'B-4', 'G5')
38	1.75	117.5	0.5	('E2', 'C3', 'A4', 'G5')
38	2.0	118.0	0.5	('E2', 'C3', 'B-4', 'G5')
38	2.25	118.5	0.5	('E2', 'C3', 'A4', 'G5')
38	2.5	119.0	0.5	('E2', 'C3', 'B-4', 'G5')
38	2.75	119.5	0.5	('E2', 'C3', 'A4', 'G5')
39	1.0	120.0	1.0	('F2', 'C3', 'G-5')
39	1.5	121.0	0.5	('B-4',)
39	1.75	121.5	0.5	('A4',)
39	2.0	122.0	0.5	('B-4',)
39	2.25	122.5	0.5	('A4',)
39	2.5	123.0	0.5	('B-4',)
39	2.75	123.5	0.5	('A4',)
40	1.0	124.0	1.0	('F2', 'D3', 'F5')
40	1.5	125.0	0.5	('B-4',)
40	1.75	125.5	0.5	('A4',)
40	2.0	126.0	0.5	('B-4',)
40	2.25	126.5	0.5	('A4',)
40	2.5	127.0	0.5	('B-4',)
40	2.75	127.5	0.5	('A4',)
41	1.0	128.0	1.0	('F2', 'E-3', 'F5')
41	1.5	129.0	0.5	('D5',)
41	1.75	129.5	0.5	('C5',)
41	2.0	130.0	1.0	('F2', 'D3', 'F5')
41	2.5	131.0	0.5	('C5',)
41	2.75	131.5	0.5	('B-4',)
42	1.0	132.0	1.0	('F2', 'C3', 'F5')
42	1.5	133.0	0.5	('B-4',)
42	1.75	133.5	0.5	('A4',)
42	2.0	134.0	1.0	('F2', 'D3', 'F5')
42	2.5	135.0	0.5	('C5',)
42	2.75	135.5	0.5	('B-4',)
43	1.0	136.0	1.0	('F2', 'C3', 'G-5')
43	1.5	137.0	0.5	('B-4',)
43	1.75	137.5	0.5	('A4',)
43	2.0	138.0	0.5	('B-4',)
43	2.25	138.5	0.5	('A4',)
43	2.5	139.0	0.5	('B-4',)
43	2.75	139.5	0.5	('A4',)
44	1.0	140.0	1.0	('F2', 'D3', 'F5')
44	1.5	141.0	0.5	('B-4',)
44	1.75	141.5	0.5	('A4',)
44	2.0	142.0	0.5	('B-4',)
44	2.25	142.5	0.5	('A4',)
44	2.5	143.0	0.5	('B-4',)
44	2.75	143.5	0.5	('A4',)
45	1.0	144.0	1.0	('F2', 'E-3', 'F5')
45	1.5	145.0	0.5	('D5',)
45	1.75	145.5	0.5	('C5',)
45	2.0	146.0	1.0	('F2', 'D3', 'F5')
45	2.5	147.0	0.5	('C5',)
45	2.75	147.5	0.5	('B4',)
46	1.0	148.0	1.0	('F2', 'E-3', 'F5')
46	1.5	149.0	0.5	('D5',)
46	1.75	149.5	0.5	('C5',)
46	2.0	150.0	1.0	('F3', 'F5')
46	2.5	151.0	0.5	('G3', 'C5', 'E-5')
46	2.75	151.5	0.5	('A3', 'C5', 'E-5')
47	1.0	152.0	0.5	('B-3', 'F4', 'C5', 'E-5')
47	1.25	152.5	0.5	('C4', 'F4', 'C5', 'E-5')
47	1.5	153.0	0.5	('D4', 'F4', 'B-4', 'D5')
47	1.75	153.5	0.5	('E-4', 'F4', 'B-4', 'D5')
47	2.0	154.0	1.0	('F4', 'A4', 'C5')
47	2.5	155.0	0.5	('G4', 'C6', 'E-6')
47	2.75	155.5	0.5	('A4', 'C6', 'E-6')
48	1.0	156.0	0.5	('B-4', 'F5', 'C6', 'E-6')
48	1.25	156.5	0.5	('C5', 'F5', 'C6', 'E-6')
48	1.5	157.0	0.5	('D5', 'F5', 'B-5', 'D6')
48	1.75	157.5	0.5	('E-5', 'F5', 'B-5', 'D6')
48	2.0	158.0	1.0	('F5', 'A5', 'C6')
48	2.5	159.0	1.0	('E-5', 'A5', 'C6', 'G6')
49	1.0	160.0	1.0	('D5', 'F5', 'B-5', 'G6')
49	1.5	161.0	1.0	('D-5', 'F5', 'B-5', 'F6')
49	2.0	162.0	1.0	('C5', 'G5', 'B-5', 'F6')
49	2.5	163.0	1.0	('F4', 'A5', 'C6', 'E-6')
50	1.0	164.0	0.5	('B-3', 'D6')
50	1.25	164.5	0.5	('B-3', 'F5', 'D6')
50	1.5	165.0	0.5	('B-3', 'C#4', 'E4', 'G5', 'D6')
50	1.75	165.5	0.5	('B-3', 'C#4', 'E4', 'F5', 'D6')
50	2.0	166.0	0.5	('B-3', 'C#4', 'E4', 'G5', 'D6')
50	2.25	166.5	0.5	('B-3', 'C#4', 'E4', 'F5', 'D6')
50	2.5	167.0	0.5	('B-3', 'D4', 'F4', 'G5', 'D6')
50	2.75	167.5	0.5	('B-3', 'D4', 'F4', 'F5', 'D6')
51	1.0	168.0	0.5	('B-3', 'C6')
51	1.25	168.5	0.5	('B-3', 'E-5', 'C6')
51	1.5	169.0	0.5	('B-3', 'G-4', 'A4', 'F5', 'C6')
51	1.75	169.5	0.5	('B-3', 'G-4', 'A4', 'E-5', 'C6')
51	2.0	170.0	0.5	('B-3', 'G-4', 'A4', 'F5', 'C6')
51	2.25	170.5	0.5	('B-3', 'G-4', 'A4', 'E-5', 'C6')
51	2.5	171.0	0.5	('B-3', 'F4', 'A4', 'F5', 'C6')
51	2.75	171.5	0.5	('B-3', 'F4', 'A4', 'E-5', 'C6')
52	1.0	172.0	0.5	('B-3', 'D5', 'B-5')
52	1.25	172.5	0.5	('B-3', 'B-4', 'B-5')
52	1.5	173.0	0.5	('B-3', 'D4', 'F4', 'C5', 'B-5')
52	1.75	173.5	0.5	('B-3', 'D4', 'F4', 'B-4', 'B-5')
52	2.0	174.0	0.5	('B-3', 'E-4', 'G4', 'G5')
52	2.25	174.5	0.5	('B-3', 'E-4', 'G4', 'B-4', 'G5')
52	2.5	175.0	0.5	('B-3', 'D4', 'F4', 'F5')
52	2.75	175.5	0.5	('B-3', 'D4', 'F4', 'B-4', 'F5')
53	1.0	176.0	0.5	('F3', 'D4', 'B-4', 'F5')
53	1.25	176.5	0.5	('F3', 'D4', 'F4', 'F5')
53	1.5	177.0	0.5	('F3', 'C4', 'E-4', 'A4', 'E-5')
53	1.75	177.5	0.5	('F3', 'C4', 'E-4', 'F4', 'E-5')
53	2.0	178.0	0.5	('F3', 'B-3', 'D4', 'B-4', 'D5')
53	2.25	178.5	0.5	('F3', 'B-3', 'D4', 'F4', 'D5')
53	2.5	179.0	0.5	('F3', 'A3', 'C4', 'C5')
53	2.75	179.5	0.5	('F3', 'A3', 'C4', 'F4', 'C5')
54	1.0	180.0	0.5	('B-2', 'D5')
54	1.25	180.5	0.5	('B-2', 'F4', 'D5')
54	1.5	181.0	0.5	('B-2', 'C#3', 'E3', 'G4', 'D5')
54	1.75	181.5	0.5	('B-2', 'C#3', 'E3', 'F4', 'D5')
54	2.0	182.0	0.5	('B-2', 'C#3', 'E3', 'G4', 'D5')
54	2.25	182.5	0.5	('B-2', 'C#3', 'E3', 'F4', 'D5')
54	2.5	183.0	0.5	('B-2', 'D3', 'F3', 'G4', 'D5')
54	2.75	183.5	0.5	('B-2', 'D3', 'F3', 'F4', 'D5')
55	1.0	184.0	0.5	('B-2', 'C5')
55	1.25	184.5	0.5	('B-2', 'E-4', 'C5')
55	1.5	185.0	0.5	('B-2', 'G-3', 'A3', 'F4', 'C5')
55	1.75	185.5	0.5	('B-2', 'G-3', 'A3', 'E-4', 'C5')
55	2.0	186.0	0.5	('B-2', 'G-3', 'A3', 'F4', 'C5')
55	2.25	186.5	0.5	('B-2', 'G-3', 'A3', 'E-4', 'C5')
55	2.5	187.0	0.5	('B-2', 'F3', 'A3', 'F4', 'C5')
55	2.75	187.5	0.5	('B-2', 'F3', 'A3', 'E-4', 'C5')
56	1.0	188.0	0.5	('B-2', 'D4', 'B-4')
56	1.25	188.5	0.5	('B-2', 'B-3', 'B-4')
56	1.5	189.0	0.5	('B-2', 'D3', 'F3', 'C4', 'B-4')
56	1.75	189.5	0.5	('B-2', 'D3', 'F3', 'B-3', 'B-4')
56	2.0	190.0	0.5	('B-2', 'E-3', 'G3', 'G4')
56	2.25	190.5	0.5	('B-2', 'E-3', 'G3', 'B-3', 'G4')
56	2.5	191.0	0.5	('B-2', 'D3', 'F3', 'F4')
56	2.75	191.5	0.5	('B-2', 'D3', 'F3', 'B-3', 'F4')
57	1.0	192.0	0.5	('F2', 'D3', 'B-3', 'F4')
57	1.25	192.5	0.5	('F2', 'D3', 'F3', 'F4')
57	1.5	193.0	0.5	('F2', 'C3', 'E-3', 'A3', 'E-4')
57	1.75	193.5	0.5	('F2', 'C3', 'E-3', 'F3', 'E-4')
57	2.0	194.0	0.5	('F2', 'B-2', 'D3', 'B-3', 'D4')
57	2.25	194.5	0.5	('F2', 'B-2', 'D3', 'F3', 'D4')
57	2.5	195.0	0.5	('F2', 'A2', 'C3', 'C4')
57	2.75	195.5	0.5	('F2', 'A2', 'C3', 'E-3', 'C4')
58	1.0	196.0	0.5	('B-1', 'B-2', 'B-3')
58	1.25	196.5	0.5	('B-1', 'B-2', 'G-3', 'B-3')
58	1.5	197.0	0.5	('B-1', 'B-2', 'D3', 'G-3', 'B-3')
58	1.75	197.5	0.5	('G-2', 'D3', 'G-3', 'B-3')
58	2.0	198.0	0.5	('F2', 'D3', 'G-3', 'B-3')
58	2.25	198.5	0.5	('F2', 'F3')
58	2.5	199.0	0.5	('B-1', 'D3')
58	2.75	199.5	0.5	('B-1', 'B-3')
59	1.0	200.0	0.5	('F1', 'F3', 'B-3')
59	1.25	200.5	0.5	('F1', 'F3', 'B-3')
59	1.5	201.0	0.5	('E-3', 'F3', 'A3')
59	1.75	201.5	0.5	('D3', 'F3', 'B-3')
59	2.0	202.0	0.5	('C3', 'C4')
59	2.25	202.5	0.5	('B-2', 'D4')
59	2.5	203.0	0.5	('F2', 'A2', 'E-4')
59	2.75	203.5	0.5	('F3', 'C4')
60	1.0	204.0	0.5	('B-2', 'B-4')
60	1.25	204.5	0.5	('B-2', 'G-4', 'B-4')
60	1.5	205.0	0.5	('B-2', 'D4', 'G-4', 'B-4')
60	1.75	205.5	0.5	('G-3', 'D4', 'G-4', 'B-4')
60	2.0	206.0	0.5	('F3', 'D4', 'G-4', 'B-4')
60	2.25	206.5	0.5	('F3', 'F4')
60	2.5	207.0	0.5	('B-2', 'D4')
60	2.75	207.5	0.5	('B-2', 'B-4')
61	1.0	208.0	0.5	('F2', 'F4', 'B-4')
61	1.25	208.5	0.5	('F2', 'F4', 'B-4')
61	1.5	209.0	0.5	('E-4', 'F4', 'A4')
61	1.75	209.5	0.5	('D4', 'F4', 'B-4')
61	2.0	210.0	0.5	('C4', 'C5')
61	2.25	210.5	0.5	('B-3', 'D5')
61	2.5	211.0	0.5	('F3', 'A3', 'E-5')
61	2.75	211.5	0.5	('F4', 'C5')
62	1.0	212.0	0.5	('B-3', 'D4', 'D5')
62	1.25	212.5	0.5	('B-3', 'D4', 'C5')
62	1.5	213.0	0.5	('B-3', 'D4', 'B-4')
62	1.75	213.5	0.5	('C4', 'B-4')
62	2.0	214.0	0.5	('B-3', 'B-4')
62	2.25	214.5	0.5	('B-3', 'G4')
62	2.5	215.0	0.5	('B-3', 'F4')
62	2.75	215.5	0.5	('G3', 'F4')
63	1.0	216.0	0.5	('F3', 'F4')
63	1.25	216.5	0.5	('F3', 'E-4')
63	1.5	217.0	0.5	('F3', 'D4')
63	1.75	217.5	0.5	('E-3', 'D4')
63	2.0	218.0	0.5	('D3', 'D4')
63	2.25	218.5	0.5	('D3', 'C4')
63	2.5	219.0	0.5	('D3', 'B-3')
63	2.75	219.5	0.5	('C3', 'B-3')
64	1.0	220.0	0.5	('B-2', 'B-3')
64	1.25	220.5	0.5	('B-2', 'G3')
64	1.5	221.0	0.5	('B-2', 'F3')
64	1.75	221.5	0.5	('G2', 'F3')
64	2.0	222.0	0.5	('F2', 'F3')
64	2.25	222.5	0.5	('F2', 'E-3')
64	2.5	223.0	0.5	('F2', 'D3')
64	2.75	223.5	0.5	('E-2', 'D3')
65	1.0	224.0	0.5	('D2', 'D3')
65	1.25	224.5	0.5	('D2', 'C3')
65	1.5	225.0	0.5	('D2', 'B-2')
65	1.75	225.5	0.5	('C2', 'B-2')
65	2.0	226.0	0.5	('B-1', 'B-2')
65	2.25	226.5	0.5	('B-1', 'C3')
65	2.5	227.0	0.5	('B-1', 'B-2')
65	2.75	227.5	0.5	('B-2', 'F4', 'A-4')
66	1.0	228.0	1.0	('B-2', 'F4', 'A-4')
66	1.5	229.0	1.0	('F4', 'A-4')
66	2.0	230.0	2.0	('F4', 'A-4')
67	1.0	232.0	4.0	('E-4', 'G4')
68	1.0	236.0	4.0	('D4', 'F4', 'B-4', 'F5')
69	1.0	240.0	4.0	('D-4', 'E-4', 'B-4', 'G5')
70	1.0	244.0	4.0	('D4', 'F4', 'B-4', 'F5')
71	1.0	248.0	4.0	('C4', 'E-4', 'A-4', 'A-5')
72	1.0	252.0	3.0	('B3', 'D4', 'G4', 'G5')
72	2.5	255.0	0.5	('B-3', 'D4', 'D5')
72	2.75	255.5	0.5	('B-3', 'D4', 'G5')
73	1.0	256.0	1.0	('A3', 'C4', 'G4', 'G5')
73	1.5	257.0	0.5	('C5',)
73	1.75	257.5	0.5	('F5',)
73	2.0	258.0	1.0	('A-3', 'C4', 'F4', 'F5')
73	2.5	259.0	0.5	('C5',)
73	2.75	259.5	0.5	('E-5',)
