measure_number	beat	offset	duration	notes
14	2.5	54.5	0.5	('A1', 'A2', 'D#5')
14	3.0	55.0	0.5	('G1', 'G2', 'G4')
14	3.5	55.5	0.5	('G1', 'G2', 'E5')
14	4.0	56.0	0.5	('F#1', 'F#2', 'A4')
14	4.5	56.5	0.5	('F#1', 'F#2', 'F#5')
15	1.0	57.0	0.5	('E1', 'E2', 'B4')
15	1.5	57.5	0.5	('E1', 'E2', 'G5')
15	2.0	58.0	0.5	('F#5',)
15	2.5	58.5	0.5	('A5',)
15	3.0	59.0	0.5	('A1', 'A2', 'G5')
15	3.5	59.5	0.5	('A1', 'A2', 'B5')
15	4.0	60.0	1.0	('E4', 'G4', 'C#5')
16	1.0	61.0	1.0	('D2', 'D3', 'F#4', 'D5')
16	4.0	64.0	0.5	('D2',)
16	4.5	64.5	0.5	('D2', 'D3', 'D4')
17	1.0	65.0	0.5	('C#2',)
17	1.5	65.5	0.5	('C#2', 'C#3', 'C#4')
17	2.0	66.0	0.5	('B1',)
17	2.5	66.5	0.5	('B1', 'B3')
17	3.0	67.0	0.5	('A1',)
17	3.5	67.5	0.5	('A1', 'A3')
17	4.0	68.0	0.5	('C#2',)
17	4.5	68.5	0.5	('C#2', 'C#3', 'C#4')
18	1.0	69.0	0.5	('D2',)
18	1.5	69.5	0.5	('D2', 'D3', 'D4')
18	2.0	70.0	0.5	('F#2',)
18	2.5	70.5	0.5	('F#2', 'F#3', 'F#4')
18	3.0	71.0	0.5	('A1', 'A2')
18	3.5	71.5	0.5	('A1', 'A2', 'A3', 'A4')
18	4.0	72.0	0.5	('C#2', 'C#3')
18	4.5	72.5	0.5	('C#2', 'C#3', 'C#4', 'C#5')
19	1.0	73.0	0.5	('D2', 'D3')
19	1.5	73.5	0.5	('D2', 'D3', 'D4', 'D5')
19	2.0	74.0	0.5	('E2', 'E3')
19	2.5	74.5	0.5	('E2', 'E3', 'E4', 'E5')
19	3.0	75.0	0.5	('F#2', 'F#3')
19	3.5	75.5	0.5	('F#2', 'F#3', 'F#4', 'F#5')
19	4.0	76.0	0.5	('G2', 'G3')
19	4.5	76.5	0.5	('G2', 'G3', 'G4', 'G5')
20	1.0	77.0	0.5	('A2', 'A3')
20	1.5	77.5	0.5	('A2', 'A3', 'A4', 'A5')
20	2.0	78.0	0.5	('A#2', 'A#3')
20	2.5	78.5	0.5	('A#2', 'A#3', 'A#4', 'A#5')
20	3.0	79.0	0.5	('B2', 'B3')
20	3.5	79.5	0.5	('B2', 'B3', 'B4', 'B5')
20	4.0	80.0	0.5	('C#3', 'C#4')
20	4.5	80.5	0.5	('C#3', 'C#4', 'C#5', 'C#6')
21	1.0	81.0	1.0	('D3', 'D4', 'D5', 'D6')
21	3.0	83.0	1.0	('E3', 'E4', 'E5', 'E6')
22	1.0	85.0	3.0	('F#3', 'F#4', 'F#5', 'F#6')
22	4.0	88.0	1.0	('F#4',)
23	1.0	89.0	0.5	('B2', 'D5')
23	1.5	89.5	0.5	('D3', 'D5')
23	2.0	90.0	0.5	('F#3', 'D5')
23	2.5	90.5	0.5	('B3', 'D5')
23	3.0	91.0	0.5	('A#2', 'F#5')
23	3.5	91.5	0.5	('E3', 'F#5')
23	4.0	92.0	0.5	('F#3', 'F#5')
23	4.5	92.5	0.5	('C#4', 'F#5')
24	1.0	93.0	0.5	('B2', 'D5')
24	1.5	93.5	0.5	('D3', 'D5')
24	2.0	94.0	0.5	('F#3', 'D5')
24	2.5	94.5	0.5	('B3', 'D5')
24	3.0	95.0	0.5	('B2', 'E5')
24	3.5	95.5	0.5	('D3', 'D5')
24	4.0	96.0	0.5	('F#3', 'C#5')
24	4.5	96.5	0.5	('B3', 'B4')
25	1.0	97.0	0.5	('C#3', 'A#4')
25	1.5	97.5	0.5	('E3', 'A#4')
25	2.0	98.0	0.5	('F#3', 'A#4')
25	2.5	98.5	0.5	('A#3', 'A#4')
25	3.0	99.0	0.5	('B2', 'C#5')
25	3.5	99.5	0.5	('D3', 'B4')
25	4.0	100.0	0.5	('F#3', 'A#4')
25	4.5	100.5	0.5	('B3', 'B4')
26	1.0	101.0	0.5	('F#2', 'C#5')
26	1.5	101.5	0.5	('C#3', 'C#5')
26	2.0	102.0	0.5	('F#3', 'C#5')
26	2.5	102.5	0.5	('A#3', 'C#5')
26	3.0	103.0	0.5	('F#2', 'F#4')
26	3.5	103.5	0.5	('C#3', 'F#4')
26	4.0	104.0	0.5	('F#3', 'F#4')
26	4.5	104.5	0.5	('A#3', 'F#4')
27	1.0	105.0	0.5	('B2', 'D5')
27	1.5	105.5	0.5	('D3', 'D5')
27	2.0	106.0	0.5	('F#3', 'D5')
27	2.5	106.5	0.5	('B3', 'D5')
27	3.0	107.0	0.5	('A#2', 'F#5')
27	3.5	107.5	0.5	('E3', 'F#5')
27	4.0	108.0	0.5	('F#3', 'F#5')
27	4.5	108.5	0.5	('C#4', 'F#5')
28	1.0	109.0	0.5	('B2', 'D5')
28	1.5	109.5	0.5	('D3', 'D5')
28	2.0	110.0	0.5	('F#3', 'D5')
28	2.5	110.5	0.5	('B3', 'D5')
28	3.0	111.0	0.5	('D3', 'E5')
28	3.5	111.5	0.5	('F#3', 'D5')
28	4.0	112.0	0.5	('B3', 'C#5')
28	4.5	112.5	0.5	('F#3', 'B4')
29	1.0	113.0	0.5	('C#3', 'A4')
29	1.5	113.5	0.5	('F#3', 'A4')
29	2.0	114.0	0.5	('A3', 'A4')
29	2.5	114.5	0.5	('F#3', 'A4')
29	3.0	115.0	0.5	('C#3', 'A4')
29	3.5	115.5	0.5	('E#3', 'G#4')
29	4.0	116.0	0.5	('G#3', 'F#4')
29	4.5	116.5	0.5	('E#3', 'G#4')
30	1.0	117.0	0.5	('F#2', 'F#4')
30	1.5	117.5	0.5	('A2', 'F#4')
30	2.0	118.0	0.5	('C#3',)
30	2.5	118.5	0.5	('F#3',)
30	3.0	119.0	1.0	('F#2',)
30	4.0	120.0	1.0	('C#4',)
31	1.0	121.0	0.5	('C#3', 'G#4')
31	1.5	121.5	0.5	('C#3', 'C#4')
31	2.0	122.0	0.5	('C#3', 'G#3', 'B3', 'E#4')
31	2.5	122.5	0.5	('C#3', 'G#3', 'B3', 'G#4')
31	3.0	123.0	0.5	('C#3', 'G#3', 'B3', 'A4')
31	3.5	123.5	0.5	('C#3', 'G#3', 'B3', 'C#4')
31	4.0	124.0	0.5	('C#3', 'F#3', 'A3', 'F#4')
31	4.5	124.5	0.5	('C#3', 'F#3', 'A3', 'A4')
32	1.0	125.0	0.5	('C#3', 'E#3', 'G#3', 'B4')
32	1.5	125.5	0.5	('C#3', 'E#3', 'G#3', 'C#4')
32	2.0	126.0	0.5	('E#4',)
32	2.5	126.5	0.5	('G#4',)
32	3.0	127.0	0.5	('C#5',)
32	3.5	127.5	0.5	('B4',)
32	4.0	128.0	0.5	('A4',)
32	4.5	128.5	0.5	('G#4',)
33	1.0	129.0	0.5	('F#3', 'A3', 'A4')
33	1.5	129.5	0.5	('F#3', 'A3', 'F#4')
33	2.0	130.0	0.5	('F#3', 'A3', 'E#4')
33	2.5	130.5	0.5	('F#3', 'A3', 'F#4')
33	3.0	131.0	0.5	('G#3', 'B3', 'B4')
33	3.5	131.5	0.5	('G#3', 'B3', 'F#4')
33	4.0	132.0	0.5	('G#3', 'B3', 'E#4')
33	4.5	132.5	0.5	('G#3', 'B3', 'F#4')
34	1.0	133.0	0.5	('A3', 'C#4', 'C#5')
34	1.5	133.5	0.5	('A3', 'C#4', 'A4')
34	2.0	134.0	0.5	('G#4',)
34	2.5	134.5	0.5	('A4',)
34	3.0	135.0	0.5	('B4',)
34	3.5	135.5	0.5	('A4',)
34	4.0	136.0	0.5	('G#4',)
34	4.5	136.5	0.5	('A4',)
35	1.0	137.0	0.5	('E3', 'B4')
35	1.5	137.5	0.5	('E3', 'E4')
35	2.0	138.0	0.5	('E3', 'B3', 'D4', 'G#4')
35	2.5	138.5	0.5	('E3', 'B3', 'D4', 'B4')
35	3.0	139.0	0.5	('E3', 'B3', 'D4', 'C#5')
35	3.5	139.5	0.5	('E3', 'B3', 'D4', 'E4')
35	4.0	140.0	0.5	('E3', 'A3', 'C#4', 'A4')
35	4.5	140.5	0.5	('E3', 'A3', 'C#4', 'C#5')
36	1.0	141.0	0.5	('E3', 'G#3', 'B3', 'D5')
36	1.5	141.5	0.5	('E3', 'G#3', 'B3', 'E4')
36	2.0	142.0	0.5	('G#4',)
36	2.5	142.5	0.5	('B4',)
36	3.0	143.0	0.5	('E5',)
36	3.5	143.5	0.5	('D5',)
36	4.0	144.0	0.5	('C#5',)
36	4.5	144.5	0.5	('B4',)
37	1.0	145.0	0.5	('A3', 'C#4', 'C#5')
37	1.5	145.5	0.5	('A3', 'C#4', 'A4')
37	2.0	146.0	0.5	('A3', 'C#4', 'G#4')
37	2.5	146.5	0.5	('A3', 'C#4', 'A4')
37	3.0	147.0	0.5	('B3', 'D4', 'D5')
37	3.5	147.5	0.5	('B3', 'D4', 'A4')
37	4.0	148.0	0.5	('B3', 'D4', 'G#4')
37	4.5	148.5	0.5	('B3', 'D4', 'A4')
38	1.0	149.0	0.5	('C#4', 'E4', 'E5')
38	1.5	149.5	0.5	('C#4', 'E4', 'A4')
38	2.0	150.0	0.5	('G#4',)
38	2.5	150.5	0.5	('A4',)
38	3.0	151.0	0.5	('B4',)
38	3.5	151.5	0.5	('C#5',)
38	4.0	152.0	0.5	('D5',)
38	4.5	152.5	0.5	('E5',)
39	1.0	153.0	0.5	('F#5',)
39	1.5	153.5	0.5	('D4', 'F#5')
39	2.0	154.0	0.5	('C#4', 'F#5')
39	2.5	154.5	0.5	('D4', 'F#5')
39	3.0	155.0	0.5	('E4', 'F#5')
39	3.5	155.5	0.5	('F#4', 'F#5')
39	4.0	156.0	0.5	('G#4', 'F#5')
39	4.5	156.5	0.5	('A4', 'F#5')
40	1.0	157.0	0.5	('B4', 'F#5')
40	1.5	157.5	0.5	('B4', 'F#5')
40	2.0	158.0	0.5	('B4', 'E#5')
40	2.5	158.5	0.5	('B4', 'F#5')
40	3.0	159.0	0.5	('B4', 'G#5')
40	3.5	159.5	0.5	('B4', 'A5')
40	4.0	160.0	0.5	('B4', 'B5')
40	4.5	160.5	0.5	('B4', 'C#6')
41	1.0	161.0	0.5	('B4', 'D6')
41	1.5	161.5	0.5	('B4', 'D6')
41	2.0	162.0	0.5	('A#4', 'D6')
41	2.5	162.5	0.5	('B4', 'D6')
41	3.0	163.0	0.5	('C#5', 'D6')
41	3.5	163.5	0.5	('D5', 'D6')
41	4.0	164.0	0.5	('E5', 'D6')
41	4.5	164.5	0.5	('F#5', 'D6')
42	1.0	165.0	0.5	('G#5', 'D6')
42	1.5	165.5	0.5	('E4', 'G#5', 'D6')
42	2.0	166.0	0.5	('D#4', 'G#5', 'D6')
42	2.5	166.5	0.5	('E4', 'G#5', 'D6')
42	3.0	167.0	0.5	('F#4', 'G#5', 'D6')
42	3.5	167.5	0.5	('G#4', 'G#5', 'D6')
42	4.0	168.0	0.5	('A4', 'G#5', 'D6')
42	4.5	168.5	0.5	('B4', 'G#5', 'D6')
43	1.0	169.0	0.5	('C#5', 'A5', 'C#6')
43	1.5	169.5	0.5	('A3', 'C#5', 'A5', 'C#6')
43	2.0	170.0	0.5	('G#3', 'C#5', 'A5', 'C#6')
43	2.5	170.5	0.5	('A3', 'C#5', 'A5', 'C#6')
43	3.0	171.0	0.5	('B3', 'C#5', 'A5', 'C#6')
43	3.5	171.5	0.5	('C#4', 'C#5', 'A5', 'C#6')
43	4.0	172.0	0.5	('D4', 'C#5', 'A5', 'C#6')
43	4.5	172.5	0.5	('E4', 'C#5', 'A5', 'C#6')
44	1.0	173.0	0.5	('E#4', 'B4', 'C#5', 'E#5', 'G#5', 'B5')
44	1.5	173.5	0.5	('C#3', 'B4', 'C#5', 'E#5', 'G#5', 'B5')
44	2.0	174.0	0.5	('B#2', 'B4', 'C#5', 'E#5', 'G#5', 'B5')
44	2.5	174.5	0.5	('C#3', 'B4', 'C#5', 'E#5', 'G#5', 'B5')
44	3.0	175.0	0.5	('D#3', 'B4', 'C#5', 'E#5', 'G#5', 'B5')
44	3.5	175.5	0.5	('E#3', 'B4', 'C#5', 'E#5', 'G#5', 'B5')
44	4.0	176.0	0.5	('F#3', 'B4', 'C#5', 'E#5', 'G#5', 'B5')
44	4.5	176.5	0.5	('G#3', 'B4', 'C#5', 'E#5', 'G#5', 'B5')
45	1.0	177.0	0.5	('F#3', 'A4', 'C#5', 'A5')
45	1.5	177.5	0.5	('A3', 'A4', 'C#5', 'A5')
45	2.0	178.0	0.5	('F#3', 'G#5')
45	2.5	178.5	0.5	('A3', 'F#5')
45	3.0	179.0	0.5	('F#3', 'E5')
45	3.5	179.5	0.5	('A3', 'D#5')
45	4.0	180.0	0.5	('F#3', 'C#5')
45	4.5	180.5	0.5	('A3', 'B4')
46	1.0	181.0	0.5	('F#2', 'A4')
46	1.5	181.5	0.5	('D#3', 'G#4')
46	2.0	182.0	0.5	('F#2', 'F#4')
46	2.5	182.5	0.5	('D#3', 'E4')
46	3.0	183.0	0.5	('F#2', 'D#4')
46	3.5	183.5	0.5	('D#3', 'C#4')
46	4.0	184.0	0.5	('F#2', 'B3')
46	4.5	184.5	0.5	('D#3', 'A3')
47	1.0	185.0	0.5	('E2', 'G#3')
47	1.5	185.5	0.5	('E3', 'F#3')
47	2.0	186.0	0.5	('E2', 'E3')
47	2.5	186.5	0.5	('E3', 'F#3')
47	3.0	187.0	0.5	('E2', 'G#3')
47	3.5	187.5	0.5	('E3', 'A3')
47	4.0	188.0	0.5	('E2', 'B3')
47	4.5	188.5	0.5	('E3', 'C#4')
48	1.0	189.0	0.5	('E2', 'D4')
48	1.5	189.5	0.5	('E3', 'C#4')
48	2.0	190.0	0.5	('E2', 'B3')
48	2.5	190.5	0.5	('E3', 'C#4')
48	3.0	191.0	0.5	('D2', 'D4')
48	3.5	191.5	0.5	('D3', 'E4')
48	4.0	192.0	0.5	('D2', 'F#4')
48	4.5	192.5	0.5	('D3', 'G#4')
49	1.0	193.0	0.5	('C#2', 'A4')
49	1.5	193.5	0.5	('A2', 'A#4')
49	2.0	194.0	0.5	('C#2', 'B4')
49	2.5	194.5	0.5	('A2', 'B#4')
49	3.0	195.0	0.5	('C#2', 'C#5')
49	3.5	195.5	0.5	('A2', 'D5')
49	4.0	196.0	0.5	('C#2', 'D#5')
49	4.5	196.5	0.5	('A2', 'E5')
50	1.0	197.0	0.5	('D2', 'E#5')
50	1.5	197.5	0.5	('A2', 'F#5')
50	2.0	198.0	0.5	('D2', 'G5')
50	2.5	198.5	0.5	('A2', 'G#5')
50	3.0	199.0	0.5	('D#2', 'A5')
50	3.5	199.5	0.5	('A2', 'A#5')
50	4.0	200.0	0.5	('D#2', 'B5')
50	4.5	200.5	0.5	('A2', 'B#5')
51	1.0	201.0	0.5	('E2', 'C#6')
51	1.5	201.5	1/6	('A2', 'C#6')
51	5/3	605/3	1/3	('A2', 'D6')
51	2.0	202.0	1/3	('E2', 'D6')
51	7/3	607/3	1/6	('E2', 'D#6')
51	2.5	202.5	0.5	('A2', 'D#6')
51	3.0	203.0	0.5	('E2', 'E6')
51	3.5	203.5	0.5	('A2', 'E6')
51	4.0	204.0	0.5	('E2', 'A4')
51	4.5	204.5	0.5	('A2', 'A4')
52	1.0	205.0	0.5	('E2', 'B4')
52	1.5	205.5	0.5	('A2', 'B4')
52	2.0	206.0	0.5	('E2', 'B4')
52	2.5	206.5	0.5	('A2', 'B4')
52	3.0	207.0	0.5	('E2', 'B4')
52	3.5	207.5	0.5	('G#2', 'B4')
52	4.0	208.0	0.5	('E2', 'B4')
52	4.5	208.5	0.5	('G#2', 'B4')
53	1.0	209.0	1.0	('A2', 'A4')
53	2.0	210.0	1.0	('A1',)
53	3.0	211.0	1.0	('C#5', 'D5')
53	4.0	212.0	0.5	('A3', 'C#4', 'B4')
53	4.5	212.5	0.5	('A3', 'C#4', 'A4')
54	1.0	213.0	1.0	('B3', 'D4', 'G#4')
54	2.0	214.0	1.0	('E3', 'E4')
54	3.0	215.0	1.0	('C#5', 'D5')
54	4.0	216.0	0.5	('A3', 'C#4', 'B4')
54	4.5	216.5	0.5	('A3', 'C#4', 'A4')
55	1.0	217.0	1.0	('G#3', 'B3', 'D#5')
55	2.0	218.0	1.0	('E3', 'E5')
55	3.0	219.0	1.0	('C#5', 'D5')
55	4.0	220.0	0.5	('A3', 'C#4', 'B4')
55	4.5	220.5	0.5	('A3', 'C#4', 'A4')
56	1.0	221.0	1.0	('B3', 'D4', 'G#4')
56	2.0	222.0	1.0	('E3', 'E4')
56	3.0	223.0	1.0	('F#5',)
56	4.0	224.0	1.0	('F#3', 'F#4')
57	1.0	225.0	1.0	('D5',)
57	2.0	226.0	1.0	('D3', 'D4')
57	3.0	227.0	1.0	('B4',)
57	4.0	228.0	1.0	('B2', 'B3')
58	1.0	229.0	1.0	('G#4',)
58	2.0	230.0	1.0	('G#2', 'G#3')
58	3.0	231.0	1.0	('A4',)
58	4.0	232.0	1.0	('A2', 'A3')
59	1.0	233.0	1.0	('D4',)
59	2.0	234.0	1.0	('D2', 'D3')
59	3.0	235.0	1.0	('E4',)
59	4.0	236.0	1.0	('E2', 'E3')
60	1.0	237.0	1.0	('A2', 'A3')
60	2.0	238.0	1.0	('A1',)
60	3.0	239.0	1.0	('C6', 'D6')
60	4.0	240.0	0.5	('A4', 'C5', 'B5')
60	4.5	240.5	0.5	('A4', 'C5', 'A5')
61	1.0	241.0	1.0	('B4', 'D5', 'G#5')
61	2.0	242.0	1.0	('E4', 'E5')
61	3.0	243.0	1.0	('C6', 'D6')
61	4.0	244.0	0.5	('A4', 'C5', 'B5')
61	4.5	244.5	0.5	('A4', 'C5', 'A5')
62	1.0	245.0	1.0	('G#4', 'B4', 'D#6')
62	2.0	246.0	1.0	('E4', 'E6')
62	3.0	247.0	1.0	('C6', 'D#6')
62	4.0	248.0	0.5	('A4', 'C5', 'B5')
62	4.5	248.5	0.5	('A4', 'C5', 'A5')
63	1.0	249.0	1.0	('B4', 'D5', 'G#5')
63	2.0	250.0	1.0	('E4', 'E5')
63	3.0	251.0	1.0	('F6',)
63	4.0	252.0	1.0	('F4', 'F5')
64	1.0	253.0	1.0	('D6',)
64	2.0	254.0	1.0	('D4', 'D5')
64	3.0	255.0	1.0	('B5',)
64	4.0	256.0	1.0	('B3', 'B4')
65	1.0	257.0	1.0	('G#5',)
65	2.0	258.0	1.0	('G#3', 'G#4')
66	4.0	264.0	1.0	('A4', 'C#5', 'E5')
67	1.0	265.0	1.0	('G#4', 'D5', 'E5')
67	2.0	266.0	1.0	('F#4', 'D5', 'B5')
67	3.0	267.0	1.0	('E4', 'D5', 'B5')
67	4.0	268.0	1.0	('A4', 'C#5', 'A5')
68	1.0	269.0	1.0	('G#4', 'D5', 'E5')
68	2.0	270.0	1.0	('F#4', 'D5', 'B5')
68	3.0	271.0	1.0	('E4', 'D5', 'B5')
68	4.0	272.0	1.0	('A4', 'C#5', 'A5')
69	1.0	273.0	1.0	('D4', 'A4', 'B4')
69	2.0	274.0	1.0	('D#4', 'A4', 'B4', 'F#5')
69	3.0	275.0	1.0	('E4', 'G#4', 'B4')
69	4.0	276.0	1.0	('E3', 'G#4', 'B4', 'E5')
70	1.0	277.0	0.5	('A3', 'A4', 'C#5')
70	1.5	277.5	0.5	('A3', 'A4', 'D5')
70	2.0	278.0	0.5	('E3', 'C#5')
70	2.5	278.5	0.5	('E3', 'B4')
70	3.0	279.0	1.0	('C#3', 'A4')
70	4.0	280.0	1.0	('A2', 'A3', 'C#4', 'E4')
71	1.0	281.0	1.0	('G#2', 'B3', 'D4', 'E4')
71	2.0	282.0	1.0	('F#2', 'B3', 'D4', 'E4')
71	3.0	283.0	1.0	('E2', 'B3', 'D4', 'E4')
71	4.0	284.0	1.0	('A2', 'A3', 'C#4', 'E4')
72	1.0	285.0	1.0	('G#2', 'B3', 'D4', 'E4')
72	2.0	286.0	1.0	('F#2', 'B3', 'D4', 'E4')
72	3.0	287.0	1.0	('E2', 'B3', 'D4', 'E4')
72	4.0	288.0	1.0	('G2', 'A3', 'C#4')
73	1.0	289.0	1.0	('F#2', 'A3', 'D4')
73	2.0	290.0	1.0	('E2', 'A3', 'D4')
73	3.0	291.0	1.0	('D2', 'A3', 'D4')
73	4.0	292.0	1.0	('G2', 'A3', 'C#4')
74	1.0	293.0	1.0	('F#2', 'A3', 'D4')
74	2.0	294.0	1.0	('E2', 'A3', 'D4')
74	3.0	295.0	1.0	('D2', 'A3', 'D4')
74	4.0	296.0	1.0	('F2', 'G3', 'B3')
75	1.0	297.0	1.0	('E2', 'G3', 'C4')
75	2.0	298.0	1.0	('D2', 'G3', 'D4')
75	3.0	299.0	1.0	('C2', 'G3', 'E4')
75	4.0	300.0	1.0	('F3', 'G3', 'B3', 'G4')
76	1.0	301.0	1.0	('E3', 'G3', 'C4', 'G4')
76	2.0	302.0	1.0	('D3', 'G3', 'D4', 'G4')
76	3.0	303.0	1.0	('C3', 'G3', 'E4', 'G4')
76	4.0	304.0	1.0	('B3', 'G4', 'F5')
77	1.0	305.0	1.0	('C4', 'G4', 'E5')
77	2.0	306.0	1.0	('D4', 'G4', 'D5')
77	3.0	307.0	1.0	('E4', 'G4', 'C5')
77	4.0	308.0	1.0	('F4', 'G4', 'B4', 'G5')
78	1.0	309.0	1.0	('E4', 'G4', 'C5', 'G5')
78	2.0	310.0	1.0	('D4', 'G4', 'D5', 'G5')
78	3.0	311.0	1.0	('C4', 'G4', 'E5', 'G5')
78	4.0	312.0	1.0	('G2', 'A2', 'A3', 'C#4')
79	1.0	313.0	1.0	('F2', 'A2', 'A3', 'D4')
79	2.0	314.0	1.0	('E2', 'A2', 'A3', 'E4')
79	3.0	315.0	1.0	('D2', 'A2', 'A3', 'F4')
79	4.0	316.0	1.0	('G3', 'A3', 'C#4', 'A4')
80	1.0	317.0	1.0	('F3', 'A3', 'D4', 'A4')
80	2.0	318.0	1.0	('E3', 'A3', 'E4', 'A4')
80	3.0	319.0	1.0	('D3', 'A3', 'F4', 'A4')
80	4.0	320.0	1.0	('C#4', 'A4', 'G5')
81	1.0	321.0	1.0	('D4', 'A4', 'F5')
81	2.0	322.0	1.0	('E4', 'A4', 'E5')
81	3.0	323.0	1.0	('F#4', 'A4', 'D5')
81	4.0	324.0	1.0	('G4', 'A4', 'C#5', 'A5')
82	1.0	325.0	1.0	('F4', 'A4', 'D5', 'A5')
82	2.0	326.0	1.0	('E4', 'A4', 'E5', 'A5')
82	3.0	327.0	1.0	('D4', 'A4', 'F5', 'A5')
82	4.0	328.0	1.0	('E-3', 'F3', 'A3', 'F4')
83	1.0	329.0	1.0	('D3', 'F3', 'B-3', 'F4')
83	2.0	330.0	1.0	('C3', 'F3', 'C4', 'F4')
83	3.0	331.0	1.0	('B-2', 'F3', 'D4', 'F4')
83	4.0	332.0	1.0	('E-4', 'F4', 'A4', 'F5')
84	1.0	333.0	1.0	('D4', 'F4', 'B-4', 'F5')
84	2.0	334.0	1.0	('C4', 'F4', 'C5', 'F5')
84	3.0	335.0	1.0	('B-3', 'F4', 'D5', 'F5')
84	4.0	336.0	1.0	('E-5', 'F5', 'A5')
85	1.0	337.0	1.0	('D5', 'F5', 'B-5')
85	2.0	338.0	1.0	('C5', 'F5', 'C6')
85	3.0	339.0	1.0	('B-4', 'B-5', 'D6')
85	4.0	340.0	1.0	('A4', 'A5', 'D6')
86	1.0	341.0	1.0	('G#4', 'G#5', 'D6')
86	2.0	342.0	1.0	('F#4', 'F#5', 'D6')
86	3.0	343.0	1.0	('E4', 'E5', 'G#5', 'B5')
86	4.0	344.0	1.0	('D4', 'D5', 'G#5', 'B5')
87	1.0	345.0	1.0	('C#4', 'C#5', 'E5', 'A5', 'C#6', 'E6')
87	2.0	346.0	1.0	('B3', 'B4', 'E5', 'A5', 'C#6', 'E6')
