measure_number	beat	offset	duration	notes
5	2.0	17.125	1.0	('F2', 'F3', 'D-5', 'F5', 'B-5', 'D-6')
5	3.0	18.125	0.875	('F2', 'F3', 'D-5', 'F5', 'B-5', 'D-6')
5	3.875	19.0	0.125	('F3', 'B-3', 'D-4', 'D-5', 'B-5')
5	4.0	19.125	0.75	('F3', 'B-3', 'D-4', 'D-5', 'B-5')
5	4.75	19.875	0.125	('F3', 'B-3', 'D-4', 'D-5', 'A5')
5	4.875	20.0	0.125	('F3', 'B-3', 'D-4', 'D-5', 'B-5')
6	1.0	20.125	0.875	('G-3', 'B-3', 'D-4', 'D-5', 'E-5', 'B-5')
6	1.875	21.0	0.125	('G3', 'B-3', 'D-4', 'D-5', 'E-5', 'B-5')
6	2.0	21.125	1.0	('G3', 'B-3', 'D-4', 'D-5', 'E-5', 'B-5')
6	3.0	22.125	0.875	('G3', 'B-3', 'D-4', 'D-5', 'E-5', 'B-5')
6	3.875	23.0	0.125	('A-3', 'C4', 'C5', 'E-5', 'A-5')
6	4.0	23.125	0.875	('A-3', 'C4', 'C5', 'E-5', 'A-5')
6	4.875	24.0	0.125	('A3', 'E-4', 'G-4', 'C5', 'E-5', 'G-5')
7	1.0	24.125	0.875	('A3', 'E-4', 'G-4', 'C5', 'E-5', 'G-5')
7	1.875	25.0	0.125	('B-3', 'E-4', 'G-4', 'B-4', 'E-5', 'G-5')
7	2.0	25.125	1.0	('B-3', 'E-4', 'G-4', 'B-4', 'E-5', 'G-5')
7	3.0	26.125	0.875	('B-3', 'E-4', 'G-4', 'B-4', 'E-5', 'G-5')
7	3.875	27.0	0.125	('C-4', 'E-4', 'G-4', 'A4', 'E-5', 'G-5')
7	4.0	27.125	0.875	('C-4', 'E-4', 'G-4', 'A4', 'E-5', 'G-5')
7	4.875	28.0	0.125	('C4', 'E-4', 'G-4', 'A-4', 'E-5', 'G-5')
8	1.0	28.125	0.875	('C4', 'E-4', 'G-4', 'A-4', 'E-5', 'G-5')
8	1.875	29.0	0.125	('D-4', 'F4', 'A-4', 'D-5', 'F5')
8	2.0	29.125	1.0	('D-4', 'F4', 'A-4', 'D-5', 'F5')
8	3.0	30.125	0.875	('D-4', 'F4', 'A-4', 'D-5', 'F5')
8	3.875	31.0	0.125	('D4', 'F4', 'A-4', 'C-5', 'F5')
8	4.0	31.125	0.875	('D4', 'F4', 'A-4', 'C-5', 'F5')
8	4.875	32.0	0.125	('D2', 'D3', 'A-4', 'C-5', 'F5')
9	1.0	32.125	0.875	('D2', 'D3', 'A-4', 'C-5', 'F5')
9	1.875	33.0	0.125	('E-2', 'E-3', 'A-4', 'C5', 'E-5')
9	2.0	33.125	1.0	('E-2', 'E-3', 'A-4', 'C5', 'E-5')
9	3.0	34.125	0.875	('E-2', 'E-3', 'A-4', 'C5', 'E-5')
9	3.875	35.0	0.125	('E-2', 'E-3', 'A-4', 'C5', 'E-5')
9	4.0	35.125	0.875	('E-2', 'E-3', 'A-4', 'C5', 'E-5')
9	4.875	36.0	0.125	('E2', 'E3', 'G4', 'B-4', 'D-5')
10	1.0	36.125	0.875	('E2', 'E3', 'G4', 'B-4', 'D-5')
10	1.875	37.0	0.125	('F2', 'F3', 'F4', 'B-4', 'D-5')
10	2.0	37.125	0.875	('F2', 'F3', 'F4', 'B-4', 'D-5')
10	2.875	38.0	0.125	('G2', 'G3', 'E4', 'B-4', 'D-5')
10	3.0	38.125	0.5	('G2', 'G3', 'E4', 'B-4', 'D-5')
10	3.5	38.625	0.5	('A-2', 'A-3', 'C4', 'F4', 'C5')
10	4.0	39.125	0.5	('A-2', 'A-3', 'C4', 'F4', 'C5')
10	4.5	39.625	0.5	('A-1', 'A-2', 'C4', 'F#4', 'C5')
11	1.0	40.125	0.5	('G1', 'G2', 'D4', 'G4', 'B4')
11	1.5	40.625	0.5	('G3',)
11	2.0	41.125	0.5	('G3',)
11	2.5	41.625	0.5	('G3', 'A-3')
11	3.0	42.125	0.5	('F3', 'A-3')
11	3.5	42.625	0.5	('F3', 'G3')
11	4.0	43.125	0.5	('F3', 'G3', 'G4')
11	4.5	43.625	0.5	('E-3', 'G3', 'C4', 'G4')
12	1.0	44.125	0.5	('E-3', 'G3', 'C4', 'F#4', 'A4')
12	1.5	44.625	0.5	('E-3', 'G3', 'C4', 'F#4', 'A4')
12	2.0	45.125	0.5	('D3', 'G3', 'D4', 'F4', 'B4')
12	2.5	45.625	0.5	('D3', 'G3', 'D4', 'F4', 'B4')
12	3.0	46.125	0.5	('C3', 'G3', 'E-4', 'G4', 'C5')
12	3.5	46.625	0.5	('C3', 'G3', 'E-4', 'G4', 'C5')
12	4.0	47.125	0.5	('F#2', 'G3', 'E-4', 'A4', 'C5')
12	4.5	47.625	0.375	('F#2', 'G3', 'E-4', 'A4', 'C5')
12	4.875	48.0	0.125	('G2', 'G3', 'D4', 'G4', 'B4')
13	1.0	48.125	0.5	('G2', 'G3', 'D4', 'G4', 'B4')
13	1.5	48.625	0.5	('G2', 'D4', 'G4', 'B4')
13	2.0	49.125	0.5	('G2', 'D4', 'G4', 'B4')
13	2.5	49.625	0.5	('G2', 'A-2')
13	3.0	50.125	0.5	('F2', 'A-2')
13	3.5	50.625	0.5	('F2', 'G2')
13	4.0	51.125	0.5	('F2', 'G2', 'G3')
13	4.5	51.625	0.5	('E-2', 'G2', 'C3', 'G3')
14	1.0	52.125	0.5	('E-2', 'G2', 'C3', 'F#3', 'A3')
14	1.5	52.625	0.5	('E-2', 'G2', 'C3', 'F#3', 'A3')
14	2.0	53.125	0.5	('D2', 'G2', 'D3', 'F3', 'B3')
14	2.5	53.625	0.5	('D2', 'G2', 'D3', 'F3', 'B3')
14	3.0	54.125	0.5	('C2', 'G2', 'E-3', 'G3', 'C4')
14	3.5	54.625	0.5	('C2', 'G2', 'E-3', 'G3', 'C4')
14	4.0	55.125	0.5	('F#1', 'G2', 'E-3', 'A3', 'C4')
14	4.5	55.625	0.375	('F#1', 'G2', 'E-3', 'A3', 'C4')
14	4.875	56.0	0.125	('G1', 'G2', 'D3', 'G3', 'B3')
15	1.0	56.125	0.5	('G1', 'G2', 'D3', 'G3', 'B3')
15	1.5	56.625	0.5	('G1', 'G2', 'D3', 'G3', 'B3')
15	2.0	57.125	0.5	('G1', 'G2', 'D3', 'G3', 'B3')
15	2.5	57.625	0.5	('G1', 'G2', 'D3', 'G3', 'B3')
15	3.0	58.125	0.5	('G1', 'G2', 'D3', 'G3', 'B3')
15	3.5	58.625	0.5	('G1', 'G2', 'D3', 'G3', 'B3')
15	4.0	59.125	0.5	('G1', 'G2', 'D3', 'G3', 'B3')
15	4.5	59.625	0.25	('G1', 'G2', 'D3', 'G3', 'B3')
15	4.75	59.875	0.25	('G1', 'G2', 'D3', 'G3', 'B3')
16	1.0	60.125	0.125	('G1', 'D3', 'G3', 'B3')
16	1.125	60.25	0.125	('A-1', 'D3', 'G3', 'B3')
16	1.25	60.375	0.125	('G1', 'D3', 'G3', 'B3')
16	1.375	60.5	0.125	('A-1', 'D3', 'G3', 'B3')
16	1.5	60.625	0.125	('G1', 'D3', 'G3', 'B3')
16	1.625	60.75	0.125	('A-1', 'D3', 'G3', 'B3')
16	1.75	60.875	0.125	('G1', 'D3', 'G3', 'B3')
16	1.875	61.0	0.125	('A-1', 'D3', 'G3', 'B3')
16	2.0	61.125	0.125	('G1', 'D3', 'G3', 'B3')
16	2.125	61.25	0.125	('A-1', 'D3', 'G3', 'B3')
16	2.25	61.375	0.125	('G1', 'D3', 'G3', 'B3')
16	2.375	61.5	0.125	('A-1', 'D3', 'G3', 'B3')
16	2.5	61.625	0.125	('G1', 'D3', 'G3', 'B3')
16	2.625	61.75	0.125	('A-1', 'D3', 'G3', 'B3')
16	2.75	61.875	0.125	('G1', 'D3', 'G3', 'B3')
16	2.875	62.0	0.125	('A-1', 'D3', 'G3', 'B3')
16	3.0	62.125	0.125	('G1', 'D3', 'G3', 'B3')
16	3.125	62.25	0.125	('A-1', 'D3', 'G3', 'B3')
16	3.25	62.375	0.125	('G1', 'D3', 'G3', 'B3')
16	3.375	62.5	0.125	('A-1', 'D3', 'G3', 'B3')
16	3.5	62.625	0.125	('G1', 'D3', 'G3', 'B3')
16	3.625	62.75	0.125	('A-1', 'D3', 'G3', 'B3')
16	3.75	62.875	0.125	('G1', 'D3', 'G3', 'B3')
16	3.875	63.0	0.125	('A-1', 'D3', 'G3', 'B3')
16	4.0	63.125	0.125	('G1', 'D3', 'G3', 'B3')
16	4.125	63.25	0.125	('A-1', 'D3', 'G3', 'B3')
16	4.25	63.375	0.125	('G1', 'D3', 'G3', 'B3')
16	4.375	63.5	0.125	('A-1', 'D3', 'G3', 'B3')
16	4.5	63.625	0.125	('G1', 'D3', 'G3', 'B3')
16	4.625	63.75	0.125	('A-1', 'D3', 'G3', 'B3')
16	4.75	63.875	0.125	('G1', 'D3', 'G3', 'B3')
16	4.875	64.0	0.125	('A-1', 'D3', 'G3', 'B3')
17	1.0	64.125	0.25	('G1', 'D3', 'G3', 'B3', 'D4')
17	1.25	64.375	0.25	('A-1', 'D3', 'G3', 'B3', 'D4')
17	1.5	64.625	0.25	('G1', 'D3', 'G3', 'B3', 'D4')
17	1.75	64.875	0.25	('A-1', 'D3', 'G3', 'B3', 'D4')
17	2.0	65.125	0.25	('G1', 'D3', 'G3', 'B3', 'D4')
17	2.25	65.375	0.25	('A-1', 'D3', 'G3', 'B3', 'D4')
17	2.5	65.625	0.25	('G1', 'D3', 'G3', 'B3', 'D4')
17	2.75	65.875	0.25	('A-1', 'D3', 'G3', 'B3', 'D4')
17	3.0	66.125	0.25	('G1', 'D3', 'G3', 'B3', 'D4')
17	3.25	66.375	0.25	('A-1', 'D3', 'G3', 'B3', 'D4')
17	3.5	66.625	0.25	('G1', 'D3', 'G3', 'B3', 'D4')
17	3.75	66.875	0.25	('A-1', 'D3', 'G3', 'B3', 'D4')
17	4.0	67.125	0.25	('G1', 'D3', 'G3', 'B3', 'D4')
17	4.25	67.375	0.25	('A-1', 'D3', 'G3', 'B3', 'D4')
17	4.5	67.625	0.25	('G1', 'D3', 'G3', 'B3', 'D4')
17	4.75	67.875	0.25	('A-1', 'D3', 'G3', 'B3', 'D4')
18	1.0	68.125	0.25	('G1', 'G3', 'B3', 'D4', 'G4')
18	1.25	68.375	0.25	('A-1', 'A-2')
18	1.5	68.625	0.25	('G1', 'G2')
18	1.75	68.875	0.25	('A-1', 'A-2')
18	2.0	69.125	0.25	('G1', 'G2')
18	2.25	69.375	0.25	('A-1', 'A-2')
18	2.5	69.625	0.25	('G1', 'G2')
18	2.75	69.875	0.25	('A-1', 'A-2')
18	3.0	70.125	0.25	('G1', 'G2')
18	3.25	70.375	0.25	('A-1', 'A-2')
18	3.5	70.625	0.25	('G1', 'G2')
18	3.75	70.875	0.25	('A-1', 'A-2')
18	4.0	71.125	0.25	('G1', 'G2')
18	4.25	71.375	0.25	('A-1', 'A-2')
18	4.5	71.625	0.25	('G1', 'G2')
18	4.75	71.875	0.125	('A1', 'A2')
18	4.875	72.0	0.125	('B1', 'B2')
19	1.0	72.125	1.0	('C2', 'C3')
19	4.5	75.625	1/6	('G1', 'G2')
19	14/3	1819/24	1/6	('A1', 'A2')
19	29/6	1823/24	1/6	('B1', 'B2')
20	1.0	76.125	1.0	('C2', 'C3')
20	2.0	77.125	1.0	('E-2', 'E-3')
20	3.0	78.125	1.5	('B1', 'B2')
20	4.5	79.625	1/6	('G1', 'G2')
20	14/3	1915/24	1/6	('A1', 'A2')
20	29/6	1919/24	1/6	('B1', 'B2')
21	1.0	80.125	1.0	('C2', 'C3')
21	2.0	81.125	1.0	('E-2', 'E-3')
21	3.0	82.125	1.5	('B1', 'B2')
21	4.5	83.625	0.5	('A-2', 'A-3')
22	1.0	84.125	0.5	('G2', 'G3')
22	1.5	84.625	0.5	('F2', 'F3')
22	2.0	85.125	0.5	('E-2', 'E-3')
22	2.5	85.625	0.5	('D2', 'D3')
22	3.0	86.125	0.25	('E-2', 'E-3')
22	3.25	86.375	0.25	('F2', 'F3')
22	3.5	86.625	0.25	('E-2', 'E-3')
22	3.75	86.875	0.25	('D2', 'D3')
22	4.0	87.125	0.5	('C2', 'C3')
22	4.5	87.625	0.5	('A-2', 'A-3')
23	1.0	88.125	0.5	('G2', 'G3')
23	1.5	88.625	0.5	('F2', 'F3')
23	2.0	89.125	0.5	('E-2', 'E-3')
23	2.5	89.625	0.5	('D2', 'D3')
23	3.0	90.125	0.25	('E-2', 'E-3')
23	3.25	90.375	0.25	('F2', 'F3')
23	3.5	90.625	0.25	('E-2', 'E-3')
23	3.75	90.875	0.25	('D2', 'D3')
23	4.0	91.125	0.25	('C2', 'C3')
23	4.25	91.375	0.25	('A-2', 'A-3')
23	4.5	91.625	0.25	('B-2', 'B-3')
23	4.75	91.875	0.25	('A-2', 'A-3')
24	1.0	92.125	0.25	('G2', 'G3')
24	1.25	92.375	0.25	('A-2', 'A-3')
24	1.5	92.625	0.25	('G2', 'G3')
24	1.75	92.875	0.25	('F2', 'F3')
24	2.0	93.125	0.25	('E-2', 'E-3')
24	2.25	93.375	0.25	('F2', 'F3')
24	2.5	93.625	0.25	('E-2', 'E-3')
24	2.75	93.875	0.25	('D2', 'D3')
24	3.0	94.125	0.25	('E-2', 'E-3')
24	3.25	94.375	0.25	('F2', 'F3')
24	3.5	94.625	0.25	('E-2', 'E-3')
24	3.75	94.875	0.25	('D2', 'D3')
24	4.0	95.125	0.25	('C2', 'C3')
24	4.25	95.375	0.25	('G2', 'G3')
24	4.5	95.625	0.25	('F2', 'F3')
24	4.75	95.875	0.25	('E-2', 'E-3')
25	1.0	96.125	0.25	('F2', 'F3')
25	1.25	96.375	0.25	('G2', 'G3')
25	1.5	96.625	0.25	('F2', 'F3')
25	1.75	96.875	0.25	('E-2', 'E-3')
25	2.0	97.125	0.25	('D2', 'D3')
25	2.25	97.375	0.25	('A-2', 'A-3')
25	2.5	97.625	0.25	('G2', 'G3')
25	2.75	97.875	0.25	('F2', 'F3')
25	3.0	98.125	0.25	('G2', 'G3')
25	3.25	98.375	0.25	('A-2', 'A-3')
25	3.5	98.625	0.25	('G2', 'G3')
25	3.75	98.875	0.25	('F2', 'F3')
25	4.0	99.125	0.25	('E2', 'E3')
25	4.25	99.375	0.25	('B-2', 'B-3')
25	4.5	99.625	0.25	('A-2', 'A-3')
25	4.75	99.875	0.25	('G2', 'G3')
26	1.0	100.125	0.25	('A-2', 'A-3')
26	1.25	100.375	0.25	('C3', 'C4')
26	1.5	100.625	0.25	('G2', 'G3')
26	1.75	100.875	0.25	('C3', 'C4')
26	2.0	101.125	0.25	('F2', 'F3')
26	2.25	101.375	0.25	('C3', 'C4')
26	2.5	101.625	0.25	('F#2', 'F#3')
26	2.75	101.875	0.25	('C3', 'C4')
26	3.0	102.125	0.25	('B2', 'B3')
26	3.25	102.375	0.25	('A2', 'A3')
26	3.5	102.625	0.25	('G2', 'G3')
26	3.75	102.875	0.25	('D3', 'D4')
26	4.0	103.125	0.25	('C3', 'C4')
26	4.25	103.375	0.25	('B2', 'B3')
26	4.5	103.625	0.25	('F3', 'F4')
26	4.75	103.875	0.25	('E-3', 'E-4')
27	1.0	104.125	0.25	('D3', 'D4')
27	1.25	104.375	0.25	('A-3', 'A-4')
27	1.5	104.625	0.25	('G3', 'G4')
27	1.75	104.875	0.25	('F3', 'F4')
27	2.0	105.125	0.25	('D4', 'D5')
27	2.25	105.375	0.25	('C4', 'C5')
27	2.5	105.625	0.25	('B3', 'B4')
27	2.75	105.875	0.25	('F4', 'F5')
27	3.0	106.125	0.25	('E-4', 'E-5')
27	3.25	106.375	0.25	('D4', 'D5')
27	3.5	106.625	0.25	('A-4', 'A-5')
27	3.75	106.875	0.25	('G4', 'G5')
27	4.0	107.125	0.25	('F4', 'F5')
27	4.25	107.375	0.25	('D5', 'D6')
27	4.5	107.625	0.25	('C5', 'C6')
27	4.75	107.875	0.25	('B4', 'B5')
28	1.0	108.125	0.25	('F5', 'F6')
28	1.25	108.375	0.25	('E-5', 'E-6')
28	1.5	108.625	0.25	('D5', 'D6')
28	1.75	108.875	0.25	('A-5', 'A-6')
28	2.0	109.125	0.25	('G5', 'G6')
28	2.25	109.375	0.25	('F5', 'F6')
28	2.5	109.625	0.25	('E-5', 'E-6')
28	2.75	109.875	0.25	('D5', 'D6')
28	3.0	110.125	0.25	('C5', 'C6')
28	3.25	110.375	0.25	('B4', 'B5')
28	3.5	110.625	0.25	('A-4', 'A-5')
28	3.75	110.875	0.25	('G4', 'G5')
28	4.0	111.125	0.25	('F4', 'F5')
28	4.25	111.375	0.25	('E-4', 'E-5')
28	4.5	111.625	0.25	('D4', 'D5')
28	4.75	111.875	0.25	('G4', 'G5')
29	1.0	112.125	0.5	('C4', 'E-4', 'G4', 'C5')
29	1.5	112.625	0.5	('C4', 'E-4', 'G4', 'C5')
29	2.0	113.125	0.5	('C2', 'C3', 'E-4', 'G4', 'E-5')
29	2.5	113.625	0.5	('C2', 'C3', 'E-4', 'G4', 'E-5')
29	3.0	114.125	0.5	('F4', 'G4', 'B4')
29	3.5	114.625	0.5	('F4', 'G4', 'B4')
29	4.0	115.125	0.5	('G1', 'G2', 'F4', 'G4', 'B4')
29	4.5	115.625	0.5	('G1', 'G2', 'F4', 'G4', 'A-5')
30	1.0	116.125	0.5	('F4', 'G4', 'G5')
30	1.5	116.625	0.5	('G3', 'D4', 'F4', 'G4', 'F5')
30	2.0	117.125	0.5	('G3', 'C4', 'F4', 'G4', 'E-5')
30	2.5	117.625	0.5	('G3', 'B3', 'F4', 'G4', 'D5')
30	3.0	118.125	0.25	('E-5',)
30	3.25	118.375	0.25	('F5',)
30	3.5	118.625	0.25	('E-5',)
30	3.75	118.875	0.25	('D5',)
30	4.0	119.125	0.5	('C4', 'E-4', 'G4', 'C5')
30	4.5	119.625	0.5	('G3', 'F4', 'G4', 'A-5')
31	1.0	120.125	0.5	('G3', 'E-4', 'G4', 'G5')
31	1.5	120.625	0.5	('G3', 'D4', 'G4', 'B4', 'F5')
31	2.0	121.125	0.5	('G3', 'C4', 'G4', 'C5', 'E-5')
31	2.5	121.625	0.5	('G3', 'B3', 'G4', 'D5')
31	3.0	122.125	0.25	('E-5',)
31	3.25	122.375	0.25	('F5',)
31	3.5	122.625	0.25	('C4', 'E-4', 'G4', 'E-5')
31	3.75	122.875	0.25	('C4', 'E-4', 'G4', 'D5')
31	4.0	123.125	0.5	('C4', 'E-4', 'G4', 'C5')
31	4.5	123.625	0.25	('G1', 'G2', 'F6', 'A-6')
31	4.75	123.875	0.25	('G1', 'G2', 'A-5', 'A-6')
32	1.0	124.125	0.25	('G1', 'G2', 'E-6', 'G6')
32	1.25	124.375	0.25	('G1', 'G2', 'G5', 'G6')
32	1.5	124.625	0.25	('G1', 'G2', 'D6', 'F6')
32	1.75	124.875	0.25	('G1', 'G2', 'G5', 'F6')
32	2.0	125.125	0.25	('A1', 'A2', 'C6', 'E-6')
32	2.25	125.375	0.25	('A1', 'A2', 'G5', 'E-6')
32	2.5	125.625	0.25	('B1', 'B2', 'D6')
32	2.75	125.875	0.25	('B1', 'B2', 'F5', 'G5', 'D6')
32	3.0	126.125	0.25	('C2', 'C3', 'E-6')
32	3.25	126.375	0.25	('C2', 'C3', 'G5', 'E-6')
32	3.5	126.625	0.25	('B1', 'B2', 'D6')
32	3.75	126.875	0.25	('B1', 'B2', 'G5', 'D6')
32	4.0	127.125	0.25	('C2', 'C3', 'C6')
32	4.25	127.375	0.25	('C2', 'C3', 'G5', 'C6')
32	4.5	127.625	0.25	('D2', 'D3', 'B5')
32	4.75	127.875	0.25	('D2', 'D3', 'G5', 'B5')
33	1.0	128.125	0.25	('E-2', 'E-3', 'G5', 'C6')
33	1.25	128.375	0.25	('E-2', 'E-3', 'C5', 'C6')
33	1.5	128.625	0.25	('E2', 'E3', 'G5', 'B-5')
33	1.75	128.875	0.25	('E2', 'E3', 'C5', 'B-5')
33	2.0	129.125	0.25	('F2', 'F3', 'A-5')
33	2.25	129.375	0.25	('F2', 'F3', 'C5', 'A-5')
33	2.5	129.625	0.25	('E2', 'E3', 'G5')
33	2.75	129.875	0.25	('E2', 'E3', 'C5', 'G5')
33	3.0	130.125	0.25	('F2', 'F3', 'A-5')
33	3.25	130.375	0.25	('F2', 'F3', 'C5', 'A-5')
33	3.5	130.625	0.25	('A-3', 'C4', 'F4', 'F5')
33	3.75	130.875	0.25	('A-3', 'C4', 'F4', 'C5', 'F5')
33	4.0	131.125	0.25	('A-3', 'C4', 'F4', 'E-5')
33	4.25	131.375	0.25	('A-3', 'C4', 'F4', 'C5', 'E-5')
33	4.5	131.625	0.25	('A-3', 'C4', 'F4', 'D5')
33	4.75	131.875	0.25	('A-3', 'C4', 'F4', 'C5', 'D5')
34	1.0	132.125	0.5	('A-3', 'C4', 'F4', 'D5')
34	1.5	132.625	0.5	('A-3', 'C4', 'F4', 'C5')
34	2.0	133.125	1.0	('A-3', 'E-4', 'F#4', 'C5')
34	3.0	134.125	1.0	('G3', 'E-4', 'G4', 'C5')
34	4.0	135.125	1.0	('F#3', 'E-4', 'A4', 'C5')
35	1.0	136.125	1.0	('G3', 'E-4', 'G4', 'C5')
35	2.0	137.125	0.5	('G3', 'B3', 'F4', 'G4', 'B4', 'C5', 'E-5')
35	2.5	137.625	0.5	('G3', 'B3', 'F4', 'G4', 'D5')
35	3.0	138.125	0.25	('G3', 'C4', 'C5')
35	3.25	138.375	0.25	('F3', 'C4', 'C5')
35	3.5	138.625	0.25	('E-3', 'C4', 'C5')
35	3.75	138.875	0.25	('D3', 'C4', 'C5')
35	4.0	139.125	0.25	('C3', 'E-4')
35	4.25	139.375	0.25	('D3', 'E-4')
35	4.5	139.625	0.25	('E-3', 'E-4')
35	4.75	139.875	0.25	('C3', 'E-4')
36	1.0	140.125	0.25	('D3', 'B3')
36	1.25	140.375	0.25	('C3', 'B3')
36	1.5	140.625	0.25	('B2', 'B3')
36	1.75	140.875	0.25	('A2', 'B3')
36	2.0	141.125	0.25	('G2', 'B3')
36	2.25	141.375	0.25	('B2', 'D4')
36	2.5	141.625	0.25	('D3', 'F4')
36	2.75	141.875	0.25	('F3', 'A-4')
36	3.0	142.125	0.25	('E-3', 'G4')
36	3.25	142.375	0.25	('E-3', 'A-4')
36	3.5	142.625	0.25	('G1', 'G2', 'G4')
36	3.75	142.875	0.25	('G1', 'G2', 'F4')
36	4.0	143.125	0.25	('C2', 'C3', 'E-4')
36	4.25	143.375	0.25	('C2', 'C3', 'F4')
36	4.5	143.625	0.25	('B1', 'B2', 'E-4')
36	4.75	143.875	0.25	('B1', 'B2', 'D4')
37	1.0	144.125	0.25	('C2', 'C3', 'E-4')
37	1.25	144.375	0.25	('C2', 'C3', 'F4')
37	1.5	144.625	0.25	('F2', 'F3', 'E-4')
37	1.75	144.875	0.25	('F2', 'F3', 'D4')
37	2.0	145.125	0.25	('E-2', 'E-3', 'C4')
37	2.25	145.375	0.25	('E-2', 'E-3', 'E-4')
37	2.5	145.625	0.25	('C2', 'C3', 'G4')
37	2.75	145.875	0.25	('C2', 'C3', 'B-4')
37	3.0	146.125	0.25	('A-4',)
37	3.25	146.375	0.25	('B-4',)
37	3.5	146.625	0.25	('C2', 'C3', 'A-4')
37	3.75	146.875	0.25	('C2', 'C3', 'G4')
37	4.0	147.125	0.25	('D2', 'D3', 'F4')
37	4.25	147.375	0.25	('D2', 'D3', 'G4')
37	4.5	147.625	0.25	('C2', 'C3', 'F4')
37	4.75	147.875	0.25	('C2', 'C3', 'E-4')
38	1.0	148.125	0.25	('D2', 'D3', 'F4')
38	1.25	148.375	0.25	('D2', 'D3', 'G4')
38	1.5	148.625	0.25	('G2', 'G3', 'F4')
38	1.75	148.875	0.25	('G2', 'G3', 'E-4')
38	2.0	149.125	0.25	('F2', 'F3', 'D4')
38	2.25	149.375	0.25	('F2', 'F3', 'F4')
38	2.5	149.625	0.25	('E-2', 'E-3', 'A-4')
38	2.75	149.875	0.25	('E-2', 'E-3', 'C5')
38	3.0	150.125	0.25	('D2', 'D3', 'B-4')
38	3.25	150.375	0.25	('D2', 'D3', 'C5')
38	3.5	150.625	0.25	('B-1', 'B-2', 'B-4')
38	3.75	150.875	0.25	('B-1', 'B-2', 'A-4')
38	4.0	151.125	0.25	('C2', 'C3', 'G4')
38	4.25	151.375	0.25	('C2', 'C3', 'A-4')
38	4.5	151.625	0.25	('D2', 'D3', 'G4')
38	4.75	151.875	0.25	('D2', 'D3', 'F4')
39	1.0	152.125	0.25	('E-2', 'E-3', 'G4')
39	1.25	152.375	0.25	('E-2', 'E-3', 'B-4')
39	1.5	152.625	0.25	('E-2', 'E-3', 'A-4')
39	1.75	152.875	0.25	('E-2', 'E-3', 'G4')
39	2.0	153.125	0.25	('G2', 'G3', 'F4')
39	2.25	153.375	0.25	('G2', 'G3', 'E-4')
39	2.5	153.625	0.25	('G2', 'G3', 'D4')
39	2.75	153.875	0.25	('G2', 'G3', 'E-4')
39	3.0	154.125	0.25	('D2', 'D3', 'F4')
39	3.25	154.375	0.25	('D2', 'D3', 'C-4')
39	3.5	154.625	0.25	('D2', 'B-3')
39	3.75	154.875	0.25	('D2', 'C-4')
39	4.0	155.125	0.25	('D2', 'B-3')
39	4.25	155.375	0.25	('F2', 'D4')
39	4.5	155.625	0.25	('A-2', 'F4')
39	4.75	155.875	0.25	('C3', 'A-4')
40	1.0	156.125	0.25	('B-2', 'G4')
40	1.25	156.375	0.25	('C3', 'G4')
40	1.5	156.625	0.25	('B-2', 'F3', 'F4')
