measure_number	beat	offset	duration	notes
9	13/6	103/3	1/3	('E2', 'E3', 'B3')
9	7/3	104/3	1/3	('E2', 'E3', 'E4')
9	2.5	35.0	1/3	('E2', 'E3', 'G#3')
9	8/3	106/3	1/3	('E2', 'E3', 'B3')
9	17/6	107/3	1/3	('E2', 'E3', 'E4')
10	1.0	36.0	1/3	('E2', 'E3', 'G3')
10	7/6	109/3	1/3	('E2', 'E3', 'B3')
10	4/3	110/3	1/3	('E2', 'E3', 'E4')
10	1.5	37.0	1/3	('E2', 'E3', 'G3')
10	5/3	112/3	1/3	('E2', 'E3', 'B3')
10	11/6	113/3	1/3	('E2', 'E3', 'E4')
10	2.0	38.0	1/3	('E2', 'E3', 'G3')
10	13/6	115/3	1/3	('E2', 'E3', 'B3')
10	7/3	116/3	1/3	('E2', 'E3', 'E4')
10	2.5	39.0	1/3	('E2', 'E3', 'G3', 'G4')
10	8/3	118/3	1/3	('E2', 'E3', 'B3', 'G4')
10	17/6	119/3	1/12	('E2', 'E3', 'E4', 'G4')
10	2.875	39.75	0.25	('E2', 'E3', 'E4', 'G4')
11	1.0	40.0	1/3	('D2', 'D3', 'G3', 'G4')
11	7/6	121/3	1/3	('D2', 'D3', 'B3', 'G4')
11	4/3	122/3	1/3	('D2', 'D3', 'F4', 'G4')
11	1.5	41.0	1/3	('D2', 'D3', 'G3', 'G4')
11	5/3	124/3	1/3	('D2', 'D3', 'B3', 'G4')
11	11/6	125/3	1/3	('D2', 'D3', 'F4', 'G4')
11	2.0	42.0	1/3	('D2', 'D3', 'G3', 'G4')
11	13/6	127/3	1/3	('D2', 'D3', 'B3', 'G4')
11	7/3	128/3	1/3	('D2', 'D3', 'F4', 'G4')
11	2.5	43.0	1/3	('D2', 'D3', 'G3', 'G4')
11	8/3	130/3	1/3	('D2', 'D3', 'B3', 'G4')
11	17/6	131/3	1/12	('D2', 'D3', 'F4', 'G4')
11	2.875	43.75	0.25	('D2', 'D3', 'F4', 'G4')
12	1.0	44.0	1/3	('C2', 'C3', 'G3', 'G4')
12	7/6	133/3	1/3	('C2', 'C3', 'C4', 'G4')
12	4/3	134/3	1/3	('C2', 'C3', 'E4', 'G4')
12	1.5	45.0	1/3	('B1', 'B2', 'G3', 'G4')
12	5/3	136/3	1/3	('B1', 'B2', 'C4', 'G4')
12	11/6	137/3	1/3	('B1', 'B2', 'E4', 'G4')
12	2.0	46.0	1/3	('A#1', 'A#2', 'G3', 'G4')
12	13/6	139/3	1/3	('A#1', 'A#2', 'C#4', 'G4')
12	7/3	140/3	1/3	('A#1', 'A#2', 'E4', 'G4')
12	2.5	47.0	1/3	('A#1', 'A#2', 'F#3', 'F#4')
12	8/3	142/3	1/3	('A#1', 'A#2', 'C#4', 'F#4')
12	17/6	143/3	1/3	('A#1', 'A#2', 'E4', 'F#4')
13	1.0	48.0	1/3	('B1', 'B2', 'F#3', 'F#4')
13	7/6	145/3	1/3	('B1', 'B2', 'B3', 'F#4')
13	4/3	146/3	1/3	('B1', 'B2', 'D4', 'F#4')
13	1.5	49.0	1/3	('B1', 'B2', 'F#3', 'F#4')
13	5/3	148/3	1/3	('B1', 'B2', 'B3', 'F#4')
13	11/6	149/3	1/3	('B1', 'B2', 'D4', 'F#4')
13	2.0	50.0	1/3	('E2', 'G3', 'G4')
13	13/6	151/3	1/3	('E2', 'B3', 'G4')
13	7/3	152/3	1/3	('E2', 'C#4', 'G4')
13	2.5	51.0	1/3	('G2', 'E3', 'E4')
13	8/3	154/3	1/3	('G2', 'B3', 'E4')
13	17/6	155/3	1/3	('G2', 'C#4', 'E4')
14	1.0	52.0	1/3	('F#2', 'F#3', 'F#4')
14	7/6	157/3	1/3	('F#2', 'B3', 'F#4')
14	4/3	158/3	1/3	('F#2', 'D4', 'F#4')
14	1.5	53.0	1/3	('F#2', 'F#3', 'F#4')
14	5/3	160/3	1/3	('F#2', 'B3', 'F#4')
14	11/6	161/3	1/3	('F#2', 'D4', 'F#4')
14	2.0	54.0	1/3	('F#1', 'F#2', 'F#3', 'F#4')
14	13/6	163/3	1/3	('F#1', 'F#2', 'A#3', 'F#4')
14	7/3	164/3	1/3	('F#1', 'F#2', 'C#4', 'F#4')
14	2.5	55.0	1/3	('F#1', 'F#2', 'F#3', 'F#4')
14	8/3	166/3	1/3	('F#1', 'F#2', 'A#3', 'F#4')
14	17/6	167/3	1/3	('F#1', 'F#2', 'C#4', 'F#4')
15	1.0	56.0	1/3	('B1', 'B2', 'B3')
15	7/6	169/3	1/3	('B1', 'B2', 'B3', 'D4')
15	4/3	170/3	1/3	('B1', 'B2', 'B3', 'F#4')
15	1.5	57.0	1/3	('B1', 'B2', 'B3')
15	5/3	172/3	1/3	('B1', 'B2', 'D4')
15	11/6	173/3	1/3	('B1', 'B2', 'F#4')
15	2.0	58.0	1/3	('B1', 'B2', 'B3')
15	13/6	175/3	1/3	('B1', 'B2', 'D#4')
15	7/3	176/3	1/3	('B1', 'B2', 'F#4')
15	2.5	59.0	1/3	('B1', 'B2', 'B3', 'B4')
15	8/3	178/3	1/3	('B1', 'B2', 'D#4', 'B4')
15	17/6	179/3	1/3	('B1', 'B2', 'F#4', 'B4')
16	1.0	60.0	1/3	('B1', 'B2', 'B3', 'C5')
16	7/6	181/3	1/3	('B1', 'B2', 'E4', 'C5')
16	4/3	182/3	1/3	('B1', 'B2', 'G4', 'C5')
16	1.5	61.0	1/3	('E2', 'E3', 'B3', 'C5')
16	5/3	184/3	1/3	('E2', 'E3', 'E4', 'C5')
16	11/6	185/3	1/3	('E2', 'E3', 'G4', 'C5')
16	2.0	62.0	1/3	('G2', 'G3', 'B3', 'C5')
16	13/6	187/3	1/3	('G2', 'G3', 'E4', 'C5')
16	7/3	188/3	1/3	('G2', 'G3', 'G4', 'C5')
16	2.5	63.0	1/3	('E2', 'E3', 'B3', 'A#4')
16	8/3	190/3	1/3	('E2', 'E3', 'E4', 'A#4')
16	17/6	191/3	1/3	('E2', 'E3', 'G4', 'A#4')
17	1.0	64.0	1/3	('B1', 'B2', 'B3', 'B4')
17	7/6	193/3	1/3	('B1', 'B2', 'D#4', 'B4')
17	4/3	194/3	1/3	('B1', 'B2', 'F#4', 'B4')
17	1.5	65.0	1/3	('B1', 'B2', 'B3', 'B4')
17	5/3	196/3	1/3	('B1', 'B2', 'D#4', 'B4')
17	11/6	197/3	1/3	('B1', 'B2', 'F#4', 'B4')
17	2.0	66.0	1/3	('B1', 'B2', 'B3', 'B4')
17	13/6	199/3	1/3	('B1', 'B2', 'D#4', 'B4')
17	7/3	200/3	1/3	('B1', 'B2', 'F#4', 'B4')
17	2.5	67.0	1/3	('B1', 'B2', 'B3', 'B4')
17	8/3	202/3	1/3	('B1', 'B2', 'D#4', 'B4')
17	17/6	203/3	1/3	('B1', 'B2', 'F#4', 'B4')
18	1.0	68.0	1/3	('B1', 'B2', 'B3', 'C5')
18	7/6	205/3	1/3	('B1', 'B2', 'E4', 'C5')
18	4/3	206/3	1/3	('B1', 'B2', 'G4', 'C5')
18	1.5	69.0	1/3	('E2', 'E3', 'B3', 'C5')
18	5/3	208/3	1/3	('E2', 'E3', 'E4', 'C5')
18	11/6	209/3	1/3	('E2', 'E3', 'G4', 'C5')
18	2.0	70.0	1/3	('G2', 'G3', 'B3', 'C5')
18	13/6	211/3	1/3	('G2', 'G3', 'E4', 'C5')
18	7/3	212/3	1/3	('G2', 'G3', 'G4', 'C5')
18	2.5	71.0	1/3	('E2', 'E3', 'B3', 'A#4')
18	8/3	214/3	1/3	('E2', 'E3', 'E4', 'A#4')
18	17/6	215/3	1/3	('E2', 'E3', 'G4', 'A#4')
19	1.0	72.0	1/3	('B1', 'B2', 'B3', 'B4')
19	7/6	217/3	1/3	('B1', 'B2', 'D#4', 'B4')
19	4/3	218/3	1/3	('B1', 'B2', 'F#4', 'B4')
19	1.5	73.0	1/3	('B1', 'B2', 'B3', 'B4')
19	5/3	220/3	1/3	('B1', 'B2', 'D#4', 'B4')
19	11/6	221/3	1/3	('B1', 'B2', 'F#4', 'B4')
19	2.0	74.0	1/3	('G#1', 'G#2', 'B3', 'B4')
19	13/6	223/3	1/3	('G#1', 'G#2', 'D4', 'B4')
19	7/3	224/3	1/3	('G#1', 'G#2', 'E#4', 'B4')
19	2.5	75.0	1/3	('G#1', 'G#2', 'B3', 'B4')
19	8/3	226/3	1/3	('G#1', 'G#2', 'D4', 'B4')
19	17/6	227/3	1/3	('G#1', 'G#2', 'E#4', 'B4')
20	1.0	76.0	1/3	('E#1', 'E#2', 'B3', 'B4')
20	7/6	229/3	1/3	('E#1', 'E#2', 'C#4', 'B4')
20	4/3	230/3	1/3	('E#1', 'E#2', 'G#4', 'B4')
20	1.5	77.0	1/3	('E#1', 'E#2', 'B3', 'B4')
20	5/3	232/3	1/3	('E#1', 'E#2', 'C#4', 'B4')
20	11/6	233/3	1/3	('E#1', 'E#2', 'G#4', 'B4')
20	2.0	78.0	1/3	('F#1', 'F#2', 'A3', 'A4')
20	13/6	235/3	1/3	('F#1', 'F#2', 'C#4', 'A4')
20	7/3	236/3	1/3	('F#1', 'F#2', 'F#4', 'A4')
20	2.5	79.0	1/3	('F#1', 'F#2', 'A3', 'A4')
20	8/3	238/3	1/3	('F#1', 'F#2', 'C#4', 'A4')
20	17/6	239/3	1/3	('F#1', 'F#2', 'F#4', 'A4')
21	1.0	80.0	1/3	('B1', 'B2', 'G3', 'G4')
21	7/6	241/3	1/3	('B1', 'B2', 'B3', 'G4')
21	4/3	242/3	1/3	('B1', 'B2', 'D4', 'G4')
21	1.5	81.0	1/3	('B1', 'B2', 'G3', 'G4')
21	5/3	244/3	1/3	('B1', 'B2', 'B3', 'G4')
21	11/6	245/3	1/3	('B1', 'B2', 'D4', 'G4')
21	2.0	82.0	1/3	('B#1', 'B#2', 'F#3', 'F#4')
21	13/6	247/3	1/3	('B#1', 'B#2', 'A3', 'F#4')
21	7/3	248/3	1/3	('B#1', 'B#2', 'D#4', 'F#4')
21	2.5	83.0	1/3	('B#1', 'B#2', 'F#3', 'F#4')
21	8/3	250/3	1/3	('B#1', 'B#2', 'A3', 'F#4')
21	17/6	251/3	1/3	('B#1', 'B#2', 'D#4', 'F#4')
22	1.0	84.0	1/3	('C#2', 'C#3', 'C#4')
22	7/6	253/3	1/3	('C#2', 'F#3', 'C#4')
22	4/3	254/3	1/3	('C#2', 'A3', 'C#4')
22	1.5	85.0	1/3	('C#2', 'C#3', 'C#4')
22	5/3	256/3	1/3	('C#2', 'F#3', 'C#4')
22	11/6	257/3	1/3	('C#2', 'A3', 'C#4')
22	2.0	86.0	1/3	('C#2', 'C#3', 'C#4')
22	13/6	259/3	1/3	('C#2', 'F#3', 'C#4')
22	7/3	260/3	1/3	('C#2', 'G#3', 'C#4')
22	2.5	87.0	1/3	('C#2', 'C#3', 'C#4')
22	8/3	262/3	1/3	('C#2', 'E#3', 'C#4')
22	17/6	263/3	1/3	('C#2', 'G#3', 'C#4')
23	1.0	88.0	1/3	('F#1', 'C#2', 'F#2', 'F#3')
23	7/6	265/3	1/3	('F#1', 'C#2', 'F#2', 'F#3', 'A3')
23	4/3	266/3	1/3	('F#1', 'C#2', 'F#2', 'F#3', 'C#4')
23	1.5	89.0	1/3	('F#1', 'C#2', 'F#2', 'A3')
23	5/3	268/3	1/3	('F#1', 'C#2', 'F#2', 'C#4')
23	11/6	269/3	1/3	('F#1', 'C#2', 'F#2', 'F#4')
23	2.0	90.0	1/3	('F#1', 'C#2', 'F#2', 'C#4')
23	13/6	271/3	1/3	('F#1', 'C#2', 'F#2', 'F#4')
23	7/3	272/3	1/3	('F#1', 'C#2', 'F#2', 'A4')
23	2.5	91.0	1/3	('F#1', 'C#2', 'F#2', 'C#4', 'C#5')
23	8/3	274/3	1/3	('F#1', 'C#2', 'F#2', 'F#4', 'C#5')
23	17/6	275/3	1/12	('F#1', 'C#2', 'F#2', 'A4', 'C#5')
23	2.875	91.75	0.25	('F#1', 'C#2', 'F#2', 'A4', 'C#5')
24	1.0	92.0	1/3	('E#2', 'C#3', 'E#3', 'C#4', 'C#5')
24	7/6	277/3	1/3	('E#2', 'C#3', 'E#3', 'G#4', 'C#5')
24	4/3	278/3	1/3	('E#2', 'C#3', 'E#3', 'B4', 'C#5')
24	1.5	93.0	1/3	('E#2', 'C#3', 'E#3', 'C#4', 'C#5')
24	5/3	280/3	1/3	('E#2', 'C#3', 'E#3', 'G#4', 'C#5')
24	11/6	281/3	1/3	('E#2', 'C#3', 'E#3', 'B4', 'C#5')
24	2.0	94.0	1/3	('E#2', 'C#3', 'E#3', 'C#4', 'C#5')
24	13/6	283/3	1/3	('E#2', 'C#3', 'E#3', 'G#4', 'C#5')
24	7/3	284/3	1/3	('E#2', 'C#3', 'E#3', 'B4', 'C#5')
24	2.5	95.0	1/3	('E#2', 'C#3', 'E#3', 'C#4', 'C#5')
24	8/3	286/3	1/3	('E#2', 'C#3', 'E#3', 'G#4', 'C#5')
24	17/6	287/3	1/12	('E#2', 'C#3', 'E#3', 'B4', 'C#5')
24	2.875	95.75	0.25	('E#2', 'C#3', 'E#3', 'B4', 'C#5')
25	1.0	96.0	1/3	('F#2', 'F#3', 'C#4', 'C#5')
25	7/6	289/3	1/3	('F#2', 'F#3', 'F#4', 'C#5')
25	4/3	290/3	1/3	('F#2', 'F#3', 'A4', 'C#5')
25	1.5	97.0	1/3	('F#2', 'F#3', 'C#4', 'C#5')
25	5/3	292/3	1/3	('F#2', 'F#3', 'F#4', 'C#5')
25	11/6	293/3	1/3	('F#2', 'F#3', 'A4', 'C#5')
25	2.0	98.0	1/3	('D#2', 'D#3', 'B#3', 'B#4')
25	13/6	295/3	1/3	('D#2', 'D#3', 'F#4', 'B#4')
25	7/3	296/3	1/3	('D#2', 'D#3', 'A4', 'B#4')
25	2.5	99.0	1/3	('C#2', 'C#3', 'C#4', 'C#5')
25	8/3	298/3	1/3	('C#2', 'C#3', 'F#4', 'C#5')
25	17/6	299/3	1/3	('C#2', 'C#3', 'A4', 'C#5')
26	1.0	100.0	1/3	('B#1', 'G#2', 'B#2', 'D#4', 'D#5')
26	7/6	301/3	1/3	('B#1', 'G#2', 'B#2', 'F#4', 'D#5')
26	4/3	302/3	1/3	('B#1', 'G#2', 'B#2', 'G#4', 'D#5')
26	1.5	101.0	1/3	('B#1', 'G#2', 'B#2', 'D#4', 'D#5')
26	5/3	304/3	1/3	('B#1', 'G#2', 'B#2', 'F#4', 'D#5')
26	11/6	305/3	1/3	('B#1', 'G#2', 'B#2', 'G#4', 'D#5')
26	2.0	102.0	1/3	('B#1', 'G#2', 'B#2', 'D#4', 'D#5')
26	13/6	307/3	1/3	('B#1', 'G#2', 'B#2', 'F#4', 'D#5')
26	7/3	308/3	1/3	('B#1', 'G#2', 'B#2', 'G#4', 'D#5')
26	2.5	103.0	1/3	('B#1', 'G#2', 'B#2', 'D#4', 'D#5')
26	8/3	310/3	1/3	('B#1', 'G#2', 'B#2', 'F#4', 'D#5')
26	17/6	311/3	1/3	('B#1', 'G#2', 'B#2', 'G#4', 'D#5')
27	1.0	104.0	1/3	('C#2', 'G#2', 'C#3', 'E4', 'E5')
27	7/6	313/3	1/3	('C#2', 'G#2', 'C#3', 'G#4', 'E5')
27	4/3	314/3	1/3	('C#2', 'G#2', 'C#3', 'C#5', 'E5')
27	1.5	105.0	1/3	('C#2', 'G#2', 'C#3', 'E4', 'E5')
27	5/3	316/3	1/3	('C#2', 'G#2', 'C#3', 'G#4', 'E5')
27	11/6	317/3	1/3	('C#2', 'G#2', 'C#3', 'C#5', 'E5')
27	2.0	106.0	1/3	('F#1', 'F#2', 'D#4', 'D#5')
27	13/6	319/3	1/3	('F#1', 'F#2', 'F#4', 'D#5')
27	7/3	320/3	1/3	('F#1', 'F#2', 'A4', 'D#5')
27	2.5	107.0	1/3	('F##1', 'F##2', 'C#4', 'C#5')
27	8/3	322/3	1/3	('F##1', 'F##2', 'E4', 'C#5')
27	17/6	323/3	1/3	('F##1', 'F##2', 'A#4', 'C#5')
28	1.0	108.0	1/3	('G#1', 'G#2', 'B#4')
28	7/6	325/3	1/3	('G#1', 'G#2', 'B#3')
28	4/3	326/3	1/3	('G#1', 'G#2', 'D#4')
28	1.5	109.0	1/3	('G#1', 'G#2', 'G#4')
28	5/3	328/3	1/3	('G#1', 'G#2', 'B#3', 'G#4')
28	11/6	329/3	1/3	('G#1', 'G#2', 'D#4', 'G#4')
28	2.0	110.0	1/3	('G#1', 'G#2', 'A4')
28	13/6	331/3	1/3	('G#1', 'G#2', 'B#3', 'A4')
28	7/3	332/3	1/3	('G#1', 'G#2', 'D#4', 'A4')
28	2.5	111.0	1/3	('G#1', 'G#2', 'F#4')
28	8/3	334/3	1/3	('G#1', 'G#2', 'B#3', 'F#4')
28	17/6	335/3	1/3	('G#1', 'G#2', 'D#4', 'F#4')
29	1.0	112.0	1/3	('G#1', 'G#2')
29	7/6	337/3	1/3	('G#1', 'G#2', 'B#3')
29	4/3	338/3	1/3	('G#1', 'G#2', 'D#4')
29	1.5	113.0	1/3	('G#1', 'G#2', 'G#3')
29	5/3	340/3	1/3	('G#1', 'G#2', 'G#3', 'B#3')
29	11/6	341/3	1/3	('G#1', 'G#2', 'G#3', 'D#4')
29	2.0	114.0	1/3	('G#1', 'G#2', 'A3')
29	13/6	343/3	1/3	('G#1', 'G#2', 'A3', 'B#3')
29	7/3	344/3	1/3	('G#1', 'G#2', 'A3', 'D#4')
29	2.5	115.0	1/3	('G#1', 'G#2', 'F#3')
29	8/3	346/3	1/3	('G#1', 'G#2', 'F#3', 'B#3')
29	17/6	347/3	1/3	('G#1', 'G#2', 'F#3', 'D#4')
30	1.0	116.0	1/3	('G#1', 'G#2', 'E3')
30	7/6	349/3	1/3	('G#1', 'G#2', 'E4')
30	4/3	350/3	1/3	('G#1', 'G#2', 'G#4')
30	1.5	117.0	1/3	('G#1', 'G#2', 'C#5')
30	5/3	352/3	1/3	('G#1', 'G#2', 'E4', 'C#5')
30	11/6	353/3	1/3	('G#1', 'G#2', 'G#4', 'C#5')
30	2.0	118.0	1/3	('G#1', 'G#2', 'E5')
30	13/6	355/3	1/3	('G#1', 'G#2', 'E4', 'E5')
30	7/3	356/3	1/3	('G#1', 'G#2', 'G#4', 'E5')
30	2.5	119.0	1/3	('G#1', 'G#2', 'C#5')
30	8/3	358/3	1/3	('G#1', 'G#2', 'E4', 'C#5')
30	17/6	359/3	1/3	('G#1', 'G#2', 'G#4', 'C#5')
31	1.0	120.0	1/3	('G#1', 'G#2')
31	7/6	361/3	1/3	('G#1', 'G#2', 'E3')
31	4/3	362/3	1/3	('G#1', 'G#2', 'G#3')
31	1.5	121.0	1/3	('G#1', 'G#2', 'C#4')
31	5/3	364/3	1/3	('G#1', 'G#2', 'E3', 'C#4')
31	11/6	365/3	1/3	('G#1', 'G#2', 'G#3', 'C#4')
31	2.0	122.0	1/3	('G#1', 'G#2', 'E4')
31	13/6	367/3	1/3	('G#1', 'G#2', 'E3', 'E4')
31	7/3	368/3	1/3	('G#1', 'G#2', 'G#3', 'E4')
31	2.5	123.0	1/3	('G#1', 'G#2', 'C#4')
31	8/3	370/3	1/3	('G#1', 'G#2', 'E3', 'C#4')
31	17/6	371/3	1/3	('G#1', 'G#2', 'G#3', 'C#4')
32	1.0	124.0	1/3	('G#1', 'G#2', 'D#3')
32	7/6	373/3	1/3	('G#1', 'G#2', 'A3')
32	4/3	374/3	1/3	('G#1', 'G#2', 'F#3')
32	1.5	125.0	1/3	('G#1', 'G#2', 'B#3')
32	5/3	376/3	1/3	('G#1', 'G#2', 'A3')
32	11/6	377/3	1/3	('G#1', 'G#2', 'D#4')
32	2.0	126.0	1/3	('G#1', 'G#2', 'B#3')
32	13/6	379/3	1/3	('G#1', 'G#2', 'F#4')
32	7/3	380/3	1/3	('G#1', 'G#2', 'D#4')
32	2.5	127.0	1/3	('G#1', 'G#2', 'A4')
32	8/3	382/3	1/3	('G#1', 'G#2', 'F#4')
32	17/6	383/3	1/3	('G#1', 'G#2', 'B#4')
33	1.0	128.0	1/3	('G#1', 'G#2', 'E3')
33	7/6	385/3	1/3	('G#1', 'G#2', 'C#4')
33	4/3	386/3	1/3	('G#1', 'G#2', 'G#3')
33	1.5	129.0	1/3	('G#1', 'G#2', 'E4')
33	5/3	388/3	1/3	('G#1', 'G#2', 'C#4')
33	11/6	389/3	1/3	('G#1', 'G#2', 'G#4')
33	2.0	130.0	1/3	('G#1', 'G#2', 'E4')
