measure_number	beat	offset	duration	notes
11	1.0	41.0	1.0	('C4', 'F4', 'A-4')
11	1.5	42.0	0.5	('C4', 'F4', 'A-4')
11	1.75	42.5	1/6	('C4', 'F4', 'A-4', 'E-5')
11	11/6	128/3	1/6	('C4', 'F4', 'A-4', 'D-5')
11	23/12	257/6	1/6	('C4', 'F4', 'A-4', 'C5')
11	2.0	43.0	1.0	('C4', 'F4', 'A-4', 'D-5')
11	2.5	44.0	1.0	('C4', 'F4', 'A-4', 'D-5')
12	1.0	45.0	1.5	('B-3', 'F4', 'A-4', 'D-5')
12	1.75	46.5	1/6	('B-3', 'F4', 'B-4', 'D-5')
12	11/6	140/3	1/6	('B-3', 'F4', 'A-4', 'D-5')
12	23/12	281/6	1/6	('B-3', 'F4', 'G4', 'D-5')
12	2.0	47.0	1.0	('B-3', 'F4', 'A-4', 'D-5')
12	2.5	48.0	1.0	('B-3', 'F4', 'A-4', 'D-5')
13	1.0	49.0	1.5	('B-3', 'E-4', 'G4', 'D-5')
13	1.75	50.5	1/6	('B-3', 'E-4', 'G4', 'E-5')
13	11/6	152/3	1/6	('B-3', 'E-4', 'G4', 'D-5')
13	23/12	305/6	1/6	('B-3', 'E-4', 'G4', 'C5')
13	2.0	51.0	1.0	('B-3', 'E-4', 'G4', 'D-5')
13	2.5	52.0	1.0	('B-3', 'E-4', 'G4', 'D-5')
14	1.0	53.0	1.0	('A-3', 'E-4', 'A-4')
14	1.5	54.0	0.5	('A-3', 'E-4', 'A-4')
14	1.75	54.5	1/6	('A-3', 'E-4', 'A-4', 'D-5')
14	11/6	164/3	1/6	('A-3', 'E-4', 'A-4', 'C5')
14	23/12	329/6	1/6	('A-3', 'E-4', 'A-4', 'B4')
14	2.0	55.0	1.0	('A-3', 'E-4', 'A-4', 'C5')
14	2.5	56.0	1.0	('A-3', 'E-4', 'A-4', 'C5')
15	1.0	57.0	1.0	('D-4', 'F4', 'C5')
15	1.5	58.0	1.0	('D-4', 'F4', 'B-4')
15	2.0	59.0	1.0	('D4', 'F4', 'B-4')
15	2.5	60.0	1.0	('D4', 'F4', 'A-4')
16	1.0	61.0	1.0	('E-4', 'G4')
16	1.5	62.0	1.0	('E-5',)
16	2.0	63.0	1.0	('D-5',)
16	2.5	64.0	1.0	('C4', 'E-4', 'C5')
17	1.0	65.0	1.0	('D-4', 'F4', 'C5')
17	1.5	66.0	1.0	('D-4', 'F4', 'B-4')
17	2.0	67.0	1.0	('D4', 'F4', 'B-4')
17	2.5	68.0	1.0	('D4', 'F4', 'A-4')
18	1.0	69.0	1.0	('E-4', 'G4')
18	1.5	70.0	1.0	('E-4', 'E-5')
18	2.0	71.0	1.0	('D-4', 'D-5')
18	2.5	72.0	1.0	('C3', 'E-3', 'C4', 'C5')
19	1.0	73.0	1.0	('D-3', 'F3', 'C4', 'C5')
19	1.5	74.0	1.0	('D-3', 'F3', 'B-3', 'B-4')
19	2.0	75.0	1.0	('D3', 'F3', 'B-3', 'B-4')
19	2.5	76.0	1.0	('D3', 'F3', 'A-3', 'A-4')
20	1.0	77.0	0.5	('E-3', 'G3', 'G4')
20	1.25	77.5	0.5	('G3', 'E-4', 'G4')
20	1.5	78.0	0.5	('E-3',)
20	1.75	78.5	0.5	('E-4',)
20	2.0	79.0	0.5	('E-3',)
20	2.25	79.5	0.5	('E-4',)
20	2.5	80.0	0.5	('E-3', 'F-5')
20	2.75	80.5	0.5	('E-4', 'F-5')
21	1.0	81.0	0.5	('E-3', 'E-5')
21	1.25	81.5	0.5	('E-4', 'E-5')
21	1.5	82.0	0.5	('E-3', 'D-5')
21	1.75	82.5	0.5	('E-4', 'D-5')
21	2.0	83.0	0.5	('E-3', 'B-4')
21	2.25	83.5	0.5	('E-4', 'B-4')
21	2.5	84.0	0.5	('E-3', 'G4')
21	2.75	84.5	0.5	('E-4', 'G4')
22	1.0	85.0	1.0	('E-3', 'D-4', 'F-4')
22	1.5	86.0	0.5	('E-3', 'D-4', 'F-4')
22	1.75	86.5	0.5	('E-3', 'D-4', 'E-4')
22	2.0	87.0	0.5	('E-3', 'C4', 'A-4')
22	2.25	87.5	0.5	('C4', 'E-4', 'A-4')
22	2.5	88.0	0.5	('E-3', 'F-5')
22	2.75	88.5	0.5	('E-4', 'F-5')
23	1.0	89.0	0.5	('E-3', 'E-5')
23	1.25	89.5	0.5	('E-4', 'E-5')
23	1.5	90.0	0.5	('E-3', 'D-5')
23	1.75	90.5	0.5	('E-4', 'D-5')
23	2.0	91.0	0.5	('E-3', 'B-4')
23	2.25	91.5	0.5	('E-4', 'B-4')
23	2.5	92.0	0.5	('E-3', 'G4')
23	2.75	92.5	0.5	('E-4', 'G4')
24	1.0	93.0	1.0	('E-3', 'D-4', 'F-4')
24	1.5	94.0	0.5	('E-3', 'D-4', 'F-4')
24	1.75	94.5	0.5	('E-3', 'D-4', 'E-4')
24	2.0	95.0	0.5	('E-3', 'C4', 'A-4')
24	2.25	95.5	0.5	('C4', 'E-4', 'A-4')
24	2.5	96.0	0.5	('E-3', 'F-5')
24	2.75	96.5	0.5	('E-4', 'F-5')
25	1.0	97.0	0.5	('E-3', 'E-5')
25	1.25	97.5	0.5	('E-4', 'E-5')
25	1.5	98.0	0.5	('E-3', 'D-5')
25	1.75	98.5	0.5	('E-4', 'D-5')
25	2.0	99.0	0.5	('D-4', 'B-4')
25	2.25	99.5	0.5	('E-4', 'B-4')
25	2.5	100.0	0.5	('D-4', 'G4')
25	2.75	100.5	0.5	('E-4', 'G4')
26	1.0	101.0	0.5	('C4',)
26	1.25	101.5	0.5	('E-4', 'G4')
26	1.5	102.0	0.5	('C4', 'B-4')
26	1.75	102.5	0.5	('E-4', 'A-4')
26	2.0	103.0	0.5	('G3',)
26	2.25	103.5	0.5	('E-4', 'A4')
26	2.5	104.0	0.5	('G3', 'C5')
26	2.75	104.5	0.5	('E-4', 'B-4')
27	1.0	105.0	0.5	('A-3',)
27	1.25	105.5	0.5	('E-4', 'B4')
27	1.5	106.0	0.5	('A-3', 'D-5')
27	1.75	106.5	0.5	('E-4', 'C5')
27	2.0	107.0	0.5	('F3',)
27	2.25	107.5	0.5	('D4', 'D5')
27	2.5	108.0	0.5	('A-3', 'A-5')
27	2.75	108.5	0.5	('D4', 'D5')
28	1.0	109.0	0.5	('E-3', 'E-5')
28	1.25	109.5	0.5	('E-4', 'E-5')
28	1.5	110.0	0.5	('G3',)
28	1.75	110.5	0.5	('E-4',)
28	2.0	111.0	0.5	('F3',)
28	2.25	111.5	0.5	('D4', 'D5')
28	2.5	112.0	0.5	('A-3', 'A-5')
28	2.75	112.5	0.5	('D4', 'D5')
29	1.0	113.0	0.5	('E-3', 'E-5')
29	1.25	113.5	0.5	('E-4', 'E-5')
29	1.5	114.0	0.5	('G3',)
29	1.75	114.5	0.5	('E-4',)
29	2.0	115.0	0.5	('D-3',)
29	2.25	115.5	0.5	('B-3', 'G5')
29	2.5	116.0	0.5	('F-3', 'F-6')
29	2.75	116.5	0.5	('B-3', 'G5')
30	1.0	117.0	0.5	('C3', 'A-5')
30	1.25	117.5	0.5	('A-3', 'A-5')
30	1.5	118.0	0.5	('E-3',)
30	1.75	118.5	0.5	('A-3',)
30	2.0	119.0	0.5	('D-3',)
30	2.25	119.5	0.5	('B-3', 'G5')
30	2.5	120.0	0.5	('F-3', 'F-6')
30	2.75	120.5	0.5	('B-3', 'G5')
31	1.0	121.0	0.5	('C3',)
31	1.25	121.5	0.5	('A-3', 'G5')
31	1.5	122.0	0.5	('E-3', 'B-5')
31	1.75	122.5	0.5	('A-3', 'A-5')
31	2.0	123.0	0.5	('G2',)
31	2.25	123.5	0.5	('G3', 'A5')
31	2.5	124.0	0.5	('E-3', 'C6')
31	2.75	124.5	0.5	('G3', 'B-5')
32	1.0	125.0	0.5	('A-2',)
32	1.25	125.5	0.5	('A-3', 'B5')
32	1.5	126.0	0.5	('E-3', 'D-6')
32	1.75	126.5	0.5	('A-3', 'C6')
32	2.0	127.0	0.5	('B-2',)
32	2.25	127.5	0.5	('B-3', 'C6')
32	2.5	128.0	0.5	('E-3', 'E-6')
32	2.75	128.5	0.5	('B-3', 'D-6')
33	1.0	129.0	0.5	('C3',)
33	1.25	129.5	0.5	('C3', 'D6')
33	1.5	130.0	0.5	('E-3', 'F6')
33	1.75	130.5	0.5	('E-3', 'E-6')
33	2.0	131.0	0.5	('E-3', 'D-6')
33	2.25	131.5	0.5	('E-3', 'C6')
33	2.5	132.0	0.5	('A-3', 'B-5')
33	2.75	132.5	0.5	('A-3', 'A-5')
34	1.0	133.0	0.5	('D-3', 'G5')
34	1.25	133.5	0.5	('D-3', 'F5')
34	1.5	134.0	0.5	('F3', 'E-5')
34	1.75	134.5	0.5	('F3', 'D-5')
34	2.0	135.0	0.5	('F3', 'C5')
34	2.25	135.5	0.5	('F3', 'B-4')
34	2.5	136.0	0.5	('B-3', 'A-4')
34	2.75	136.5	0.5	('B-3', 'G4')
35	1.0	137.0	0.5	('E-3', 'F4')
35	1.25	137.5	0.5	('E-3', 'E-4')
35	1.5	138.0	0.5	('A-3', 'D4')
35	1.75	138.5	0.5	('A-3', 'E-4')
35	2.0	139.0	0.5	('A-3', 'D4')
35	2.25	139.5	0.5	('A-3', 'E-4')
35	2.5	140.0	0.5	('C4', 'D4')
35	2.75	140.5	0.5	('C4', 'E-4')
36	1.0	141.0	0.5	('D-4', 'D4')
36	1.25	141.5	0.5	('D-4', 'E-4')
36	1.5	142.0	0.5	('B-3', 'F4')
36	1.75	142.5	0.5	('B-3', 'E-4')
36	2.0	143.0	0.5	('G3', 'D4')
36	2.25	143.5	0.5	('G3', 'E-4')
36	2.5	144.0	0.5	('E-3', 'F4')
36	2.75	144.5	0.5	('E-3', 'E-4')
37	1.0	145.0	0.5	('C2',)
37	1.25	145.5	0.5	('C2', 'A-5')
37	1.5	146.0	0.5	('E-2', 'F6')
37	1.75	146.5	0.5	('E-2', 'E-6')
37	2.0	147.0	0.5	('E-2', 'D-6')
37	2.25	147.5	0.5	('E-2', 'C6')
37	2.5	148.0	0.5	('A-2', 'B-5')
37	2.75	148.5	0.5	('A-2', 'A-5')
38	1.0	149.0	0.5	('D-2', 'G5')
38	1.25	149.5	0.5	('D-2', 'F5')
38	1.5	150.0	0.5	('F2', 'E-5')
38	1.75	150.5	0.5	('F2', 'D-5')
38	2.0	151.0	0.5	('F2', 'C5')
38	2.25	151.5	0.5	('F2', 'B-4')
38	2.5	152.0	0.5	('B-2', 'A-4')
38	2.75	152.5	0.5	('B-2', 'G4')
39	1.0	153.0	0.5	('E-2', 'F4')
39	1.25	153.5	0.5	('E-2', 'E-4')
39	1.5	154.0	0.5	('A-2', 'D-4')
39	1.75	154.5	0.5	('A-2', 'C4')
39	2.0	155.0	0.5	('A-2', 'B-3')
39	2.25	155.5	0.5	('A-2', 'A-3')
39	2.5	156.0	0.5	('C3', 'G3')
39	2.75	156.5	0.5	('C3', 'F3')
40	1.0	157.0	0.5	('D-3', 'E-3')
40	1.25	157.5	0.5	('D-3', 'F3')
40	1.5	158.0	0.5	('B-2', 'G3')
40	1.75	158.5	0.5	('B-2', 'A-3')
40	2.0	159.0	0.5	('G2', 'B-3')
40	2.25	159.5	0.5	('G2', 'C4')
40	2.5	160.0	0.5	('E-2', 'D-4')
40	2.75	160.5	0.5	('E-2', 'B-3')
41	1.0	161.0	1.0	('A-2', 'A-3')
41	1.5	162.0	1.0	('A-3',)
41	2.0	163.0	1.0	('D4', 'C-5')
41	2.5	164.0	0.5	('D3', 'F3', 'A-3', 'C-4', 'C-5')
41	2.75	164.5	0.5	('D3', 'F3', 'A-3', 'C-4', 'B-4')
42	1.0	165.0	1.0	('A-4',)
42	1.5	166.0	1.0	('E-3', 'A-3', 'C4', 'A-4')
42	2.0	167.0	1.0	('G4',)
42	2.5	168.0	0.5	('E-3', 'B-3', 'D-4', 'G4')
42	2.75	168.5	0.5	('E-3', 'B-3', 'D-4', 'E-5')
43	1.0	169.0	1.0	('E-5',)
43	1.5	170.0	1.0	('A-3', 'C4', 'A-4')
43	2.0	171.0	1.0	('D4', 'C-5')
43	2.5	172.0	0.5	('D3', 'F3', 'A-3', 'C-4', 'C-5')
43	2.75	172.5	0.5	('D3', 'F3', 'A-3', 'C-4', 'B-4')
44	1.0	173.0	1.0	('A-4',)
44	1.5	174.0	1.0	('E-3', 'A-3', 'C4', 'A-4')
44	2.0	175.0	1.0	('G4',)
44	2.5	176.0	0.5	('E-3', 'B-3', 'D-4', 'G4')
44	2.75	176.5	0.5	('E-3', 'B-3', 'D-4', 'E-5')
45	1.0	177.0	1.0	('E-5',)
45	1.5	178.0	1.0	('A-3', 'C4', 'A-4')
45	2.0	179.0	1.0	('D5', 'C-6')
45	2.5	180.0	0.5	('D4', 'F4', 'A-4', 'C-5', 'C-6')
45	2.75	180.5	0.5	('D4', 'F4', 'A-4', 'C-5', 'B-5')
46	1.0	181.0	1.0	('A-5',)
46	1.5	182.0	1.0	('E-4', 'A-4', 'C5', 'A-5')
46	2.0	183.0	1.0	('G5',)
46	2.5	184.0	0.5	('E-4', 'B-4', 'D-5', 'G5')
46	2.75	184.5	0.5	('E-4', 'B-4', 'D-5', 'E-6')
47	1.0	185.0	4.0	('A-3', 'B-3', 'D-4', 'E-4', 'G4', 'D-5', 'G5', 'E-6')
48	1.0	189.0	1.0	('A-3', 'C4', 'E-4', 'A-4', 'C5', 'E-5', 'A-5')
48	1.0	192.0	1.0	('E-4',)
49	1.0	193.0	1.0	('A-4',)
49	1.5	194.0	1.0	('C5',)
49	2.0	195.0	1.0	('E-5',)
49	2.5	196.0	1.0	('A-5',)
50	1.0	197.0	1.0	('C6',)
50	1.5	198.0	0.5	('A-3', 'C4', 'E-4', 'C6')
50	1.75	198.5	1/6	('A-3', 'C4', 'E-4', 'B-5')
50	11/6	596/3	1/6	('A-3', 'C4', 'E-4', 'A-5')
50	23/12	1193/6	1/6	('A-3', 'C4', 'E-4', 'G5')
50	2.0	199.0	1.0	('A-3', 'C4', 'E-4', 'A-5')
50	2.5	200.0	1.0	('A-3', 'C4', 'E-4')
51	1.0	201.0	1.0	('D-5', 'D-6')
51	1.5	202.0	0.5	('G3', 'B-3', 'D-4', 'E-4', 'D-6')
51	1.75	202.5	1/6	('G3', 'B-3', 'D-4', 'E-4', 'C6')
51	11/6	608/3	1/6	('G3', 'B-3', 'D-4', 'E-4', 'B-5')
51	23/12	1217/6	1/6	('G3', 'B-3', 'D-4', 'E-4', 'A5')
51	2.0	203.0	1.0	('G3', 'B-3', 'D-4', 'E-4', 'B-5')
51	2.5	204.0	1.0	('G3', 'B-3', 'D-4', 'E-4')
52	1.0	205.0	1.0	('B-4',)
52	1.5	206.0	1.0	('D-5',)
52	2.0	207.0	1.0	('G5',)
52	2.5	208.0	1.0	('B-5',)
53	1.0	209.0	1.0	('D-5', 'D-6')
53	1.5	210.0	0.5	('G3', 'B-3', 'D-4', 'E4', 'D-6')
53	1.75	210.5	1/6	('G3', 'B-3', 'D-4', 'E4', 'C6')
53	11/6	632/3	1/6	('G3', 'B-3', 'D-4', 'E4', 'B-5')
53	23/12	1265/6	1/6	('G3', 'B-3', 'D-4', 'E4', 'A5')
53	2.0	211.0	1.0	('G3', 'B-3', 'D-4', 'E4', 'B-5')
53	2.5	212.0	1.0	('G3', 'B-3', 'D-4', 'E4')
54	1.0	213.0	1.0	('D-5', 'D-6')
54	1.5	214.0	0.5	('G-3', 'B-3', 'D-4', 'E4', 'D-6')
54	1.75	214.5	1/6	('G-3', 'B-3', 'D-4', 'E4', 'C6')
54	11/6	644/3	1/6	('G-3', 'B-3', 'D-4', 'E4', 'B-5')
54	23/12	1289/6	1/6	('G-3', 'B-3', 'D-4', 'E4', 'A5')
54	2.0	215.0	1.0	('G-3', 'B-3', 'D-4', 'E4', 'B-5')
54	2.5	216.0	1.0	('G-3', 'B-3', 'D-4', 'E4')
55	1.0	217.0	0.5	('F3', 'A5')
55	1.25	217.5	0.5	('F4', 'A5')
55	1.5	218.0	0.5	('F3',)
55	1.75	218.5	0.5	('F4',)
55	2.0	219.0	0.5	('F3',)
55	2.25	219.5	0.5	('F4',)
55	2.5	220.0	0.5	('F3', 'G-5')
55	2.75	220.5	0.5	('F4', 'G-5')
56	1.0	221.0	0.5	('F3', 'F5')
56	1.25	221.5	0.5	('F4', 'F5')
56	1.5	222.0	0.5	('F3', 'E-5')
56	1.75	222.5	0.5	('F4', 'E-5')
56	2.0	223.0	0.5	('F3', 'C5')
56	2.25	223.5	0.5	('F4', 'C5')
56	2.5	224.0	0.5	('F3', 'A4')
56	2.75	224.5	0.5	('F4', 'A4')
57	1.0	225.0	1.0	('F3', 'E-4', 'G-4')
57	1.5	226.0	0.5	('F3', 'E-4', 'G-4')
57	1.75	226.5	0.5	('F3', 'E-4', 'F4')
57	2.0	227.0	0.5	('F3', 'D-4', 'B-4')
57	2.25	227.5	0.5	('D-4', 'F4', 'B-4')
57	2.5	228.0	0.5	('F3', 'G-5')
57	2.75	228.5	0.5	('F4', 'G-5')
58	1.0	229.0	0.5	('F3', 'F5')
58	1.25	229.5	0.5	('F4', 'F5')
58	1.5	230.0	0.5	('F3', 'E-5')
58	1.75	230.5	0.5	('F4', 'E-5')
58	2.0	231.0	0.5	('F3', 'C5')
58	2.25	231.5	0.5	('F4', 'C5')
58	2.5	232.0	0.5	('F3', 'A4')
58	2.75	232.5	0.5	('F4', 'A4')
59	1.0	233.0	1.0	('F3', 'E-4', 'G-4')
59	1.5	234.0	0.5	('F3', 'E-4', 'G-4')
59	1.75	234.5	0.5	('F3', 'E-4', 'F4')
59	2.0	235.0	0.5	('F3', 'D-4', 'B-4')
59	2.25	235.5	0.5	('D-4', 'F4', 'B-4')
59	2.5	236.0	0.5	('F3', 'G-5')
59	2.75	236.5	0.5	('F4', 'G-5')
60	1.0	237.0	0.5	('F3', 'F5')
60	1.25	237.5	0.5	('F4', 'F5')
60	1.5	238.0	0.5	('F3', 'E-5')
60	1.75	238.5	0.5	('F4', 'E-5')
60	2.0	239.0	0.5	('E-4', 'C5')
60	2.25	239.5	0.5	('F4', 'C5')
60	2.5	240.0	0.5	('E-4', 'A4')
60	2.75	240.5	0.5	('F4', 'A4')
61	1.0	241.0	0.5	('D-4',)
61	1.25	241.5	0.5	('F4', 'A4')
61	1.5	242.0	0.5	('D-4', 'C5')
61	1.75	242.5	0.5	('F4', 'B-4')
61	2.0	243.0	0.5	('C4',)
61	2.25	243.5	0.5	('F4', 'B-4')
61	2.5	244.0	0.5	('C4', 'D-5')
61	2.75	244.5	0.5	('F4', 'C5')
62	1.0	245.0	0.5	('B-3',)
62	1.25	245.5	0.5	('F4', 'C5')
62	1.5	246.0	0.5	('B-3', 'E-5')
62	1.75	246.5	0.5	('F4', 'D-5')
62	2.0	247.0	0.5	('A-3',)
62	2.25	247.5	0.5	('F#4', 'B4')
62	2.5	248.0	0.5	('A-3', 'D5')
62	2.75	248.5	0.5	('F#4', 'C5')
63	1.0	249.0	0.5	('G3', 'B4')
63	1.25	249.5	0.5	('G4', 'B4')
63	1.5	250.0	0.5	('G3',)
63	1.75	250.5	0.5	('G4',)
63	2.0	251.0	0.5	('G3',)
63	2.25	251.5	0.5	('G4',)
63	2.5	252.0	0.5	('G3', 'A-5')
63	2.75	252.5	0.5	('G4', 'A-5')
64	1.0	253.0	0.5	('G3', 'G5')
64	1.25	253.5	0.5	('G4', 'G5')
64	1.5	254.0	0.5	('G3', 'F5')
64	1.75	254.5	0.5	('G4', 'F5')
64	2.0	255.0	0.5	('G3', 'D5')
64	2.25	255.5	0.5	('G4', 'D5')
64	2.5	256.0	0.5	('G3', 'B4')
64	2.75	256.5	0.5	('G4', 'B4')
65	1.0	257.0	1.0	('G3', 'F4', 'A-4')
65	1.5	258.0	0.5	('G3', 'F4', 'A-4')
65	1.75	258.5	0.5	('G3', 'F4', 'G4')
65	2.0	259.0	0.5	('G3', 'E-4', 'C5')
65	2.25	259.5	0.5	('E-4', 'G4', 'C5')
65	2.5	260.0	0.5	('G3', 'A-5')
65	2.75	260.5	0.5	('G4', 'A-5')
66	1.0	261.0	0.5	('G3', 'G5')
66	1.25	261.5	0.5	('G4', 'G5')
66	1.5	262.0	0.5	('G3', 'F5')
66	1.75	262.5	0.5	('G4', 'F5')
66	2.0	263.0	0.5	('G3', 'D5')
66	2.25	263.5	0.5	('G4', 'D5')
66	2.5	264.0	0.5	('G3', 'B4')
66	2.75	264.5	0.5	('G4', 'B4')
67	1.0	265.0	1.0	('G3', 'F4', 'A-4')
67	1.5	266.0	0.5	('G3', 'F4', 'A-4')
67	1.75	266.5	0.5	('G3', 'F4', 'G4')
67	2.0	267.0	1.0	('G3', 'E-4', 'C5')
67	2.5	268.0	0.5	('A-3', 'F4')
67	2.75	268.5	0.5	('A-3', 'D4')
68	1.0	269.0	0.5	('G3', 'F4')
68	1.25	269.5	0.5	('G3', 'D4')
68	1.5	270.0	0.5	('F3', 'F4')
68	1.75	270.5	0.5	('F3', 'D4')
68	2.0	271.0	0.5	('D3', 'F4')
68	2.25	271.5	0.5	('D3', 'D4')
68	2.5	272.0	0.5	('B2', 'F4')
68	2.75	272.5	0.5	('B2', 'D4')
69	1.0	273.0	0.5	('A-2', 'F4')
69	1.25	273.5	0.5	('A-2', 'D4')
69	1.5	274.0	0.5	('A-2', 'F4', 'B4')
69	1.75	274.5	0.5	('G2', 'D4', 'B4')
69	2.0	275.0	0.5	('C3', 'E-4', 'C5')
69	2.25	275.5	0.5	('C3', 'C4', 'C5')
69	2.5	276.0	0.5	('G-3', 'E-4')
69	2.75	276.5	0.5	('G-3', 'C4')
70	1.0	277.0	0.5	('F3', 'E-4')
70	1.25	277.5	0.5	('F3', 'C4')
70	1.5	278.0	0.5	('E-3', 'E-4')
70	1.75	278.5	0.5	('E-3', 'C4')
70	2.0	279.0	0.5	('C3', 'E-4')
70	2.25	279.5	0.5	('C3', 'C4')
70	2.5	280.0	0.5	('A2', 'E-4')
70	2.75	280.5	0.5	('A2', 'C4')
71	1.0	281.0	0.5	('G-2', 'E-4')
71	1.25	281.5	0.5	('G-2', 'C4')
71	1.5	282.0	0.5	('G-2', 'E-4', 'A4')
71	1.75	282.5	0.5	('F2', 'C4', 'A4')
71	2.0	283.0	0.5	('B-2', 'D-4', 'B-4')
71	2.25	283.5	0.5	('B-2', 'B-3', 'B-4')
71	2.5	284.0	0.5	('F-3', 'D-4')
71	2.75	284.5	0.5	('F-3', 'B-3')
72	1.0	285.0	0.5	('E-3', 'D-4')
72	1.25	285.5	0.5	('E-3', 'B-3')
72	1.5	286.0	0.5	('D-3', 'D-4')
72	1.75	286.5	0.5	('D-3', 'B-3')
72	2.0	287.0	0.5	('B-2', 'D-4')
72	2.25	287.5	0.5	('B-2', 'B-3')
72	2.5	288.0	0.5	('G2', 'D-4')
72	2.75	288.5	0.5	('G2', 'B-3')
73	1.0	289.0	0.5	('F-2', 'D-4')
73	1.25	289.5	0.5	('F-2', 'B-3')
73	1.5	290.0	0.5	('E-2', 'D-4')
73	1.75	290.5	0.5	('E-2', 'B-3')
73	2.0	291.0	0.5	('E-2', 'D-4', 'G4')
73	2.25	291.5	0.5	('E-2', 'B-3', 'G4')
73	2.5	292.0	0.5	('E-3', 'D-4', 'G4')
73	2.75	292.5	0.5	('E-3', 'B-3', 'G4')
74	1.0	293.0	0.5	('E-3', 'C4')
74	1.25	293.5	0.5	('E-3', 'A-3')
74	1.5	294.0	0.5	('C3', 'E-4')
74	1.75	294.5	0.5	('C3', 'A-3')
74	2.0	295.0	0.5	('C3', 'E-4', 'A-4')
74	2.25	295.5	0.5	('C3', 'A-3', 'A-4')
74	2.5	296.0	0.5	('C2', 'E-4', 'A-4')
74	2.75	296.5	0.5	('C2', 'A-3', 'A-4')
75	1.0	297.0	0.5	('C2', 'D-4')
75	1.25	297.5	0.5	('C2', 'A-3')
75	1.5	298.0	0.5	('D-2', 'D-4')
75	1.75	298.5	0.5	('D-2', 'A-3')
75	2.0	299.0	0.5	('D-2', 'D-4', 'F4')
75	2.25	299.5	0.5	('D-2', 'A-3', 'F4')
75	2.5	300.0	0.5	('D-3', 'D-4', 'F4')
75	2.75	300.5	0.5	('D-3', 'A-3', 'F4')
76	1.0	301.0	0.5	('D-3', 'D-4')
76	1.25	301.5	0.5	('D-3', 'G3')
76	1.5	302.0	0.5	('B-2', 'D-4')
76	1.75	302.5	0.5	('B-2', 'G3')
76	2.0	303.0	0.5	('B-2', 'D-4', 'G4')
