measure_number	beat	offset	duration	notes
211	2.5	631.5	0.5	('F3', 'F5')
211	3.0	632.0	0.5	('A-3', 'F5')
211	3.5	632.5	0.5	('B-3', 'F5')
212	1.0	633.0	0.5	('D4', 'F5')
212	1.5	633.5	0.5	('F4', 'F5')
212	2.0	634.0	0.5	('A-4', 'F5')
212	2.5	634.5	0.5	('B-3', 'F5')
212	3.0	635.0	0.5	('A-4', 'E5', 'F5', 'B-5')
212	3.5	635.5	0.5	('B-3', 'B-5')
213	1.0	636.0	0.5	('E-4', 'G4', 'E-5')
213	1.5	636.5	0.5	('E-4', 'G4', 'E-5')
213	2.0	637.0	0.5	('E5',)
213	2.5	637.5	0.5	('F5',)
213	3.0	638.0	0.5	('F#5',)
213	3.5	638.5	0.5	('G5',)
214	1.0	639.0	3.0	('C4', 'E-4', 'A-5')
215	1.0	642.0	3.0	('A-3', 'F4', 'A-4', 'C5')
216	1.0	645.0	0.5	('B-3', 'F4', 'A-4', 'E-5')
216	1.5	645.5	0.5	('B-3', 'F4', 'A-4', 'D5')
216	2.0	646.0	0.5	('B-3', 'F4', 'A-4', 'D5', 'E-5')
216	2.5	646.5	0.5	('B-3', 'F4', 'A-4', 'C5')
216	3.0	647.0	0.5	('B-3', 'F4', 'A-4', 'D5')
216	3.5	647.5	0.5	('B-3', 'D4', 'A-4', 'F5')
217	1.0	648.0	0.5	('E-3', 'E-4', 'G4', 'E-5')
217	1.5	648.5	0.5	('E-3', 'E-4')
217	2.0	649.0	0.5	('E3', 'E4')
217	2.5	649.5	0.5	('F3', 'F4')
217	3.0	650.0	0.5	('F#3', 'F#4')
217	3.5	650.5	0.5	('G3', 'G4')
218	1.0	651.0	3.0	('A-3', 'A-4')
219	1.0	654.0	2.0	('A-2', 'C3', 'A-3', 'C4')
219	3.0	656.0	0.5	('A-2', 'D-3', 'A-3', 'D-4')
219	3.5	656.5	0.5	('A-2', 'E-3', 'A-3', 'E-4')
220	1.0	657.0	0.75	('D-2', 'A-2', 'B-2', 'D-3', 'F3', 'A-3', 'F4')
220	1.75	657.75	0.25	('D-2', 'A-2', 'B-2', 'D-3', 'F3', 'A-3', 'B-3')
220	2.0	658.0	1.0	('D-2', 'A-2', 'B-2', 'D-3', 'F3', 'A-3', 'B-3')
221	1.0	660.0	0.75	('D-2', 'A-2', 'B-2', 'D-3', 'F3', 'A-3', 'F4')
221	1.75	660.75	0.25	('D-2', 'A-2', 'B-2', 'D-3', 'F3', 'A-3', 'B-3')
221	2.0	661.0	1.0	('D-2', 'A-2', 'B-2', 'D-3', 'F3', 'A-3', 'B-3')
222	1.0	663.0	1.0	('D-2', 'D-3', 'F3', 'A-3', 'B-3')
222	2.0	664.0	1.0	('D-2', 'D-3', 'F3', 'A-3', 'B-3')
222	3.0	665.0	1.0	('D-2', 'D-3', 'F3', 'A-3', 'B-3')
223	1.0	666.0	3.0	('D2', 'D3', 'F3', 'A-3', 'C-4')
224	1.0	669.0	1.0	('D4', 'F4', 'A-4', 'C-5')
224	2.0	670.0	1.0	('D4', 'F4', 'A-4', 'C-5')
224	3.0	671.0	1.0	('D4', 'F4', 'A-4', 'C-5')
225	1.0	672.0	2.0	('E-4', 'G-4', 'A-4', 'C5')
225	3.0	674.0	1.0	('E-2', 'E-3', 'G-3', 'A-3', 'C4', 'G-4', 'A-4', 'C5')
226	1.0	675.0	1.0	('F-2', 'F-3', 'A-3', 'D-4')
226	3.0	677.0	1.0	('F-4', 'A-4', 'D-5')
227	1.0	678.0	1.0	('F4', 'A-4', 'C-5', 'D5')
227	3.0	680.0	1.0	('F2', 'F3', 'A-3', 'C-4', 'D4')
228	1.0	681.0	1.0	('G-2', 'G-3', 'B-3', 'E-4')
228	2.0	682.0	1.0	('B-4', 'E-5')
228	3.0	683.0	1.0	('G-4',)
229	1.0	684.0	1.0	('G4', 'B-4', 'D-5', 'E5')
229	3.0	686.0	1.0	('G2', 'G3', 'B-3', 'D-4', 'E4')
230	1.0	687.0	1.0	('A-2', 'A-3', 'C4', 'F4')
230	2.0	688.0	1.0	('A-2', 'A-3', 'C4', 'F4')
230	3.0	689.0	1.0	('A-2', 'A-3', 'C4', 'F4')
231	1.0	690.0	3.0	('A2', 'A3', 'C4', 'E-4', 'G-4')
232	1.0	693.0	1.0	('A4', 'C5', 'E-5', 'G-5')
232	2.0	694.0	1.0	('A4', 'C5', 'E-5', 'G-5')
232	3.0	695.0	1.0	('A4', 'C5', 'E-5', 'G-5')
233	1.0	696.0	3.0	('B-4', 'E-5', 'G5')
234	1.0	699.0	0.5	('B-1', 'B-2', 'A-3', 'D4', 'G4')
234	1.5	699.5	0.5	('B-1', 'B-2', 'A-3', 'D4', 'F4')
234	2.0	700.0	0.25	('B-1', 'B-2', 'A-3', 'D4', 'F4')
234	2.25	700.25	0.25	('B-1', 'B-2', 'A-3', 'D4', 'G4')
234	2.5	700.5	0.25	('B-1', 'B-2', 'A-3', 'D4', 'F4')
234	2.75	700.75	0.25	('B-1', 'B-2', 'A-3', 'D4', 'E4')
234	3.0	701.0	0.5	('B-1', 'B-2', 'A-3', 'D4', 'F4')
234	3.5	701.5	0.5	('B-1', 'B-2', 'A-3', 'D4', 'G4')
235	1.0	702.0	0.25	('E-2', 'E-3', 'G3', 'E-4')
235	1.25	702.25	0.25	('E-2', 'E-3', 'G3', 'F4')
235	1.5	702.5	0.25	('E-2', 'E-3', 'G3', 'E-4')
235	1.75	702.75	0.25	('E-2', 'E-3', 'G3', 'D4')
235	2.0	703.0	0.25	('E-4',)
235	2.25	703.25	0.25	('E4',)
235	2.5	703.5	0.25	('F4',)
235	2.75	703.75	0.25	('F#4',)
235	3.0	704.0	0.25	('G4',)
235	3.25	704.25	0.25	('A-4',)
235	3.5	704.5	0.25	('A4',)
235	3.75	704.75	0.25	('B-4',)
236	1.0	705.0	0.25	('B4',)
236	1.25	705.25	0.25	('C5',)
236	1.5	705.5	0.25	('C#5',)
236	1.75	705.75	0.25	('D5',)
236	2.0	706.0	0.25	('E-5',)
236	2.25	706.25	0.25	('E5',)
236	2.5	706.5	0.25	('F5',)
236	2.75	706.75	0.25	('F#5',)
236	3.0	707.0	1/5	('G5',)
236	16/5	3536/5	1/5	('A-5',)
236	17/5	3537/5	1/5	('A5',)
236	18/5	3538/5	1/5	('B-5',)
236	19/5	3539/5	1/5	('B5',)
237	1.0	708.0	0.75	('A-4', 'C5', 'E-5', 'C6')
237	1.75	708.75	0.25	('A-4', 'C5', 'E-5', 'F5')
237	2.0	709.0	1.0	('A-4', 'C5', 'E-5', 'F5')
238	1.0	711.0	0.75	('A-3', 'C4', 'E-4', 'B4', 'C5')
238	1.75	711.75	0.25	('A-3', 'C4', 'E-4', 'F4')
238	2.0	712.0	1.0	('A-3', 'C4', 'E-4', 'F4')
239	1.0	714.0	1.0	('A-1', 'A-2', 'C3', 'E-3', 'F3')
239	2.0	715.0	1.0	('A-1', 'A-2', 'C3', 'E-3', 'F3')
239	3.0	716.0	1.0	('A-1', 'A-2', 'C3', 'E-3', 'F3')
240	1.0	717.0	3.0	('A1', 'A2', 'C3', 'E-3', 'G-3')
241	1.0	720.0	1.0	('A4', 'C5', 'E-5', 'G-5')
241	2.0	721.0	1.0	('A4', 'C5', 'E-5', 'G-5')
241	3.0	722.0	1.0	('A4', 'C5', 'E-5', 'G-5')
242	1.0	723.0	1.0	('B-4', 'E-5', 'G5')
242	3.0	725.0	1.0	('A4', 'C5', 'E-5', 'F#5')
243	1.0	726.0	1.0	('B-4', 'E-5', 'G5')
243	3.0	728.0	1.0	('A4', 'C5', 'E-5', 'F#5')
244	1.0	729.0	1.0	('B-4', 'E-5', 'G5')
244	2.0	730.0	0.25	('G5',)
244	2.25	730.25	0.25	('A-5',)
244	2.5	730.5	0.25	('B-5',)
244	2.75	730.75	0.25	('G5',)
244	3.0	731.0	0.25	('E5',)
244	3.25	731.25	0.25	('F5',)
244	3.5	731.5	0.25	('G5',)
244	3.75	731.75	0.25	('E-5',)
245	1.0	732.0	0.25	('B-3', 'F4', 'A-4', 'C#5')
245	1.25	732.25	0.25	('B-3', 'F4', 'A-4', 'D5')
245	1.5	732.5	0.25	('B-3', 'F4', 'A-4', 'E-5')
245	1.75	732.75	0.25	('B-3', 'F4', 'A-4', 'C5')
245	2.0	733.0	0.25	('A4',)
245	2.25	733.25	0.25	('B-4',)
245	2.5	733.5	0.25	('C5',)
245	2.75	733.75	0.25	('A-4',)
245	3.0	734.0	0.25	('B-2', 'D3', 'A-3', 'F#4')
245	3.25	734.25	0.25	('B-2', 'D3', 'A-3', 'G4')
245	3.5	734.5	0.25	('B-2', 'D3', 'A-3', 'A-4')
245	3.75	734.75	0.25	('B-2', 'D3', 'A-3', 'F4')
246	1.0	735.0	0.25	('E-3', 'G3', 'E-4')
246	1.25	735.25	0.25	('F3', 'G3', 'E-4')
246	1.5	735.5	0.25	('E-3', 'G3', 'E-4')
246	1.75	735.75	0.25	('D3', 'G3', 'E-4')
246	2.0	736.0	0.25	('E-3',)
246	2.25	736.25	0.25	('F3',)
246	2.5	736.5	0.25	('G3',)
246	2.75	736.75	0.25	('A-3',)
246	3.0	737.0	0.5	('B-3',)
246	3.5	737.5	0.5	('G3',)
247	1.0	738.0	0.25	('F3', 'B-4')
247	1.25	738.25	0.25	('F3', 'C5')
247	1.5	738.5	0.25	('A-3', 'B-4')
247	1.75	738.75	0.25	('A-3', 'A4')
247	2.0	739.0	0.25	('D3', 'B-4')
247	2.25	739.25	0.25	('D3', 'C5')
247	2.5	739.5	0.25	('F3', 'D5')
247	2.75	739.75	0.25	('F3', 'E-5')
247	3.0	740.0	0.5	('B-2', 'F5')
247	3.5	740.5	0.5	('D3', 'A-4')
248	1.0	741.0	0.25	('E-3', 'G4')
248	1.25	741.25	0.25	('F3', 'G4')
248	1.5	741.5	0.25	('E-3', 'G4')
248	1.75	741.75	0.25	('D3', 'G4')
248	2.0	742.0	0.25	('E-3',)
248	2.25	742.25	0.25	('F3',)
248	2.5	742.5	0.25	('G3',)
248	2.75	742.75	0.25	('A-3',)
248	3.0	743.0	0.25	('C4',)
248	3.25	743.25	0.25	('B-3',)
248	3.5	743.5	0.25	('A-3',)
248	3.75	743.75	0.25	('G3',)
249	1.0	744.0	0.25	('F3', 'B-5')
249	1.25	744.25	0.25	('F3', 'C6')
249	1.5	744.5	0.25	('A-3', 'B-5')
249	1.75	744.75	0.25	('A-3', 'A5')
249	2.0	745.0	0.25	('D3', 'B-5')
249	2.25	745.25	0.25	('D3', 'C6')
249	2.5	745.5	0.25	('F3', 'D6')
249	2.75	745.75	0.25	('F3', 'E-6')
249	3.0	746.0	0.25	('B-2', 'F6')
249	3.25	746.25	0.25	('B-2', 'D6')
249	3.5	746.5	0.25	('D3', 'B-5')
249	3.75	746.75	0.25	('D3', 'A-5')
250	1.0	747.0	0.5	('E-3', 'G5')
250	1.5	747.5	0.5	('B-2', 'G5')
250	2.0	748.0	0.5	('G2',)
250	2.5	748.5	0.5	('E-3', 'E-4')
250	3.0	749.0	0.5	('B-2', 'B-3')
250	3.5	749.5	0.5	('G3', 'G4')
251	1.0	750.0	0.5	('E-3', 'E-4')
251	1.5	750.5	0.5	('B-3', 'B-4')
251	2.0	751.0	0.5	('G3', 'G4')
251	2.5	751.5	0.5	('E-4', 'E-5')
251	3.0	752.0	0.5	('B-3', 'B-4')
251	3.5	752.5	0.5	('G4', 'G5')
252	1.0	753.0	0.5	('E-4', 'E-5')
252	1.5	753.5	0.5	('B-4', 'B-5')
252	2.0	754.0	0.5	('G4', 'G5')
252	2.5	754.5	0.5	('E-5', 'E-6')
252	3.0	755.0	1.0	('B-2', 'B-3', 'F4', 'A-4', 'D5')
253	1.0	756.0	1.0	('E-2', 'E-3', 'E-4', 'G4', 'E-5')
