measure_number	beat	offset	duration	notes
17	1.5	32.75	0.25	('A3', 'C4', 'F4')
17	1.75	33.0	0.25	('C4', 'F4', 'A4', 'C5')
17	2.0	33.25	0.5	('F2', 'F3', 'C4', 'F4', 'A4', 'C5')
17	2.5	33.75	0.25	('C4', 'F4', 'A4', 'C5')
17	2.75	34.0	0.25	('A3', 'C4', 'F4')
18	1.0	34.25	0.5	('F2', 'F3', 'A3', 'C4', 'F4')
18	2.75	36.0	0.25	('A3', 'C4', 'F4', 'A4')
19	1.0	36.25	0.5	('F2', 'F3', 'A3', 'C4', 'F4', 'A4')
19	1.5	36.75	0.25	('A3', 'C4', 'F4', 'A4')
19	1.75	37.0	0.25	('F4', 'A4', 'D5', 'F5')
19	2.0	37.25	0.5	('D2', 'D3', 'F4', 'A4', 'D5', 'F5')
19	2.5	37.75	0.25	('F4', 'A4', 'D5', 'F5')
19	2.75	38.0	0.25	('E4', 'G4', 'C5', 'E5')
20	1.0	38.25	0.5	('G2', 'G3', 'E4', 'G4', 'C5', 'E5')
21	1.0	40.25	0.5	('G2', 'G3', 'E4', 'G4', 'C5')
21	2.0	41.25	0.5	('G1', 'G2', 'D4', 'F4', 'G4', 'B4')
22	1.0	42.25	0.5	('C2', 'C3', 'C4', 'E4', 'G4', 'C5')
22	2.75	44.0	0.25	('E4', 'G4', 'C5', 'E5')
23	1.0	44.25	0.5	('C3', 'C4', 'E4', 'G4', 'C5', 'E5')
23	1.5	44.75	0.25	('E4', 'G4', 'C5', 'E5')
23	1.75	45.0	0.25	('C5', 'E5', 'A5', 'C6')
23	2.0	45.25	0.5	('A2', 'A3', 'C5', 'E5', 'A5', 'C6')
23	2.5	45.75	0.25	('C5', 'E5', 'A5', 'C6')
23	2.75	46.0	0.25	('B4', 'D5', 'G5', 'B5')
24	1.0	46.25	0.5	('D3', 'D4', 'B4', 'D5', 'G5', 'B5')
25	1.0	48.25	0.5	('D3', 'D4', 'B4', 'D5', 'G5')
25	2.0	49.25	0.5	('D2', 'D3', 'A4', 'D5', 'F#5')
26	1.0	50.25	0.5	('G2', 'G3', 'B4', 'D5', 'G5')
27	1.0	52.25	0.5	('D3', 'D4', 'B4', 'D5', 'G5', 'B5')
27	2.0	53.25	0.5	('D2', 'D3', 'A4', 'D5', 'F#5', 'A5')
28	1.0	54.25	0.5	('G2', 'G3', 'B4', 'D5', 'G5', 'B5')
29	1.0	56.25	0.5	('D3', 'D4', 'D5', 'G5', 'B5', 'D6')
29	2.0	57.25	0.5	('D2', 'D3', 'D5', 'F#5', 'A5', 'D6')
30	1.0	58.25	0.25	('G2', 'G3', 'G5')
30	1.25	58.5	0.25	('G2', 'G3', 'A#5')
30	1.5	58.75	0.25	('B5',)
30	1.75	59.0	0.25	('F#5',)
30	2.0	59.25	0.25	('A5',)
30	2.25	59.5	0.25	('G5',)
30	2.5	59.75	0.25	('F#5',)
30	2.75	60.0	0.25	('E5',)
31	1.0	60.25	0.25	('D4', 'D5')
31	1.25	60.5	0.25	('D#4', 'D#5')
31	1.5	60.75	0.25	('E4', 'E5')
31	1.75	61.0	0.25	('B3', 'B4')
31	2.0	61.25	0.25	('D4', 'D5')
31	2.25	61.5	0.25	('C4', 'C5')
31	2.5	61.75	0.25	('B3', 'B4')
31	2.75	62.0	0.25	('A3', 'A4')
32	1.0	62.25	0.25	('G3', 'G4')
32	1.25	62.5	0.25	('A#3', 'A#4')
32	1.5	62.75	0.25	('B3', 'B4')
32	1.75	63.0	0.25	('F#3', 'F#4')
32	2.0	63.25	0.25	('A3', 'A4')
32	2.25	63.5	0.25	('G3', 'G4')
32	2.5	63.75	0.25	('F#3', 'F#4')
32	2.75	64.0	0.25	('E3', 'E4')
33	1.0	64.25	0.25	('D3', 'D4')
33	1.25	64.5	0.25	('D#3', 'D#4')
33	1.5	64.75	0.25	('E3', 'E4')
33	1.75	65.0	0.25	('B2', 'B3')
33	2.0	65.25	0.25	('D3', 'D4')
33	2.25	65.5	0.25	('C3', 'C4')
33	2.5	65.75	0.25	('B2', 'B3')
33	2.75	66.0	0.25	('A2', 'A3')
34	1.0	66.25	0.25	('G2', 'G3')
34	1.25	66.5	0.25	('A#2', 'A#3')
34	1.5	66.75	0.25	('B2', 'B3')
34	1.75	67.0	0.25	('F#2', 'F#3')
34	2.0	67.25	0.25	('A2', 'A3')
34	2.25	67.5	0.25	('G2', 'G3')
34	2.5	67.75	0.25	('F#2', 'F#3')
34	2.75	68.0	0.25	('E2', 'E3')
35	1.0	68.25	0.25	('D2', 'D3')
35	1.25	68.5	0.25	('D#2', 'D#3')
35	1.5	68.75	0.25	('E2', 'E3')
35	1.75	69.0	0.25	('B1', 'B2')
35	2.0	69.25	0.25	('D2', 'D3')
35	2.25	69.5	0.25	('C2', 'C3')
35	2.5	69.75	0.25	('B1', 'B2')
35	2.75	70.0	0.25	('A1', 'A2')
36	1.0	70.25	0.25	('G1', 'G2')
36	1.25	70.5	0.25	('F#1', 'F#2')
36	1.5	70.75	0.25	('G1', 'G2')
36	1.75	71.0	0.25	('A1', 'A2')
36	2.0	71.25	0.25	('B-1', 'B-2')
36	2.25	71.5	0.25	('B1', 'B2')
36	2.5	71.75	0.25	('C2', 'C3')
36	2.75	72.0	0.25	('C#2', 'C#3')
37	1.0	72.25	0.25	('D2', 'D3')
37	1.25	72.5	0.25	('C#2', 'C#3')
37	1.5	72.75	0.25	('D2', 'D3')
37	1.75	73.0	0.25	('E2', 'E3')
37	2.0	73.25	0.25	('F#2', 'F#3')
37	2.25	73.5	0.25	('D2', 'D3')
37	2.5	73.75	0.25	('E2', 'E3')
37	2.75	74.0	0.25	('F#2', 'F#3')
38	1.0	74.25	0.25	('G2', 'G3')
38	1.25	74.5	0.25	('F#2', 'F#3')
38	1.5	74.75	0.25	('G2', 'G3')
38	1.75	75.0	0.25	('A2', 'A3')
38	2.0	75.25	0.25	('B-2', 'B-3')
38	2.25	75.5	0.25	('B2', 'B3')
38	2.5	75.75	0.25	('C3', 'C4')
38	2.75	76.0	0.25	('C#3', 'C#4')
39	1.0	76.25	0.25	('D3', 'D4')
39	1.25	76.5	0.25	('D3', 'D4')
39	1.5	76.75	0.25	('F#3', 'F#4')
39	1.75	77.0	0.25	('A3', 'A4')
39	2.0	77.25	0.25	('D4', 'D5')
39	2.25	77.5	0.25	('D4', 'D5')
39	2.5	77.75	0.25	('F#4', 'F#5')
39	2.75	78.0	0.25	('A4', 'A5')
40	1.0	78.25	0.25	('D5', 'D6')
40	1.25	78.5	0.25	('D5', 'D6')
40	1.5	78.75	0.25	('A4', 'A5')
40	1.75	79.0	0.25	('F#4', 'F#5')
40	2.0	79.25	0.25	('D4', 'D5')
40	2.25	79.5	0.25	('D4', 'D5')
40	2.5	79.75	0.25	('A3', 'A4')
40	2.75	80.0	0.25	('F#3', 'F#4')
41	1.0	80.25	0.25	('D3', 'D4')
41	1.25	80.5	0.25	('D3', 'D4')
41	1.5	80.75	0.25	('F#3', 'F#4')
41	1.75	81.0	0.25	('A3', 'A4')
41	2.0	81.25	0.25	('D4', 'D5')
41	2.25	81.5	0.25	('D4', 'D5')
41	2.5	81.75	0.25	('F#4', 'F#5')
41	2.75	82.0	0.25	('A4', 'A5')
42	1.0	82.25	0.25	('D5', 'D6')
42	1.25	82.5	0.25	('D5', 'D6')
42	1.5	82.75	0.25	('A4', 'A5')
42	1.75	83.0	0.25	('F#4', 'F#5')
42	2.0	83.25	0.25	('D4', 'D5')
42	2.25	83.5	0.25	('D4', 'D5')
42	2.5	83.75	0.25	('A3', 'A4')
42	2.75	84.0	0.25	('F#3', 'F#4')
43	1.0	84.25	0.25	('D3', 'D4')
43	1.25	84.5	0.25	('D4', 'D5')
43	1.5	84.75	0.25	('A3', 'A4')
43	1.75	85.0	0.25	('F#3', 'F#4')
43	2.0	85.25	0.25	('D3', 'D4')
43	2.25	85.5	0.25	('D3', 'D4')
43	2.5	85.75	0.25	('A2', 'A3')
43	2.75	86.0	0.25	('F#2', 'F#3')
44	1.0	86.25	2.0	('D2', 'D3')
45	1.0	88.25	1.75	('D2', 'D3')
45	2.75	90.0	0.25	('G5',)
46	1.0	90.25	1.0	('G3', 'B3', 'D4', 'G5')
46	2.0	91.25	0.5	('G5',)
46	2.5	91.75	0.25	('F#5',)
46	2.75	92.0	0.25	('E5',)
47	1.0	92.25	0.25	('D5',)
47	1.25	92.5	0.25	('D#5',)
47	1.5	92.75	0.25	('E5',)
47	1.75	93.0	0.25	('B4',)
47	2.0	93.25	0.25	('D5',)
47	2.25	93.5	0.25	('C5',)
47	2.5	93.75	0.25	('B4',)
47	2.75	94.0	0.25	('A4',)
48	1.0	94.25	1.0	('G4',)
48	2.75	96.0	0.25	('B3', 'D4', 'G4')
49	1.0	96.25	0.5	('G2', 'G3', 'B3', 'D4', 'G4')
49	1.5	96.75	0.25	('B3', 'D4', 'G4')
49	1.75	97.0	0.25	('B3', 'D4', 'B4')
49	2.0	97.25	0.5	('G2', 'G3', 'B3', 'D4', 'B4')
49	2.5	97.75	0.25	('B3', 'D4', 'B4')
49	2.75	98.0	0.25	('B3', 'D4', 'G4')
50	1.0	98.25	0.5	('G2', 'G3', 'B3', 'D4', 'G4')
50	2.75	100.0	0.25	('B3', 'D4', 'G4')
51	1.0	100.25	0.5	('G2', 'G3', 'B3', 'D4', 'G4')
51	1.5	100.75	0.25	('B3', 'D4', 'G4')
51	1.75	101.0	0.25	('D4', 'G4', 'B4', 'D5')
51	2.0	101.25	0.5	('G2', 'G3', 'D4', 'G4', 'B4', 'D5')
51	2.5	101.75	0.25	('D4', 'G4', 'B4', 'D5')
51	2.75	102.0	0.25	('B3', 'D4', 'G4')
52	1.0	102.25	0.5	('G2', 'G3', 'B3', 'D4', 'G4')
52	2.75	104.0	0.25	('B3', 'D4', 'G4', 'B4')
53	1.0	104.25	0.5	('G2', 'G3', 'B3', 'D4', 'G4', 'B4')
53	1.5	104.75	0.25	('B3', 'D4', 'G4', 'B4')
53	1.75	105.0	0.25	('G4', 'B4', 'E5', 'G5')
53	2.0	105.25	0.5	('E2', 'E3', 'G4', 'B4', 'E5', 'G5')
53	2.5	105.75	0.25	('G4', 'B4', 'E5', 'G5')
53	2.75	106.0	0.25	('F#4', 'A#4', 'C#5', 'F#5')
54	1.0	106.25	0.5	('F#2', 'F#3', 'F#4', 'A#4', 'C#5', 'F#5')
55	1.0	108.25	0.5	('G4', 'B4', 'E5')
55	2.0	109.25	0.5	('G4', 'B4', 'E#5')
56	1.0	110.25	0.5	('F#4', 'A#4', 'F#5')
56	2.75	112.0	0.25	('B3', 'E4', 'G4', 'B4')
57	1.0	112.25	0.5	('G2', 'G3', 'B3', 'E4', 'G4', 'B4')
57	1.5	112.75	0.25	('B3', 'E4', 'G4', 'B4')
57	1.75	113.0	0.25	('G4', 'B4', 'E5', 'G5')
57	2.0	113.25	0.5	('E2', 'E3', 'G4', 'B4', 'E5', 'G5')
57	2.5	113.75	0.25	('G4', 'B4', 'E5', 'G5')
57	2.75	114.0	0.25	('F#4', 'A#4', 'C#5', 'F#5')
58	1.0	114.25	0.5	('F#2', 'F#3', 'F#4', 'A#4', 'C#5', 'F#5')
59	1.0	116.25	0.5	('G3', 'E4', 'B4')
59	2.0	117.25	0.5	('G3', 'E#4', 'B4')
60	1.0	118.25	0.5	('F#3', 'F#4', 'A#4')
61	1.0	120.25	0.5	('G4', 'B4', 'E5')
61	2.0	121.25	0.5	('G4', 'B4', 'E#5')
62	1.0	122.25	0.5	('F#4', 'A#4', 'F#5')
63	1.0	124.25	0.5	('G1', 'G2', 'B3', 'E4', 'B4')
63	2.0	125.25	0.5	('G1', 'G2', 'B3', 'E#4', 'B4')
64	1.0	126.25	0.25	('F#1', 'F#2', 'A#3', 'F#4', 'A#4')
64	1.25	126.5	0.25	('F#1', 'F#2', 'F#4')
64	1.5	126.75	0.25	('E#4',)
64	1.75	127.0	0.25	('F#4',)
64	2.0	127.25	0.25	('E#4',)
64	2.25	127.5	0.25	('F#4',)
64	2.5	127.75	0.25	('E#4',)
64	2.75	128.0	0.25	('F#4',)
65	1.0	128.25	0.25	('E#4',)
65	1.25	128.5	0.25	('F#4',)
65	1.5	128.75	0.25	('E#4',)
65	1.75	129.0	0.25	('F#4',)
65	2.0	129.25	0.25	('E#4',)
65	2.25	129.5	0.25	('F#4',)
65	2.5	129.75	0.25	('G#4',)
65	2.75	130.0	0.25	('F#4',)
66	1.0	130.25	0.5	('B2', 'F#4')
66	1.5	130.75	0.5	('F#3', 'B3', 'D#4', 'D#5')
66	2.0	131.25	0.5	('F#3', 'B3', 'D#4', 'D#5')
66	2.5	131.75	0.5	('F#3', 'B3', 'D#4', 'C#5')
67	1.0	132.25	0.5	('B2', 'B4')
67	1.5	132.75	0.5	('F#3', 'B3', 'D#4', 'D#5')
67	2.0	133.25	0.5	('F#3', 'B3', 'D#4', 'D#5')
67	2.5	133.75	0.5	('F#3', 'B3', 'D#4', 'B4')
68	1.0	134.25	0.5	('F#2', 'A#4')
68	1.5	134.75	0.5	('F#3', 'C#4', 'E4', 'F#5')
68	2.0	135.25	0.5	('F#3', 'C#4', 'E4', 'F#5')
68	2.5	135.75	0.5	('F#3', 'C#4', 'E4', 'F#5')
69	1.0	136.25	0.5	('A#2', 'F#5')
69	1.5	136.75	0.25	('F#3', 'C#4', 'E4', 'G#5')
69	1.75	137.0	0.25	('F#3', 'C#4', 'E4', 'F#5')
69	2.0	137.25	0.25	('F#2', 'E5')
69	2.25	137.5	0.25	('F#2', 'D#5')
69	2.5	137.75	0.25	('F#3', 'C#4', 'E4', 'E5')
69	2.75	138.0	0.25	('F#3', 'C#4', 'E4', 'C#5')
70	1.0	138.25	0.5	('B2', 'B4')
70	1.5	138.75	0.5	('F#3', 'B3', 'D#4', 'D#5')
70	2.0	139.25	0.5	('F#3', 'B3', 'D#4', 'D#5')
70	2.5	139.75	0.5	('F#3', 'B3', 'D#4', 'C#5')
71	1.0	140.25	0.5	('B2', 'B4')
71	1.5	140.75	0.5	('F#3', 'B3', 'D#4', 'D#5')
71	2.0	141.25	0.5	('F#3', 'B3', 'D#4', 'D#5')
71	2.5	141.75	0.5	('F#3', 'B3', 'D#4', 'B4')
72	1.0	142.25	0.5	('F#2', 'A#4')
72	1.5	142.75	0.25	('F#3', 'C#4', 'E4', 'C#5')
72	1.75	143.0	0.25	('F#3', 'C#4', 'E4', 'B4')
72	2.0	143.25	0.25	('F#3', 'C#4', 'E4', 'A#4')
72	2.25	143.5	0.25	('F#3', 'C#4', 'E4', 'B4')
72	2.5	143.75	0.25	('F#3', 'C#4', 'E4', 'C#5')
72	2.75	144.0	0.25	('F#3', 'C#4', 'E4', 'A#4')
73	1.0	144.25	0.25	('B2', 'B4')
73	1.25	144.5	0.25	('B3', 'B4')
73	1.5	144.75	0.25	('A3',)
73	1.75	145.0	0.25	('G3',)
73	2.0	145.25	0.25	('F#3',)
73	2.25	145.5	0.25	('E3',)
73	2.5	145.75	0.25	('D3',)
73	2.75	146.0	0.25	('C#3',)
74	1.0	146.25	0.25	('B2', 'B3', 'D4')
74	1.25	146.5	0.25	('B2', 'F#4')
74	1.5	146.75	0.25	('D3', 'B3', 'D4')
74	1.75	147.0	0.25	('D3', 'F#4')
74	2.0	147.25	0.25	('D3', 'B3', 'D4')
74	2.25	147.5	0.25	('D3', 'F#4')
74	2.5	147.75	0.25	('C#3', 'B3', 'D4')
74	2.75	148.0	0.25	('C#3', 'F#4')
75	1.0	148.25	0.25	('B2', 'B3', 'D4')
75	1.25	148.5	0.25	('B2', 'F#4')
75	1.5	148.75	0.25	('D3', 'B3', 'D4')
75	1.75	149.0	0.25	('D3', 'F#4')
75	2.0	149.25	0.25	('D3', 'B3', 'D4')
75	2.25	149.5	0.25	('D3', 'F#4')
75	2.5	149.75	0.25	('B2', 'B3', 'D4')
75	2.75	150.0	0.25	('B2', 'F#4')
76	1.0	150.25	0.25	('A#2', 'C#4', 'E4')
76	1.25	150.5	0.25	('A#2', 'F#4')
76	1.5	150.75	0.25	('F#3', 'C#4', 'E4')
76	1.75	151.0	0.25	('F#3', 'F#4')
76	2.0	151.25	0.25	('F#3', 'A#3', 'C#4')
76	2.25	151.5	0.25	('F#3', 'F#4')
76	2.5	151.75	0.25	('F#3', 'A#3', 'C#4')
76	2.75	152.0	0.25	('F#3', 'F#4')
77	1.0	152.25	0.25	('F#3', 'A#3', 'C#4')
77	1.25	152.5	0.25	('F#3', 'F#4')
77	1.5	152.75	0.25	('G3', 'A#3', 'C#4')
77	1.75	153.0	0.25	('F#3', 'F#4')
77	2.0	153.25	0.25	('E3', 'A#3', 'C#4')
77	2.25	153.5	0.25	('D3', 'F#4')
77	2.5	153.75	0.25	('E3', 'A#3', 'C#4')
77	2.75	154.0	0.25	('C#3', 'F#4')
78	1.0	154.25	0.25	('B2', 'B3', 'D4')
78	1.25	154.5	0.25	('B2', 'F#4')
78	1.5	154.75	0.25	('D3', 'B3', 'D4')
78	1.75	155.0	0.25	('D3', 'F#4')
78	2.0	155.25	0.25	('D3', 'B3', 'E#4')
78	2.25	155.5	0.25	('D3', 'G#4')
78	2.5	155.75	0.25	('D3', 'B3', 'E#4')
78	2.75	156.0	0.25	('D3', 'G#4')
79	1.0	156.25	0.25	('C#3', 'E4', 'G4')
79	1.25	156.5	0.25	('C#3', 'A4')
79	1.5	156.75	0.25	('E3', 'E4', 'G4')
79	1.75	157.0	0.25	('D3', 'A4')
79	2.0	157.25	0.25	('C#3', 'E4', 'G4')
79	2.25	157.5	0.25	('D3', 'A4')
79	2.5	157.75	0.25	('E3', 'E4', 'G4')
79	2.75	158.0	0.25	('C#3', 'A4')
80	1.0	158.25	0.25	('D3', 'D4', 'F#4')
80	1.25	158.5	0.25	('D3', 'A4')
80	1.5	158.75	0.25	('F#3', 'D4', 'F#4')
80	1.75	159.0	0.25	('F#3', 'A4')
80	2.0	159.25	0.25	('F#3', 'D#4', 'A4')
80	2.25	159.5	0.25	('F#3', 'B#4')
80	2.5	159.75	0.25	('F#3', 'D#4', 'A4')
80	2.75	160.0	0.25	('F#3', 'B#4')
81	1.0	160.25	0.25	('E#3', 'G#4', 'B4')
81	1.25	160.5	0.25	('E#3', 'C#5')
81	1.5	160.75	0.25	('G#3', 'G#4', 'B4')
81	1.75	161.0	0.25	('F#3', 'C#5')
81	2.0	161.25	0.25	('E#3', 'G#4', 'B4')
81	2.25	161.5	0.25	('F#3', 'C#5')
81	2.5	161.75	0.25	('G#3', 'G#4', 'B4')
81	2.75	162.0	0.25	('E#3', 'C#5')
82	1.0	162.25	0.25	('F#3', 'F#4', 'A4')
82	1.25	162.5	0.25	('F#3', 'C#5')
82	1.5	162.75	0.25	('A3', 'F#4', 'A4')
82	1.75	163.0	0.25	('A3', 'C#5')
82	2.0	163.25	0.25	('A3', 'F#4', 'A4')
82	2.25	163.5	0.25	('A3', 'C#5')
82	2.5	163.75	0.25	('A3', 'F#4', 'A4')
82	2.75	164.0	0.25	('A3', 'C#5')
83	1.0	164.25	0.25	('A3', 'F#4')
83	1.25	164.5	0.25	('A3', 'D#5')
83	1.5	164.75	0.25	('B2', 'B4')
83	1.75	165.0	0.25	('B2', 'D#5')
83	2.0	165.25	0.25	('B2', 'G4')
83	2.25	165.5	0.25	('B2', 'E5')
83	2.5	165.75	0.25	('G3', 'B4')
83	2.75	166.0	0.25	('G3', 'E5')
84	1.0	166.25	0.25	('G3', 'E4')
84	1.25	166.5	0.25	('G3', 'C#5')
84	1.5	166.75	0.25	('A2', 'A4')
84	1.75	167.0	0.25	('A2', 'C#5')
84	2.0	167.25	0.25	('A2', 'F#4')
84	2.25	167.5	0.25	('A2', 'D5')
84	2.5	167.75	0.25	('F#3', 'A4')
84	2.75	168.0	0.25	('F#3', 'D5')
85	1.0	168.25	0.25	('F#3', 'D4')
85	1.25	168.5	0.25	('F#3', 'B4')
85	1.5	168.75	0.25	('G2', 'G4')
85	1.75	169.0	0.25	('G2', 'B4')
85	2.0	169.25	0.25	('G2', 'E4')
85	2.25	169.5	0.25	('G2', 'C#5')
85	2.5	169.75	0.25	('E3', 'G4')
85	2.75	170.0	0.25	('E3', 'C#5')
86	1.0	170.25	0.25	('E3', 'C#4')
86	1.25	170.5	0.25	('E3', 'A#4')
86	1.5	170.75	0.25	('F#2', 'E3', 'F#4')
86	1.75	171.0	0.25	('F#2', 'E3', 'A#4')
86	2.0	171.25	0.25	('G2', 'E3', 'B3')
86	2.25	171.5	0.25	('G2', 'E3', 'B4')
86	2.5	171.75	0.25	('G2', 'D3', 'B3')
86	2.75	172.0	0.25	('G2', 'D3', 'B4')
87	1.0	172.25	0.25	('E2', 'D3', 'G4')
87	1.25	172.5	0.25	('E2', 'D3', 'G5')
87	1.5	172.75	0.25	('E2', 'C#3', 'G4')
87	1.75	173.0	0.25	('E2', 'C#3', 'G5')
87	2.0	173.25	0.25	('F#2', 'B2', 'C#4')
87	2.25	173.5	0.25	('F#2', 'B2', 'C#5')
87	2.5	173.75	0.25	('F#2', 'A#2', 'F#4')
87	2.75	174.0	0.25	('F#2', 'A#2', 'F#5')
88	1.0	174.25	0.5	('B1', 'B2', 'B3', 'B4')
88	1.5	174.75	0.5	('B3', 'D4', 'D5')
88	2.0	175.25	0.5	('B3', 'D4', 'D5')
88	2.5	175.75	0.5	('B3', 'D4', 'D5')
89	1.0	176.25	0.5	('A2', 'C#5')
89	1.5	176.75	0.25	('A3', 'C#4', 'E4', 'E5')
89	1.75	177.0	0.25	('A3', 'C#4', 'E4', 'D5')
89	2.0	177.25	0.25	('A3', 'C#4', 'E4', 'C#5')
89	2.25	177.5	0.25	('A3', 'C#4', 'E4', 'D5')
89	2.5	177.75	0.25	('A3', 'C#4', 'E4', 'E5')
89	2.75	178.0	0.25	('A3', 'C#4', 'E4', 'C#5')
90	1.0	178.25	0.5	('D3', 'D5')
90	1.5	178.75	0.5	('D4', 'F#4', 'F#5')
90	2.0	179.25	0.5	('D4', 'F#4', 'F#5')
90	2.5	179.75	0.5	('D4', 'F#4', 'F#5')
91	1.0	180.25	0.5	('C#3', 'E#5')
91	1.5	180.75	0.25	('C#4', 'E#4', 'G#4', 'G#5')
91	1.75	181.0	0.25	('C#4', 'E#4', 'G#4', 'F#5')
91	2.0	181.25	0.25	('C#4', 'E#4', 'G#4', 'E#5')
91	2.25	181.5	0.25	('C#4', 'E#4', 'G#4', 'F#5')
91	2.5	181.75	0.25	('C#4', 'E#4', 'G#4', 'G#5')
91	2.75	182.0	0.25	('C#4', 'E#4', 'G#4', 'E#5')
92	1.0	182.25	0.5	('F#3', 'F#5')
92	1.5	182.75	0.5	('F#4', 'A4', 'A5')
92	2.0	183.25	0.5	('F#4', 'A4', 'A5')
92	2.5	183.75	0.5	('F#4', 'A4', 'A5')
93	1.0	184.25	0.25	('D#3', 'A5')
93	1.25	184.5	0.25	('D#3', 'B4', 'A5')
93	1.5	184.75	0.25	('D#4', 'F#4', 'A#4', 'A5')
93	1.75	185.0	0.25	('D#4', 'F#4', 'B4', 'A5')
93	2.0	185.25	0.25	('E3', 'B4', 'A5')
93	2.25	185.5	0.25	('E3', 'B4', 'G5')
93	2.5	185.75	0.25	('E4', 'G4', 'B4', 'F#5')
93	2.75	186.0	0.25	('E4', 'G4', 'B4', 'G5')
94	1.0	186.25	0.25	('C#3', 'B4', 'G5')
94	1.25	186.5	0.25	('C#3', 'A4', 'G5')
94	1.5	186.75	0.25	('C#4', 'E4', 'G#4', 'G5')
94	1.75	187.0	0.25	('C#4', 'E4', 'A4', 'G5')
94	2.0	187.25	0.25	('D3', 'A4', 'G5')
94	2.25	187.5	0.25	('D3', 'A4', 'F#5')
94	2.5	187.75	0.25	('D4', 'F#4', 'A4', 'E#5')
94	2.75	188.0	0.25	('D4', 'F#4', 'A4', 'F#5')
95	1.0	188.25	0.25	('B2', 'A4', 'F#5')
95	1.25	188.5	0.25	('B2', 'G4', 'F#5')
