measure_number	beat	offset	duration	notes
1	1.0	0.0	2.0	('G2', 'G3', 'B3', 'D4', 'G4')
1	2.0	2.0	1/3	('D4',)
1	13/6	7/3	1/3	('G4',)
1	7/3	8/3	1/3	('B4',)
1	2.5	3.0	1/3	('D5',)
1	8/3	10/3	1/3	('C5',)
1	17/6	11/3	1/3	('A4',)
2	1.0	4.0	1.0	('G4',)
2	1.5	5.0	1.0	('B3', 'G4')
2	2.0	6.0	1.0	('A3', 'F#4')
2	2.5	7.0	1.0	('G3', 'G4')
3	1.0	8.0	1.0	('F#3', 'A4')
3	1.5	9.0	0.5	('D3', 'A4')
3	1.75	9.5	0.5	('D3', 'A4')
3	2.0	10.0	1.0	('G3', 'B4')
3	2.5	11.0	0.5	('F3', 'B4')
3	2.75	11.5	0.5	('F3', 'B4')
4	1.0	12.0	1.0	('E3', 'D5')
4	1.5	13.0	1.0	('F#3', 'C5')
4	2.0	14.0	0.5	('G3', 'B4', 'C5')
4	2.25	14.5	0.5	('G3', 'B4')
4	2.5	15.0	0.5	('B3',)
4	2.75	15.5	0.5	('D4',)
5	1.0	16.0	2.0	('G3', 'G4', 'B4', 'D5', 'G5')
5	2.0	18.0	1/3	('D5',)
5	13/6	55/3	1/3	('G5',)
5	7/3	56/3	1/3	('B5',)
5	2.5	19.0	1/3	('D6',)
5	8/3	58/3	1/3	('C6',)
5	17/6	59/3	1/3	('A5',)
6	1.0	20.0	1.0	('G5',)
6	1.5	21.0	0.5	('B4', 'G5')
6	1.75	21.5	0.5	('D5', 'G5')
6	2.0	22.0	0.5	('A4', 'F#5')
6	2.25	22.5	0.5	('D5', 'F#5')
6	2.5	23.0	0.5	('G4', 'G5')
6	2.75	23.5	0.5	('D5', 'G5')
7	1.0	24.0	0.5	('F#4', 'A5')
7	1.25	24.5	0.5	('D5', 'A5')
7	1.5	25.0	0.5	('D4', 'A5')
7	1.75	25.5	0.5	('D5', 'A5')
7	2.0	26.0	0.5	('G4', 'B5')
7	2.25	26.5	0.5	('D5', 'B5')
7	2.5	27.0	0.5	('F4', 'B5')
7	2.75	27.5	0.5	('D5', 'B5')
8	1.0	28.0	0.5	('E4', 'D6')
8	1.25	28.5	0.5	('G4', 'D6')
8	1.5	29.0	0.5	('F#4', 'C6')
8	1.75	29.5	0.5	('A4', 'C6')
8	2.0	30.0	0.5	('G4', 'B5', 'C6')
8	2.25	30.5	0.5	('G4', 'C6')
8	2.5	31.0	0.5	('C#6',)
8	2.75	31.5	0.5	('D6',)
9	1.0	32.0	0.5	('D#6',)
9	1.25	32.5	0.5	('E6',)
9	1.5	33.0	0.5	('C4', 'E4', 'A4')
9	1.75	33.5	0.5	('C4', 'E4', 'A4', 'E6')
9	2.0	34.0	0.5	('D6',)
9	2.25	34.5	0.5	('C6',)
9	2.5	35.0	0.5	('B5',)
9	2.75	35.5	0.5	('A5',)
10	1.0	36.0	0.5	('C#6',)
10	1.25	36.5	0.5	('D6',)
10	1.5	37.0	0.5	('B3', 'D4', 'G4')
10	1.75	37.5	0.5	('B3', 'D4', 'G4', 'D6')
10	2.0	38.0	0.5	('C6',)
10	2.25	38.5	0.5	('B5',)
10	2.5	39.0	0.5	('A5',)
10	2.75	39.5	0.5	('G5',)
11	1.0	40.0	0.5	('C4', 'F#5')
11	1.25	40.5	0.5	('C4', 'E5')
11	1.5	41.0	0.5	('D5',)
11	1.75	41.5	0.5	('C5',)
11	2.0	42.0	0.5	('D4', 'B4')
11	2.25	42.5	0.5	('D4', 'A4')
11	2.5	43.0	0.5	('G4',)
11	2.75	43.5	0.5	('F#4',)
12	1.0	44.0	1.0	('G3', 'G4')
12	1.5	45.0	0.5	('G4',)
12	1.75	45.5	0.5	('A4',)
12	2.0	46.0	0.5	('B4',)
12	2.25	46.5	0.5	('C5',)
12	2.5	47.0	0.5	('C#5',)
12	2.75	47.5	0.5	('D5',)
13	1.0	48.0	0.5	('D#5',)
13	1.25	48.5	0.5	('E5',)
13	1.5	49.0	0.5	('C3', 'E3', 'A3')
13	1.75	49.5	0.5	('C3', 'E3', 'A3', 'E5')
13	2.0	50.0	0.5	('D5',)
13	2.25	50.5	0.5	('C5',)
13	2.5	51.0	0.5	('B4',)
13	2.75	51.5	0.5	('A4',)
14	1.0	52.0	0.5	('D#5',)
14	1.25	52.5	0.5	('E5',)
14	1.5	53.0	0.5	('C#3', 'E3', 'A3')
14	1.75	53.5	0.5	('C#3', 'E3', 'A3', 'E5')
14	2.0	54.0	0.5	('E5',)
14	2.25	54.5	0.5	('C#5',)
14	2.5	55.0	0.5	('A4',)
14	2.75	55.5	0.5	('G4',)
15	1.0	56.0	1/3	('D3', 'F#4')
15	7/6	169/3	1/3	('F#3', 'F#4')
15	4/3	170/3	1/3	('A3', 'F#4')
15	1.5	57.0	1/3	('D3', 'A5')
15	5/3	172/3	1/3	('F#3', 'F#5')
15	11/6	173/3	1/3	('A3', 'D5')
15	2.0	58.0	1/3	('D3', 'C5')
15	13/6	175/3	1/3	('F#3', 'C5')
15	7/3	176/3	1/3	('A3', 'C5')
15	2.5	59.0	1/3	('D3', 'A5')
15	8/3	178/3	1/3	('F#3', 'F#5')
15	17/6	179/3	1/3	('A3', 'C5')
16	1.0	60.0	1/3	('D3', 'B4')
16	7/6	181/3	1/3	('G3', 'B4')
