measure_number	beat	offset	duration	notes
27	1.75	78.75	0.25	('G4',)
27	2.0	79.0	0.75	('E-5',)
27	2.75	79.75	0.25	('C5',)
27	3.0	80.0	0.75	('E-3', 'G3', 'C4', 'G5')
27	3.75	80.75	0.25	('E-3', 'G3', 'C4', 'E-5')
28	1.0	81.0	1.0	('F3', 'A-3', 'D4', 'D5')
28	2.0	82.0	1.0	('F6',)
29	1.0	84.0	1.0	('G3', 'B3', 'D4', 'B4')
29	2.0	85.0	1.0	('D6',)
30	1.0	87.0	1.0	('C3', 'E-3', 'G3', 'C4', 'C5')
30	2.0	88.0	1.0	('C6',)
32	1.0	93.0	3.0	('E-4',)
33	1.0	96.0	1.0	('D-4', 'E-4')
33	2.0	97.0	1.0	('D-4', 'E-4', 'G4')
33	3.0	98.0	1.0	('D-4', 'E-4', 'G4', 'E-5')
34	1.0	99.0	2.0	('C4', 'E-4', 'A-4', 'E-5')
34	3.0	101.0	1.0	('C4', 'E-4', 'A-4', 'E-5')
35	1.0	102.0	1.0	('B-3', 'D-4', 'G4', 'E-5')
35	2.0	103.0	1.0	('B-3', 'D-4', 'G4', 'F5')
35	3.0	104.0	1.0	('B-3', 'D-4', 'G4', 'D-5')
36	1.0	105.0	1.0	('A-3', 'E-4', 'A-4', 'D-5')
36	2.0	106.0	1.0	('A-3', 'E-4', 'A-4', 'B4')
36	3.0	107.0	1.0	('A-3', 'E-4', 'A-4', 'C5')
37	1.0	108.0	1.0	('B-4', 'C5')
37	2.0	109.0	1.0	('B-4', 'C5', 'E5')
37	3.0	110.0	1.0	('B-4', 'C5', 'E5', 'C6')
38	1.0	111.0	2.0	('A-4', 'C5', 'F5', 'C6')
38	3.0	113.0	1.0	('A-4', 'C5', 'F5', 'C6')
39	1.0	114.0	1.0	('G4', 'B-4', 'E5', 'C6')
39	2.0	115.0	1.0	('G4', 'B-4', 'E5', 'D-6')
39	3.0	116.0	1.0	('G4', 'B-4', 'E5', 'B-5')
40	1.0	117.0	1.0	('F4', 'A-4', 'C5', 'B-5')
40	2.0	118.0	1.0	('F4', 'A-4', 'C5', 'G5')
40	3.0	119.0	1.0	('F4', 'A-4', 'C5', 'A-5')
41	1.0	120.0	1.0	('G-4', 'A-4')
41	2.0	121.0	1.0	('G-4', 'A-4', 'C5')
41	3.0	122.0	1.0	('G-4', 'A-4', 'C5', 'A-5')
42	1.0	123.0	2.0	('F4', 'A-4', 'D-5', 'A-5')
42	3.0	125.0	1.0	('F4', 'A-4', 'D-5', 'A-5')
43	1.0	126.0	1.0	('E-4', 'G-4', 'C5', 'A-5')
43	2.0	127.0	1.0	('E-4', 'G-4', 'C5', 'B-5')
43	3.0	128.0	1.0	('E-4', 'G-4', 'C5', 'G-5')
44	1.0	129.0	1.0	('D-4', 'F4', 'A-4', 'G-5')
44	2.0	130.0	1.0	('D-4', 'F4', 'A-4', 'E5')
44	3.0	131.0	1.0	('D-4', 'F4', 'A-4', 'F5')
45	1.0	132.0	1.0	('C-4', 'E-4', 'A4', 'F5')
45	2.0	133.0	1.0	('C-4', 'E-4', 'A4', 'G-5')
45	3.0	134.0	1.0	('C-4', 'E-4', 'A4', 'E-5')
46	1.0	135.0	1.0	('B-3', 'F4', 'E-5')
46	2.0	136.0	1.0	('B-3', 'F4', 'E-5')
46	3.0	137.0	1.0	('B-3', 'F4', 'D5')
47	1.0	138.0	1.0	('A3', 'G-4', 'D5')
47	2.0	139.0	1.0	('A3', 'G-4', 'E-5')
47	3.0	140.0	1.0	('A3', 'E-4', 'G-4')
48	1.0	141.0	1.0	('B-2', 'D4', 'F4')
48	2.0	142.0	1.0	('B-2', 'F3')
48	3.0	143.0	1.0	('B-2', 'G3')
49	1.0	144.0	1.0	('B-2', 'A-3')
49	2.0	145.0	1.0	('B-2', 'E3', 'C5')
49	3.0	146.0	1.0	('B-2', 'F3', 'C5')
50	1.0	147.0	1.0	('B-2', 'G3', 'C5')
50	2.0	148.0	1.0	('B-2', 'D3', 'B-4')
50	3.0	149.0	1.0	('B-2', 'E-3')
51	1.0	150.0	1.0	('B-2', 'F3')
51	2.0	151.0	1.0	('B-2', 'C3', 'A-4')
51	3.0	152.0	1.0	('B-2', 'D3', 'A-4')
52	1.0	153.0	1.0	('B-2', 'E-3', 'A-4')
52	2.0	154.0	1.0	('B-2', 'F3', 'G4')
52	3.0	155.0	1.0	('B-2', 'G3')
53	1.0	156.0	0.5	('B-2', 'A-3')
53	1.5	156.5	0.5	('B-2', 'A-3', 'C5')
53	2.0	157.0	0.5	('B-2', 'E3', 'B4')
53	2.5	157.5	0.5	('B-2', 'E3', 'C5')
53	3.0	158.0	0.5	('B-2', 'F3', 'D5')
53	3.5	158.5	0.5	('B-2', 'F3', 'C5')
54	1.0	159.0	0.5	('B-2', 'G3')
54	1.5	159.5	0.5	('B-2', 'G3', 'B-4')
54	2.0	160.0	0.5	('B-2', 'D3', 'A4')
54	2.5	160.5	0.5	('B-2', 'D3', 'B-4')
54	3.0	161.0	0.5	('B-2', 'E-3', 'C5')
54	3.5	161.5	0.5	('B-2', 'E-3', 'B-4')
55	1.0	162.0	0.5	('B-2', 'F3')
55	1.5	162.5	0.5	('B-2', 'F3', 'A-4')
55	2.0	163.0	0.5	('B-2', 'C3', 'G4')
55	2.5	163.5	0.5	('B-2', 'C3', 'A-4')
55	3.0	164.0	0.5	('B-2', 'D3', 'B-4')
55	3.5	164.5	0.5	('B-2', 'D3', 'A-4')
56	1.0	165.0	0.5	('E-3', 'G4')
56	1.5	165.5	0.5	('B-3', 'G4')
56	2.0	166.0	0.5	('G3', 'G4')
56	2.5	166.5	0.5	('B-3', 'G4')
56	3.0	167.0	0.5	('F3', 'G4')
56	3.5	167.5	0.5	('B-3', 'G4')
57	1.0	168.0	0.5	('E-3', 'G4')
57	1.5	168.5	0.5	('B-3', 'G4')
57	2.0	169.0	0.5	('F3', 'G4')
57	2.5	169.5	0.5	('B-3', 'B-4')
57	3.0	170.0	0.5	('G3', 'E-5')
57	3.5	170.5	0.5	('B-3', 'E-5')
58	1.0	171.0	0.5	('F3', 'E-5')
58	1.5	171.5	0.5	('B-3', 'E-5')
58	2.0	172.0	0.5	('G3', 'E-5')
58	2.5	172.5	0.5	('B-3', 'E-5')
58	3.0	173.0	0.5	('A-3', 'E-5')
58	3.5	173.5	0.5	('B-3', 'E-5')
59	1.0	174.0	0.5	('F3', 'D5')
59	1.5	174.5	0.5	('B-3', 'D5')
59	2.0	175.0	0.5	('G3',)
59	2.5	175.5	0.5	('B-3',)
59	3.0	176.0	0.5	('A-3',)
59	3.5	176.5	0.5	('B-3',)
60	1.0	177.0	0.5	('D3', 'B-4')
60	1.5	177.5	0.5	('B-3', 'B-4')
60	2.0	178.0	0.5	('F3', 'B-4')
60	2.5	178.5	0.5	('B-3', 'B-4')
60	3.0	179.0	0.5	('E-3', 'B-4')
60	3.5	179.5	0.5	('B-3', 'B-4')
61	1.0	180.0	0.5	('D3', 'B-4')
61	1.5	180.5	1/6	('B-3', 'B-4', 'C5')
61	5/3	542/3	1/6	('B-3', 'B-4')
61	11/6	1085/6	1/6	('B-3', 'A4', 'B-4')
61	2.0	181.0	0.5	('E-3', 'B-4')
61	2.5	181.5	0.5	('B-3', 'F5')
61	3.0	182.0	0.5	('F3', 'A-5')
61	3.5	182.5	0.5	('B-3', 'A-5')
62	1.0	183.0	0.5	('E-3', 'A-5')
62	1.5	183.5	0.5	('B-3', 'A-5')
62	2.0	184.0	0.5	('F3', 'A-5')
62	2.5	184.5	0.5	('B-3', 'A-5')
62	3.0	185.0	0.5	('G3', 'A-5')
62	3.5	185.5	0.5	('B-3', 'A-5')
63	1.0	186.0	0.5	('E-3', 'G5')
63	1.5	186.5	0.5	('B-3', 'G5')
63	2.0	187.0	0.5	('F3',)
63	2.5	187.5	0.5	('B-3',)
63	3.0	188.0	0.5	('G3',)
63	3.5	188.5	0.5	('B-3',)
64	1.0	189.0	0.5	('E-3', 'G4')
64	1.5	189.5	0.5	('B-3', 'A-4')
64	2.0	190.0	0.5	('G3', 'B-4')
64	2.5	190.5	0.5	('B-3', 'C5')
64	3.0	191.0	0.5	('E-3', 'D5')
64	3.5	191.5	0.5	('B-3', 'E-5')
65	1.0	192.0	0.5	('E-3', 'F5')
65	1.5	192.5	0.5	('B-3', 'G5')
65	2.0	193.0	0.5	('G3', 'A-5')
65	2.5	193.5	0.5	('B-3', 'B-5')
65	3.0	194.0	0.5	('E-3', 'C6')
65	3.5	194.5	0.5	('B-3', 'D6')
66	1.0	195.0	0.5	('F3', 'E-6')
66	1.5	195.5	0.5	('B-3', 'E-6')
66	2.0	196.0	0.5	('A-3', 'E-6')
66	2.5	196.5	0.5	('B-3', 'E-6')
66	3.0	197.0	0.5	('F3', 'E-6')
66	3.5	197.5	0.5	('B-3', 'E-6')
67	1.0	198.0	0.5	('F3', 'D6')
67	1.5	198.5	0.5	('B-3', 'D6')
67	2.0	199.0	0.5	('A-3',)
67	2.5	199.5	0.5	('B-3',)
67	3.0	200.0	0.5	('F3',)
67	3.5	200.5	0.5	('B-3',)
68	1.0	201.0	0.5	('D3', 'B-3')
68	1.5	201.5	0.5	('B-3', 'C4')
68	2.0	202.0	0.5	('F3', 'D4')
68	2.5	202.5	0.5	('B-3', 'E-4')
68	3.0	203.0	0.5	('D3', 'F4')
68	3.5	203.5	0.5	('B-3', 'G4')
69	1.0	204.0	0.5	('D3', 'A-4')
69	1.5	204.5	0.5	('B-3', 'B-4')
69	2.0	205.0	0.5	('F3', 'C5')
69	2.5	205.5	0.5	('B-3', 'D5')
69	3.0	206.0	0.5	('D3', 'E-5')
69	3.5	206.5	0.5	('B-3', 'F5')
70	1.0	207.0	0.5	('G5',)
70	1.5	207.5	0.5	('E-3', 'G5')
70	2.0	208.0	0.5	('D3', 'G5')
70	2.5	208.5	0.5	('E-3', 'G5')
70	3.0	209.0	0.5	('D3', 'G5')
70	3.5	209.5	0.5	('E-3', 'G5')
71	1.0	210.0	0.5	('G2', 'E-6')
71	1.5	210.5	0.5	('E-3', 'E-6')
71	2.0	211.0	0.5	('A-2', 'E-6')
71	2.5	211.5	0.5	('E-3', 'E-6')
71	3.0	212.0	0.5	('B-2', 'G3')
71	3.5	212.5	0.5	('E-3', 'G3')
72	1.0	213.0	0.5	('A-2', 'A-3')
72	1.5	213.5	0.5	('E-3', 'A-3')
72	2.0	214.0	0.5	('B-2', 'A-3')
72	2.5	214.5	0.5	('E-3', 'A-3')
72	3.0	215.0	0.5	('C3', 'A-3')
72	3.5	215.5	0.5	('E-3', 'A-3')
73	1.0	216.0	0.5	('A2', 'A3')
73	1.5	216.5	0.5	('E-3', 'A3')
73	2.0	217.0	0.5	('B-2', 'A3')
73	2.5	217.5	0.5	('E-3', 'A3')
73	3.0	218.0	0.5	('C3', 'A3')
73	3.5	218.5	0.5	('E-3', 'A3')
74	1.0	219.0	0.5	('B-2', 'B-3')
74	1.5	219.5	0.5	('G3', 'B-3')
74	2.0	220.0	0.5	('E-3', 'B-3')
74	2.5	220.5	0.5	('G3', 'B-3')
74	3.0	221.0	0.5	('B-2', 'B-3')
74	3.5	221.5	0.5	('G3', 'B-3')
75	1.0	222.0	0.5	('B-2', 'A-3')
75	1.5	222.5	0.5	('F3', 'A-3')
75	2.0	223.0	0.5	('D3', 'A-3')
75	2.5	223.5	0.5	('F3', 'A-3')
75	3.0	224.0	0.5	('B-2', 'A-3')
75	3.5	224.5	0.5	('F3', 'A-3')
76	1.0	225.0	0.5	('E-2', 'E-3', 'G3')
76	1.5	225.5	0.5	('E-2', 'E-3', 'B-3')
76	2.0	226.0	0.5	('E-4',)
76	2.5	226.5	0.5	('B-3',)
76	3.0	227.0	0.5	('E-4',)
76	3.5	227.5	0.5	('G4',)
77	1.0	228.0	0.5	('B-4',)
77	1.5	228.5	0.5	('G4',)
77	2.0	229.0	0.5	('B-4',)
77	2.5	229.5	0.5	('E-5',)
77	3.0	230.0	0.5	('G5',)
77	3.5	230.5	0.5	('B-5',)
78	1.0	231.0	0.5	('G2', 'E-6')
78	1.5	231.5	0.5	('E-3', 'E-6')
78	2.0	232.0	0.5	('A-2',)
78	2.5	232.5	0.5	('E-3',)
78	3.0	233.0	0.5	('B-2', 'E-4')
78	3.5	233.5	0.5	('E-3', 'E-4')
79	1.0	234.0	0.5	('G2', 'E-4')
79	1.5	234.5	0.5	('E-3', 'E-4')
79	2.0	235.0	0.5	('A-2', 'E-4')
79	2.5	235.5	0.5	('E-3', 'E-4')
79	3.0	236.0	0.5	('B-2', 'G3')
79	3.5	236.5	0.5	('E-3', 'G3')
80	1.0	237.0	0.5	('A-2', 'A-3')
80	1.5	237.5	0.5	('E-3', 'A-3')
80	2.0	238.0	0.5	('B-2', 'A-3')
80	2.5	238.5	0.5	('E-3', 'A-3')
80	3.0	239.0	0.5	('C3', 'E-4')
80	3.5	239.5	0.5	('E-3', 'E-4')
81	1.0	240.0	0.5	('A2', 'A3')
81	1.5	240.5	0.5	('E-3', 'A3')
81	2.0	241.0	0.5	('B-2', 'A3')
81	2.5	241.5	0.5	('E-3', 'A3')
81	3.0	242.0	0.5	('C3', 'E-4')
81	3.5	242.5	0.5	('E-3', 'E-4')
82	1.0	243.0	0.5	('B-2', 'B-3')
82	1.5	243.5	0.5	('E-3', 'E-4')
82	2.0	244.0	0.5	('D3', 'D4')
82	2.5	244.5	0.5	('E-3', 'E-4')
82	3.0	245.0	0.5	('B2', 'B3')
82	3.5	245.5	0.5	('E-3', 'E-4')
83	1.0	246.0	0.5	('C3', 'C4')
83	1.5	246.5	0.5	('E-3', 'E-4')
83	2.0	247.0	0.5	('D3', 'D4')
83	2.5	247.5	0.5	('E-3', 'E-4')
83	3.0	248.0	0.5	('A2', 'A3')
83	3.5	248.5	0.5	('E-3', 'E-4')
84	1.0	249.0	0.5	('B-2', 'B-3')
84	1.5	249.5	0.5	('E-3', 'E-4')
84	2.0	250.0	0.5	('D-3', 'D-4')
84	2.5	250.5	0.5	('E-3', 'E-4')
84	3.0	251.0	0.5	('B2', 'B3')
84	3.5	251.5	0.5	('E-3', 'E-4')
85	1.0	252.0	0.5	('C3', 'C4')
85	1.5	252.5	0.5	('E-3', 'E-4')
85	2.0	253.0	0.5	('D3', 'D4')
85	2.5	253.5	0.5	('E-3', 'E-4')
85	3.0	254.0	0.5	('A2', 'A3')
85	3.5	254.5	0.5	('E-3', 'E-4')
86	1.0	255.0	1.0	('B-2', 'B-3')
86	2.0	256.0	0.75	('B-2', 'E-3', 'G3')
86	2.75	256.75	0.25	('B-2', 'E-3', 'G3', 'E-4')
86	3.0	257.0	0.75	('B-4',)
86	3.75	257.75	0.25	('G4',)
87	1.0	258.0	1.0	('E-5',)
87	2.0	259.0	0.75	('C3', 'E#3', 'F3')
87	2.75	259.75	0.25	('C3', 'E#3', 'F3', 'E-4')
87	3.0	260.0	0.75	('A4',)
87	3.75	260.75	0.25	('F#4',)
88	1.0	261.0	1.0	('E-5',)
88	2.0	262.0	0.75	('B-2', 'E-3', 'G3')
88	2.75	262.75	0.25	('B-2', 'E-3', 'G3', 'E-4')
88	3.0	263.0	0.75	('B-4',)
88	3.75	263.75	0.25	('G4',)
89	1.0	264.0	1.0	('E-5',)
89	2.0	265.0	0.75	('A2', 'E-3', 'F#3', 'A3')
89	2.75	265.75	0.25	('A2', 'E-3', 'F#3', 'A3', 'C5')
89	3.0	266.0	0.75	('F#5',)
89	3.75	266.75	0.25	('E-5',)
90	1.0	267.0	1.0	('G5',)
90	2.0	268.0	0.5	('B-2', 'E-3', 'G3', 'B-3', 'G5')
90	2.5	268.5	0.5	('B-2', 'E-3', 'G3', 'B-3', 'E-5')
90	3.0	269.0	0.5	('E-5',)
90	3.5	269.5	0.5	('B-4',)
91	1.0	270.0	0.5	('B-4',)
91	1.5	270.5	0.5	('G4',)
91	2.0	271.0	0.5	('G4',)
91	2.5	271.5	0.5	('E-4',)
91	3.0	272.0	0.5	('E-4',)
91	3.5	272.5	0.5	('B-3',)
92	1.0	273.0	0.5	('B-3',)
92	1.5	273.5	0.5	('G3',)
92	2.0	274.0	0.5	('G3',)
92	2.5	274.5	0.5	('E-3',)
92	3.0	275.0	0.5	('E-3',)
92	3.5	275.5	0.5	('B-2',)
93	1.0	276.0	1.0	('B-1', 'B-2')
93	2.0	277.0	1.0	('B-1', 'B-2')
93	3.0	278.0	1.0	('B-1', 'B-2', 'F3', 'A-3', 'B-3', 'D4')
94	1.0	279.0	1.0	('E-2', 'G3', 'B-3', 'E-4')
94	2.0	280.0	1.0	('B-2',)
94	3.0	281.0	1.0	('A2', 'B-2')
95	1.0	282.0	1.0	('A-2', 'B-2')
95	2.0	283.0	1.0	('G2', 'B-2', 'D4', 'F4', 'A-4', 'B-4')
95	3.0	284.0	1.0	('F2', 'B-2', 'D4', 'F4', 'A-4', 'B-4')
96	1.0	285.0	1.0	('E-2', 'E-4', 'G4', 'C5')
96	2.0	286.0	1.0	('G2', 'E-4', 'G4', 'B-4')
96	3.0	287.0	1.0	('B-2',)
97	1.0	288.0	1.0	('B-1',)
97	2.0	289.0	1.0	('F2', 'F4', 'A-4', 'D5')
97	3.0	290.0	1.0	('B-2', 'F4', 'A-4', 'D5')
98	1.0	291.0	1.0	('E-2', 'G4', 'B-4', 'F5')
98	2.0	292.0	1.0	('B-2', 'G4', 'B-4', 'E-5')
98	3.0	293.0	1.0	('A2', 'B-2')
99	1.0	294.0	1.0	('A-2', 'B-2')
99	2.0	295.0	1.0	('G2', 'B-2', 'D4', 'F4', 'A-4', 'B-4')
99	3.0	296.0	1.0	('F2', 'B-2', 'D4', 'F4', 'A-4', 'B-4')
100	1.0	297.0	1.0	('E-2', 'E-4', 'G4', 'C5')
100	2.0	298.0	1.0	('G2', 'E-4', 'G4', 'B-4')
100	3.0	299.0	1.0	('B-2',)
101	1.0	300.0	1.0	('B-1',)
101	2.0	301.0	1.0	('F2', 'F3', 'A-3', 'D4')
101	3.0	302.0	1.0	('B-2', 'F3', 'A-3', 'D4')
102	1.0	303.0	1.0	('E-2', 'G3', 'B-3', 'F4')
102	2.0	304.0	1.0	('G2', 'G3', 'B-3', 'E-4')
102	3.0	305.0	1.0	('B-2',)
103	1.0	306.0	1.0	('B-1',)
103	2.0	307.0	1.0	('F2', 'F3', 'A-3', 'D4')
103	3.0	308.0	1.0	('B-2', 'F3', 'A-3', 'D4')
104	1.0	309.0	1.0	('E-2', 'A-3', 'D4', 'F4')
104	2.0	310.0	1.0	('G2', 'A-3', 'D4', 'F4')
104	3.0	311.0	1.0	('B-2', 'A-3', 'D4', 'F4')
105	1.0	312.0	1.0	('E-3', 'G3', 'B-3', 'E-4')
106	1.0	315.0	1.5	('C3', 'E3', 'G3', 'C4', 'E4', 'G4', 'C5')
106	2.75	316.75	0.25	('G4',)
106	3.0	317.0	0.75	('E5',)
106	3.75	317.75	0.25	('C5',)
107	1.0	318.0	0.75	('G5',)
107	1.75	318.75	0.25	('E5',)
107	2.0	319.0	0.75	('C6',)
107	2.75	319.75	0.25	('G5',)
107	3.0	320.0	1.0	('E6',)
108	1.0	321.0	1.0	('E6',)
108	3.0	323.0	1.0	('E4', 'G4', 'C5', 'E5')
109	1.0	324.0	2.0	('E4', 'G4', 'C5', 'E5')
109	3.0	326.0	1.0	('F4', 'A-4', 'B4', 'D5')
110	1.0	327.0	1.5	('F4', 'A-4', 'B4', 'D5')
110	2.75	328.75	0.25	('B4',)
110	3.0	329.0	0.75	('F5',)
110	3.75	329.75	0.25	('D5',)
111	1.0	330.0	0.75	('B5',)
111	1.75	330.75	0.25	('F5',)
111	2.0	331.0	0.75	('D6',)
111	2.75	331.75	0.25	('B5',)
111	3.0	332.0	1.0	('F6',)
112	1.0	333.0	1.0	('F6',)
112	3.0	335.0	1.0	('F4', 'A-4', 'D5', 'F5')
113	1.0	336.0	2.0	('F4', 'A-4', 'D5', 'F5')
113	3.0	338.0	1.0	('G4', 'B-4', 'D-5', 'E5')
114	1.0	339.0	1.5	('G4', 'B-4', 'D-5', 'E5')
114	2.75	340.75	0.25	('B-4',)
114	3.0	341.0	0.75	('E5',)
114	3.75	341.75	0.25	('D-5',)
115	1.0	342.0	0.75	('G5',)
115	1.75	342.75	0.25	('E5',)
115	2.0	343.0	0.75	('B-5',)
115	2.75	343.75	0.25	('G5',)
115	3.0	344.0	1.0	('D-6',)
116	1.0	345.0	1.0	('G4',)
116	2.0	346.0	1.0	('B-5',)
117	1.0	348.0	1.0	('E4',)
117	2.0	349.0	1.0	('G5',)
118	1.0	351.0	0.5	('F3', 'F4', 'F5')
118	1.5	351.5	0.5	('C4', 'F4', 'F5')
118	2.0	352.0	0.5	('A-3', 'F4', 'F5')
118	2.5	352.5	0.5	('C4', 'F4', 'F5')
118	3.0	353.0	0.5	('F3', 'F4', 'F5')
118	3.5	353.5	0.5	('C4', 'F4', 'F5')
119	1.0	354.0	0.5	('F3', 'C5', 'C6')
119	1.5	354.5	0.5	('C4', 'C5', 'C6')
119	2.0	355.0	0.5	('A-3', 'C5', 'C6')
119	2.5	355.5	0.5	('C4', 'C5', 'C6')
119	3.0	356.0	0.5	('F3', 'C5', 'C6')
119	3.5	356.5	0.5	('C4', 'C5', 'C6')
120	1.0	357.0	0.5	('G3', 'C5', 'C6')
120	1.5	357.5	0.5	('C4', 'C5', 'C6')
120	2.0	358.0	0.5	('B-3', 'B4', 'B5')
120	2.5	358.5	0.5	('C4', 'B4', 'B5')
120	3.0	359.0	0.5	('G3', 'D-5', 'D-6')
120	3.5	359.5	0.5	('C4', 'D-5', 'D-6')
121	1.0	360.0	0.5	('E3', 'C5', 'C6')
121	1.5	360.5	0.5	('C4', 'C5', 'C6')
121	2.0	361.0	0.5	('G3', 'B-4', 'B-5')
121	2.5	361.5	0.5	('C4', 'B-4', 'B-5')
121	3.0	362.0	0.5	('E3', 'G4', 'G5')
121	3.5	362.5	0.5	('C4', 'G4', 'G5')
122	1.0	363.0	0.5	('C3', 'E4', 'E5')
122	1.5	363.5	0.5	('C4', 'E4', 'E5')
122	2.0	364.0	0.5	('E3', 'E4', 'E5')
122	2.5	364.5	0.5	('C4', 'E4', 'E5')
122	3.0	365.0	0.5	('G3', 'G4', 'G5')
122	3.5	365.5	0.5	('C4', 'G4', 'G5')
123	1.0	366.0	0.5	('E3', 'C5', 'C6')
123	1.5	366.5	0.5	('C4', 'C5', 'C6')
123	2.0	367.0	0.5	('G3', 'C5', 'C6')
123	2.5	367.5	0.5	('C4', 'C5', 'C6')
123	3.0	368.0	0.5	('B-3', 'G4', 'G5')
123	3.5	368.5	0.5	('C4', 'G4', 'G5')
