measure_number	beat	offset	duration	notes
19	2.0	61.0	0.25	('G#4', 'A#4', 'C##5')
19	2.25	61.25	0.25	('G#4', 'A#4', 'B5')
19	2.5	61.5	0.25	('G#4', 'A#4', 'A#5')
19	2.75	61.75	0.25	('G#4', 'A#4', 'C##5')
19	3.0	62.0	0.25	('E#4', 'G#4', 'C##5')
19	3.25	62.25	0.25	('E#4', 'G#4', 'B5')
19	3.5	62.5	0.25	('E#4', 'G#4', 'A#5')
19	3.75	62.75	0.25	('E#4', 'G#4', 'C##5')
19	4.0	63.0	0.25	('A#3', 'E#4', 'G#4', 'C##5')
19	4.25	63.25	0.25	('A#3', 'E#4', 'G#4', 'B5')
19	4.5	63.5	0.25	('A#3', 'E#4', 'G#4', 'A#5')
19	4.75	63.75	0.25	('A#3', 'E#4', 'G#4', 'C##5')
20	1.0	64.0	0.25	('A#3', 'D#4', 'F#4', 'D#5')
20	1.25	64.25	0.25	('A#3', 'D#4', 'F#4', 'B5')
20	1.5	64.5	0.25	('A#3', 'D#4', 'F#4', 'A#5')
20	1.75	64.75	0.25	('A#3', 'D#4', 'F#4', 'D#5')
20	2.0	65.0	0.25	('G#3', 'C##4', 'E#4', 'E#5')
20	2.25	65.25	0.25	('G#3', 'C##4', 'E#4', 'B5')
20	2.5	65.5	0.25	('G#3', 'C##4', 'E#4', 'A#5')
20	2.75	65.75	0.25	('G#3', 'C##4', 'E#4', 'E#5')
20	3.0	66.0	0.25	('F#3', 'A#3', 'D#4', 'F#5')
20	3.25	66.25	0.25	('F#3', 'A#3', 'D#4', 'B5')
20	3.5	66.5	0.25	('F#3', 'A#3', 'D#4', 'A#5')
20	3.75	66.75	0.25	('F#3', 'A#3', 'D#4', 'F#5')
20	4.0	67.0	0.25	('F#3', 'A#3', 'D#4', 'D#6')
20	4.25	67.25	0.25	('F#3', 'A#3', 'D#4', 'A#5')
20	4.5	67.5	0.25	('F#3', 'A#3', 'D#4', 'F#5')
20	4.75	67.75	0.25	('F#3', 'A#3', 'D#4', 'D#5')
21	1.0	68.0	0.25	('F#3', 'G##3', 'D#4', 'B#5')
21	1.25	68.25	0.25	('F#3', 'G##3', 'D#4', 'F#5')
21	1.5	68.5	0.25	('F#3', 'G##3', 'D#4', 'D#5')
21	1.75	68.75	0.25	('F#3', 'G##3', 'D#4', 'B#5')
21	2.0	69.0	0.25	('F#3', 'G#3', 'D#4', 'D#6')
21	2.25	69.25	0.25	('F#3', 'G#3', 'D#4', 'F#5')
21	2.5	69.5	0.25	('F#3', 'G#3', 'D#4', 'D#5')
21	2.75	69.75	0.25	('F#3', 'G#3', 'D#4', 'C#6')
21	3.0	70.0	0.25	('F#3', 'G##3', 'D#4', 'B#5')
21	3.25	70.25	0.25	('F#3', 'G##3', 'D#4', 'F#5')
21	3.5	70.5	0.25	('F#3', 'G##3', 'D#4', 'D#5')
21	3.75	70.75	0.25	('F#3', 'G##3', 'D#4', 'B#5')
21	4.0	71.0	0.25	('F#3', 'G#3', 'D#4', 'D#6')
21	4.25	71.25	0.25	('F#3', 'G#3', 'D#4', 'F#5')
21	4.5	71.5	0.25	('F#3', 'G#3', 'D#4', 'D#5')
21	4.75	71.75	0.25	('F#3', 'G#3', 'D#4', 'C#6')
22	1.0	72.0	0.25	('F#3', 'G##3', 'D#4', 'B#5')
22	1.25	72.25	0.25	('F#3', 'G##3', 'D#4', 'F#5')
22	1.5	72.5	0.25	('F#3', 'G##3', 'D#4', 'D#5')
22	1.75	72.75	0.25	('F#3', 'G##3', 'D#4', 'B#5')
22	2.0	73.0	0.25	('F#3', 'G#3', 'D#4', 'D#6')
22	2.25	73.25	0.25	('F#3', 'G#3', 'D#4', 'F#5')
22	2.5	73.5	0.25	('F#3', 'G#3', 'D#4', 'D#5')
22	2.75	73.75	0.25	('F#3', 'G#3', 'D#4', 'D#6')
22	3.0	74.0	0.25	('G#5',)
22	3.25	74.25	0.25	('F#5',)
22	3.5	74.5	0.25	('D#5',)
22	3.75	74.75	0.25	('G#5',)
22	4.0	75.0	0.25	('F#3', 'A#3', 'D#4', 'A#5')
22	4.25	75.25	0.25	('F#3', 'A#3', 'D#4', 'F#5')
22	4.5	75.5	0.25	('F#3', 'A#3', 'D#4', 'D#5')
22	4.75	75.75	0.25	('F#3', 'A#3', 'D#4', 'A#5')
23	1.0	76.0	0.25	('F#3', 'G##3', 'D#4', 'B#5')
23	1.25	76.25	0.25	('F#3', 'G##3', 'D#4', 'F#5')
23	1.5	76.5	0.25	('F#3', 'G##3', 'D#4', 'D#5')
23	1.75	76.75	0.25	('F#3', 'G##3', 'D#4', 'B#5')
23	2.0	77.0	0.25	('F#3', 'G#3', 'D#4', 'D#6')
23	2.25	77.25	0.25	('F#3', 'G#3', 'D#4', 'F#5')
23	2.5	77.5	0.25	('F#3', 'G#3', 'D#4', 'D#5')
23	2.75	77.75	0.25	('F#3', 'G#3', 'D#4', 'C#6')
23	3.0	78.0	0.25	('F#3', 'G##3', 'D#4', 'B#5')
23	3.25	78.25	0.25	('F#3', 'G##3', 'D#4', 'F#5')
23	3.5	78.5	0.25	('F#3', 'G##3', 'D#4', 'D#5')
23	3.75	78.75	0.25	('F#3', 'G##3', 'D#4', 'B#5')
23	4.0	79.0	0.25	('F#3', 'G#3', 'D#4', 'D#6')
23	4.25	79.25	0.25	('F#3', 'G#3', 'D#4', 'F#5')
23	4.5	79.5	0.25	('F#3', 'G#3', 'D#4', 'D#5')
23	4.75	79.75	0.25	('F#3', 'G#3', 'D#4', 'C#6')
24	1.0	80.0	0.25	('F#3', 'G##3', 'D#4', 'B#5')
24	1.25	80.25	0.25	('F#3', 'G##3', 'D#4', 'F#5')
24	1.5	80.5	0.25	('F#3', 'G##3', 'D#4', 'D#5')
24	1.75	80.75	0.25	('F#3', 'G##3', 'D#4', 'B#5')
24	2.0	81.0	0.25	('F#3', 'G#3', 'D#4', 'D#6')
24	2.25	81.25	0.25	('F#3', 'G#3', 'D#4', 'F#5')
24	2.5	81.5	0.25	('F#3', 'G#3', 'D#4', 'D#5')
24	2.75	81.75	0.25	('F#3', 'G#3', 'D#4', 'D#6')
24	3.0	82.0	0.25	('G#5',)
24	3.25	82.25	0.25	('F#5',)
24	3.5	82.5	0.25	('D#5',)
24	3.75	82.75	0.25	('G#5',)
24	4.0	83.0	0.25	('F#3', 'A#3', 'D#4', 'A#5')
24	4.25	83.25	0.25	('F#3', 'A#3', 'D#4', 'F#5')
24	4.5	83.5	0.25	('F#3', 'A#3', 'D#4', 'D#5')
24	4.75	83.75	0.25	('F#3', 'A#3', 'D#4', 'A#5')
25	1.0	84.0	0.25	('F#3', 'G#3', 'D#4', 'B#5')
25	1.25	84.25	0.25	('F#3', 'G#3', 'D#4', 'G#5')
25	1.5	84.5	0.25	('F#3', 'G#3', 'D#4', 'D#5')
25	1.75	84.75	0.25	('F#3', 'G#3', 'D#4', 'B#5')
25	2.0	85.0	0.25	('E#3', 'G#3', 'C#4', 'C#6')
25	2.25	85.25	0.25	('E#3', 'G#3', 'C#4', 'G#5')
25	2.5	85.5	0.25	('E#3', 'G#3', 'C#4', 'C#5')
25	2.75	85.75	0.25	('E#3', 'G#3', 'C#4', 'C#6')
25	3.0	86.0	0.25	('E#3', 'G#3', 'C#4', 'C#6')
25	3.25	86.25	0.25	('E#3', 'G#3', 'C#4', 'G#5')
25	3.5	86.5	0.25	('E#3', 'G#3', 'C#4', 'C#5')
25	3.75	86.75	0.25	('E#3', 'G#3', 'C#4', 'C#6')
25	4.0	87.0	0.25	('E#3', 'G#3', 'C#4', 'C#6')
25	4.25	87.25	0.25	('E#3', 'G#3', 'C#4', 'G#5')
25	4.5	87.5	0.25	('E#3', 'G#3', 'C#4', 'C#5')
25	4.75	87.75	0.25	('E#3', 'G#3', 'C#4', 'C#6')
26	1.0	88.0	0.25	('E3', 'F##3', 'C#4', 'C#6')
26	1.25	88.25	0.25	('E3', 'F##3', 'C#4', 'F##5')
26	1.5	88.5	0.25	('E3', 'F##3', 'C#4', 'C#5')
26	1.75	88.75	0.25	('E3', 'F##3', 'C#4', 'C#6')
26	2.0	89.0	0.25	('E3', 'F##3', 'C#4', 'C#6')
26	2.25	89.25	0.25	('E3', 'F##3', 'C#4', 'F##5')
26	2.5	89.5	0.25	('E3', 'F##3', 'C#4', 'C#5')
26	2.75	89.75	0.25	('E3', 'F##3', 'C#4', 'C#6')
26	3.0	90.0	0.25	('E3', 'F##3', 'C#4', 'C#6')
26	3.25	90.25	0.25	('E3', 'F##3', 'C#4', 'F##5')
26	3.5	90.5	0.25	('E3', 'F##3', 'C#4', 'C#5')
26	3.75	90.75	0.25	('E3', 'F##3', 'C#4', 'C#6')
26	4.0	91.0	0.25	('E3', 'F##3', 'C#4', 'C#6')
26	4.25	91.25	0.25	('E3', 'F##3', 'C#4', 'F##5')
26	4.5	91.5	0.25	('E3', 'F##3', 'C#4', 'C#5')
26	4.75	91.75	0.25	('E3', 'F##3', 'C#4', 'C#6')
27	1.0	92.0	0.25	('A2', 'C#3', 'E3', 'F##3', 'C#6')
27	1.25	92.25	0.25	('A2', 'C#3', 'E3', 'F##3', 'F##5')
27	1.5	92.5	0.25	('A2', 'C#3', 'E3', 'F##3', 'C#5')
27	1.75	92.75	0.25	('A2', 'C#3', 'E3', 'F##3', 'C#6')
27	2.0	93.0	0.25	('A2', 'C#3', 'E3', 'F##3', 'C#6')
27	2.25	93.25	0.25	('A2', 'C#3', 'E3', 'F##3', 'F##5')
27	2.5	93.5	0.25	('A2', 'C#3', 'E3', 'F##3', 'C#5')
27	2.75	93.75	0.25	('A2', 'C#3', 'E3', 'F##3', 'C#6')
27	3.0	94.0	0.25	('A2', 'C#3', 'E3', 'F##3', 'C#6')
27	3.25	94.25	0.25	('A2', 'C#3', 'E3', 'F##3', 'F##5')
27	3.5	94.5	0.25	('A2', 'C#3', 'E3', 'F##3', 'C#5')
27	3.75	94.75	0.25	('A2', 'C#3', 'E3', 'F##3', 'C#6')
27	4.0	95.0	0.25	('A2', 'C#3', 'E3', 'F##3', 'C#6')
27	4.25	95.25	0.25	('A2', 'C#3', 'E3', 'F##3', 'F##5')
27	4.5	95.5	0.25	('A2', 'C#3', 'E3', 'F##3', 'C#5')
27	4.75	95.75	0.25	('A2', 'C#3', 'E3', 'F##3', 'C#6')
28	1.0	96.0	0.25	('G#3', 'D#4', 'C#6')
28	1.25	96.25	0.25	('G#3', 'D#4', 'F#5')
28	1.5	96.5	0.25	('G#3', 'D#4', 'C#5')
28	1.75	96.75	0.25	('G#3', 'D#4', 'C#6')
28	2.0	97.0	0.25	('G#3', 'D#4', 'C#6')
28	2.25	97.25	0.25	('G#3', 'D#4', 'F#5')
28	2.5	97.5	0.25	('G#3', 'D#4', 'C#5')
28	2.75	97.75	0.25	('G#3', 'D#4', 'C#6')
28	3.0	98.0	0.25	('G#3', 'D#4', 'B#5')
28	3.25	98.25	0.25	('G#3', 'D#4', 'F#5')
28	3.5	98.5	0.25	('G#3', 'D#4', 'B#4')
28	3.75	98.75	0.25	('G#3', 'D#4', 'B#5')
28	4.0	99.0	0.25	('G#3', 'D#4', 'B#5')
28	4.25	99.25	0.25	('G#3', 'D#4', 'F#5')
28	4.5	99.5	0.25	('G#3', 'D#4', 'B#4')
28	4.75	99.75	0.25	('G#3', 'D#4', 'B#5')
29	1.0	100.0	1.0	('C#3', 'C#4', 'C#5', 'E#5', 'C#6')
29	3.0	102.0	1/3	('C#4', 'E#5')
29	10/3	307/3	1/3	('D#4', 'C#5')
29	11/3	308/3	1/3	('E#4', 'G#4')
29	4.0	103.0	1/3	('F#4', 'A#4')
29	13/3	310/3	1/3	('C#4', 'C#5')
29	14/3	311/3	1/3	('F#4', 'A#4')
30	1.0	104.0	1/3	('C#4', 'E#4', 'G#4')
30	4/3	313/3	1/3	('C#4', 'E#4', 'C#5')
30	5/3	314/3	1/3	('C#4', 'E#4', 'D#5')
30	2.0	105.0	1/3	('E#5',)
30	7/3	316/3	1/3	('C#5',)
30	8/3	317/3	1/3	('G#5',)
30	3.0	106.0	1/3	('C#3', 'E#5')
30	10/3	319/3	1/3	('D#3', 'C#5')
30	11/3	320/3	1/3	('E#3', 'G#4')
30	4.0	107.0	1/3	('G#2', 'F#3', 'F#4')
30	13/3	322/3	1/3	('G#2', 'D#3', 'D#4')
30	14/3	323/3	1/3	('G#2', 'G#3', 'G#4')
31	1.0	108.0	1.0	('C#3', 'E#3', 'E#4')
31	2.0	109.0	1/3	('G#4',)
31	7/3	328/3	1/3	('C#5',)
31	8/3	329/3	1/3	('D#5',)
31	3.0	110.0	1/3	('C#4', 'E#5')
31	10/3	331/3	1/3	('D#4', 'C#5')
31	11/3	332/3	1/3	('E#4', 'G#4')
31	4.0	111.0	1/3	('F#4', 'A#4')
31	13/3	334/3	1/3	('C#4', 'C#5')
31	14/3	335/3	1/3	('F#4', 'A#4')
32	1.0	112.0	1/3	('C#4', 'E#4', 'G#4')
32	4/3	337/3	1/3	('C#4', 'E#4', 'C#5')
32	5/3	338/3	1/3	('C#4', 'E#4', 'D#5')
32	2.0	113.0	1/3	('E#5',)
32	7/3	340/3	1/3	('C#5',)
32	8/3	341/3	1/3	('G#5',)
32	3.0	114.0	1.0	('G#3', 'E#4', 'G#4', 'C##5')
32	4.0	115.0	1.0	('D#3', 'D#4', 'F#4', 'D#5')
33	1.0	116.0	2.0	('G#3', 'D#4', 'F#4', 'B#4')
33	3.0	118.0	0.25	('G#2', 'D#3', 'F#3', 'F#4')
33	3.25	118.25	0.25	('G#2', 'D#3', 'F#3', 'G#4')
33	3.5	118.5	0.25	('G#2', 'D#3', 'F#3', 'F#4')
33	3.75	118.75	0.25	('G#2', 'D#3', 'F#3', 'E#4')
33	4.0	119.0	0.25	('G#2', 'D#3', 'F#3', 'F#4')
33	4.25	119.25	0.25	('G#2', 'D#3', 'F#3', 'D#5')
33	4.5	119.5	0.25	('G#2', 'D#3', 'F#3', 'C#5')
33	4.75	119.75	0.25	('G#2', 'D#3', 'F#3', 'B#4')
34	1.0	120.0	0.25	('C#3', 'E#3', 'C#5')
34	1.25	120.25	0.25	('C#3', 'E#3', 'G#4')
34	1.5	120.5	0.25	('C#3', 'E#3', 'C#5')
34	1.75	120.75	0.25	('C#3', 'E#3', 'E#5')
34	2.0	121.0	0.25	('G#5',)
34	2.25	121.25	0.25	('C#6',)
34	2.5	121.5	0.25	('E#6',)
34	2.75	121.75	0.25	('D#6',)
34	3.0	122.0	1.0	('A#4', 'E#5', 'G#5', 'C##6')
34	4.0	123.0	1.0	('D#4', 'D#5', 'F#5', 'D#6')
35	1.0	124.0	2.0	('G#4', 'D#5', 'F#5', 'B#5')
35	3.0	126.0	0.25	('G#3', 'D#4', 'F#4', 'F#5')
35	3.25	126.25	0.25	('G#3', 'D#4', 'F#4', 'G#5')
35	3.5	126.5	0.25	('G#3', 'D#4', 'F#4', 'F#5')
35	3.75	126.75	0.25	('G#3', 'D#4', 'F#4', 'E#5')
35	4.0	127.0	0.25	('G#3', 'D#4', 'F#4', 'F#5')
35	4.25	127.25	0.25	('G#3', 'D#4', 'F#4', 'D#6')
35	4.5	127.5	0.25	('G#3', 'D#4', 'F#4', 'C#6')
35	4.75	127.75	0.25	('G#3', 'D#4', 'F#4', 'B#5')
36	1.0	128.0	0.25	('C#4', 'E#4', 'C#6')
36	1.25	128.25	0.25	('C#4', 'E#4', 'G#5')
36	1.5	128.5	0.25	('C#4', 'E#4', 'E#5')
36	1.75	128.75	0.25	('C#4', 'E#4', 'C#5')
36	2.0	129.0	0.25	('G#4',)
36	2.25	129.25	0.25	('C#5',)
36	2.5	129.5	0.25	('G#4',)
36	2.75	129.75	0.25	('E#4',)
36	3.0	130.0	0.25	('G#2', 'D#3', 'F#3', 'F#4')
36	3.25	130.25	0.25	('G#2', 'D#3', 'F#3', 'G#4')
36	3.5	130.5	0.25	('G#2', 'D#3', 'F#3', 'F#4')
36	3.75	130.75	0.25	('G#2', 'D#3', 'F#3', 'E#4')
36	4.0	131.0	0.25	('G#2', 'D#3', 'F#3', 'F#4')
36	4.25	131.25	0.25	('G#2', 'D#3', 'F#3', 'D#5')
36	4.5	131.5	0.25	('G#2', 'D#3', 'F#3', 'C#5')
36	4.75	131.75	0.25	('G#2', 'D#3', 'F#3', 'B#4')
37	1.0	132.0	0.25	('C#3', 'E#3', 'C#5')
37	1.25	132.25	0.25	('C#3', 'E#3', 'G#4')
37	1.5	132.5	0.25	('C#3', 'E#3', 'E#4')
37	1.75	132.75	0.25	('C#3', 'E#3', 'C#4')
37	2.0	133.0	0.25	('G#3',)
37	2.25	133.25	0.25	('C#4',)
37	2.5	133.5	0.25	('G#3',)
37	2.75	133.75	0.25	('E#3',)
37	3.0	134.0	0.25	('F#2',)
37	3.25	134.25	0.25	('G#2',)
37	3.5	134.5	0.25	('F#2',)
37	3.75	134.75	0.25	('E#2',)
37	4.0	135.0	0.25	('F#2', 'G#3', 'B#3', 'D#4', 'F#4')
37	4.25	135.25	0.25	('G#2', 'G#3', 'B#3', 'D#4', 'F#4')
37	4.5	135.5	0.25	('A#2', 'G#3', 'B#3', 'D#4', 'F#4')
37	4.75	135.75	0.25	('B#2', 'G#3', 'B#3', 'D#4', 'F#4')
38	1.0	136.0	0.25	('C#3',)
38	1.25	136.25	0.25	('D#3',)
38	1.5	136.5	0.25	('E#3',)
38	1.75	136.75	0.25	('F#3',)
38	2.0	137.0	0.25	('G#3', 'B#3', 'D#4', 'F#4')
38	2.25	137.25	0.25	('F#3', 'B#3', 'D#4', 'F#4')
38	2.5	137.5	0.25	('E#3', 'B#3', 'D#4', 'F#4')
38	2.75	137.75	0.25	('D#3', 'B#3', 'D#4', 'F#4')
38	3.0	138.0	0.25	('C#3',)
38	3.25	138.25	0.25	('B#2',)
38	3.5	138.5	0.25	('A#2',)
38	3.75	138.75	0.25	('G#2',)
38	4.0	139.0	0.25	('A#2', 'B#3', 'D#4', 'F#4', 'G#4')
38	4.25	139.25	0.25	('G#2', 'B#3', 'D#4', 'F#4', 'G#4')
38	4.5	139.5	0.25	('A#2', 'B#3', 'D#4', 'F#4', 'G#4')
38	4.75	139.75	0.25	('B#2', 'B#3', 'D#4', 'F#4', 'G#4')
39	1.0	140.0	0.25	('C#3',)
39	1.25	140.25	0.25	('D#3',)
39	1.5	140.5	0.25	('E#3',)
39	1.75	140.75	0.25	('F#3',)
39	2.0	141.0	0.25	('G#3', 'B3', 'C#4', 'E#4', 'G#4')
39	2.25	141.25	0.25	('F#3', 'B3', 'C#4', 'E#4', 'G#4')
39	2.5	141.5	0.25	('E#3', 'B3', 'C#4', 'E#4', 'G#4')
39	2.75	141.75	0.25	('F#3', 'B3', 'C#4', 'E#4', 'G#4')
39	3.0	142.0	0.25	('G#3',)
39	3.25	142.25	0.25	('F#3',)
39	3.5	142.5	0.25	('E#3',)
39	3.75	142.75	0.25	('D#3',)
39	4.0	143.0	0.25	('C#3', 'A#3', 'A#4')
39	4.25	143.25	0.25	('B2', 'A#3', 'A#4')
39	4.5	143.5	0.25	('A#2', 'A#3', 'A#4')
39	4.75	143.75	0.25	('G#2', 'B3', 'B4')
40	1.0	144.0	0.5	('F#2', 'C#4', 'C#5')
40	1.5	144.5	0.5	('F#3', 'C#4', 'C#5')
40	2.0	145.0	0.5	('A#3', 'C#4', 'F#4')
40	2.5	145.5	0.5	('F#3', 'C#4', 'F#4')
40	3.0	146.0	0.5	('B3', 'C#4', 'E#4')
40	3.5	146.5	0.5	('F#3', 'C#4', 'E#4')
40	4.0	147.0	0.5	('A#3', 'C#4', 'F#4')
40	4.5	147.5	0.5	('F#3', 'C#4', 'F#4')
41	1.0	148.0	0.25	('C#3',)
41	1.25	148.25	0.25	('D#3',)
41	1.5	148.5	0.25	('E#3',)
41	1.75	148.75	0.25	('F#3',)
41	2.0	149.0	0.25	('G#3', 'B3', 'C#4', 'E#4', 'G#4')
41	2.25	149.25	0.25	('A3', 'B3', 'C#4', 'E#4', 'G#4')
