measure_number	beat	offset	duration	notes
118	395/192	44725/96	1.0	('E-3', 'G3', 'E-4', 'E-5', 'E-6')
118	491/192	44821/96	0.5	('E-3', 'G3', 'E-4', 'D6')
118	539/192	44869/96	0.5	('E-3', 'G3', 'E-4', 'E-6')
119	203/192	44917/96	0.5	('C3', 'F6')
119	251/192	44965/96	0.5	('C3', 'E-6')
119	299/192	45013/96	0.5	('C3', 'E-3', 'G3', 'C4', 'D6')
119	347/192	45061/96	0.5	('C3', 'E-3', 'G3', 'C4', 'C6')
119	395/192	45109/96	0.5	('C3', 'E-3', 'G3', 'C4', 'B5')
119	443/192	45157/96	0.5	('C3', 'E-3', 'G3', 'C4', 'C6')
119	491/192	45205/96	0.5	('C3', 'E-3', 'G3', 'C4', 'D6')
119	539/192	45253/96	0.5	('C3', 'E-3', 'G3', 'C4', 'C6')
120	203/192	45301/96	0.5	('A-2', 'B-5')
120	251/192	45349/96	0.5	('A-2', 'A-5')
120	299/192	45397/96	0.5	('A-2', 'E-3', 'F3', 'A-3', 'G5')
120	347/192	45445/96	0.5	('A-2', 'E-3', 'F3', 'A-3', 'F5')
120	395/192	45493/96	0.5	('A-2', 'E-3', 'F3', 'A-3', 'E5')
120	443/192	45541/96	0.5	('A-2', 'E-3', 'F3', 'A-3', 'F5')
120	491/192	45589/96	0.5	('A-2', 'E-3', 'F3', 'A-3', 'G5')
120	539/192	45637/96	0.5	('A-2', 'E-3', 'F3', 'A-3', 'F5')
121	203/192	45685/96	0.5	('B-2', 'E-5')
121	251/192	45733/96	0.5	('B-2', 'D5')
121	299/192	45781/96	0.5	('B-2', 'D3', 'F3', 'B-3', 'C5')
121	347/192	45829/96	0.5	('B-2', 'D3', 'F3', 'B-3', 'B-4')
121	395/192	45877/96	0.5	('B-2', 'D3', 'F3', 'B-3', 'A4')
121	443/192	45925/96	0.5	('B-2', 'D3', 'F3', 'B-3', 'B-4')
121	491/192	45973/96	0.5	('B-2', 'D3', 'F3', 'B-3', 'C5')
