measure_number	beat	offset	duration	notes
10	2.875	20.375	0.125	('B-3', 'D4', 'G4', 'G5')
11	1.0	20.5	0.5	('C4', 'F4', 'A4', 'G5')
11	1.5	21.0	0.5	('C4', 'F4', 'A4', 'F5')
11	2.0	21.5	0.375	('C4', 'G4', 'B-4', 'F5')
11	2.375	21.875	0.125	('C4', 'G4', 'B-4', 'E5')
11	2.5	22.0	0.375	('C4', 'G4', 'B-4', 'G5')
11	2.875	22.375	0.125	('C4', 'G4', 'B-4', 'E5')
12	1.0	22.5	1.0	('F4', 'A4', 'F5')
12	2.5	24.0	0.5	('F2', 'C3', 'F3', 'A3', 'C4', 'F4', 'A4')
13	1.0	24.5	1.0	('F2', 'C3', 'F3', 'C4', 'F4', 'A4', 'C5')
13	2.5	26.0	1/6	('C5',)
13	8/3	157/6	1/6	('B4',)
13	17/6	79/3	1/6	('D5',)
14	1.0	26.5	1.0	('C5',)
14	2.5	28.0	0.5	('F2', 'C3', 'D#3', 'A3', 'C4', 'D#4', 'A4')
15	1.0	28.5	1.0	('F2', 'C3', 'D#3', 'C4', 'D#4', 'A4', 'C5')
15	2.5	30.0	1/6	('C5',)
15	8/3	181/6	1/6	('B4',)
15	17/6	91/3	1/6	('D5',)
16	1.0	30.5	1.0	('C5',)
16	2.5	32.0	1/6	('F3', 'A3', 'D#4', 'C5')
16	8/3	193/6	1/6	('F3', 'B3', 'D#4', 'B4')
16	17/6	97/3	1/6	('F3', 'C4', 'D#4', 'A4')
17	1.0	32.5	0.5	('E3', 'G#3', 'E4', 'E5')
17	1.5	33.0	1/6	('F3', 'A3', 'D#4', 'C5')
17	5/3	199/6	1/6	('F3', 'B3', 'D#4', 'B4')
17	11/6	100/3	1/6	('F3', 'C4', 'D#4', 'A4')
17	2.0	33.5	0.5	('E3', 'G#3', 'E4', 'E5')
17	2.5	34.0	1/6	('F3', 'A3', 'D#4', 'C5')
17	8/3	205/6	1/6	('F3', 'B3', 'D#4', 'B4')
17	17/6	103/3	1/6	('F3', 'C4', 'D#4', 'A4')
18	1.0	34.5	1.0	('E3', 'G#3', 'E4', 'E5')
18	2.5	36.0	0.25	('G2', 'G3', 'G4')
18	2.75	36.25	0.25	('B2', 'G3', 'G4')
19	1.0	36.5	0.25	('C3', 'E3', 'E4')
19	1.25	36.75	0.25	('E3', 'E4')
19	1.5	37.0	0.25	('G2', 'E3', 'E4')
19	1.75	37.25	0.25	('B2', 'E3', 'E4')
19	2.0	37.5	0.25	('C3', 'G3', 'C4', 'E4', 'G4')
19	2.25	37.75	0.25	('E3', 'G3', 'C4', 'E4', 'G4')
19	2.5	38.0	0.25	('G2', 'G3', 'C4', 'E4', 'G4')
19	2.75	38.25	0.25	('B2', 'G3', 'C4', 'E4', 'G4')
20	1.0	38.5	0.25	('C3', 'C4', 'E4', 'G4', 'C5')
20	1.25	38.75	0.25	('E3', 'C4', 'E4', 'G4', 'C5')
20	1.5	39.0	0.25	('G2', 'C4', 'E4', 'G4', 'C5')
20	1.75	39.25	0.25	('B2', 'C4', 'E4', 'G4', 'C5')
20	2.0	39.5	0.25	('C3', 'C4', 'E4', 'G4', 'C5')
20	2.25	39.75	0.25	('E3', 'C4', 'E4', 'G4', 'C5')
20	2.5	40.0	0.25	('G2', 'E4', 'E5')
20	2.75	40.25	0.25	('B2', 'E4', 'E5')
21	1.0	40.5	0.25	('C3', 'G4', 'G5')
21	1.25	40.75	0.25	('E3', 'G4', 'G5')
21	1.5	41.0	0.25	('G2', 'C5', 'C6')
21	1.75	41.25	0.25	('B2', 'C5', 'C6')
21	2.0	41.5	0.25	('C3', 'C5', 'C6')
21	2.25	41.75	0.25	('E3', 'C5', 'C6')
21	2.5	42.0	0.25	('G2', 'E5', 'E6')
21	2.75	42.25	0.25	('C3', 'D5', 'D6')
22	1.0	42.5	0.25	('D3', 'C5', 'C6')
22	1.25	42.75	0.25	('F3', 'C5', 'C6')
22	1.5	43.0	0.25	('G2', 'C5', 'C6')
22	1.75	43.25	0.25	('C#3', 'C5', 'C6')
22	2.0	43.5	0.25	('D3', 'B4', 'B5')
22	2.25	43.75	0.25	('F3', 'B4', 'B5')
22	2.5	44.0	0.25	('G2',)
22	2.75	44.25	0.25	('C#3',)
23	1.0	44.5	0.25	('D3', 'B3', 'D4', 'F4', 'B4')
23	1.25	44.75	0.25	('F3', 'B3', 'D4', 'F4', 'B4')
23	1.5	45.0	0.25	('G2', 'B3', 'D4', 'F4', 'B4')
23	1.75	45.25	0.25	('C#3', 'B3', 'D4', 'F4', 'B4')
23	2.0	45.5	0.25	('D3', 'D4', 'F4', 'B4', 'D5')
23	2.25	45.75	0.25	('F3', 'D4', 'F4', 'B4', 'D5')
23	2.5	46.0	0.25	('G2', 'D4', 'F4', 'B4', 'D5')
23	2.75	46.25	0.25	('C#3', 'D4', 'F4', 'B4', 'D5')
24	1.0	46.5	0.25	('D3', 'F4', 'B4', 'D5', 'F5')
24	1.25	46.75	0.25	('F3', 'F4', 'B4', 'D5', 'F5')
24	1.5	47.0	0.25	('G2', 'F4', 'B4', 'D5', 'F5')
24	1.75	47.25	0.25	('C#3', 'F4', 'B4', 'D5', 'F5')
24	2.0	47.5	0.25	('D3', 'F4', 'B4', 'D5', 'F5')
24	2.25	47.75	0.25	('F3', 'F4', 'B4', 'D5', 'F5')
24	2.5	48.0	0.25	('G2', 'B4', 'B5')
24	2.75	48.25	0.25	('C#3', 'B4', 'B5')
25	1.0	48.5	0.25	('D3', 'D5', 'D6')
25	1.25	48.75	0.25	('F3', 'D5', 'D6')
25	1.5	49.0	0.25	('G2', 'F5', 'F6')
25	1.75	49.25	0.25	('C#3', 'F5', 'F6')
25	2.0	49.5	0.25	('D3', 'F5', 'F6')
25	2.25	49.75	0.25	('F3', 'F5', 'F6')
25	2.5	50.0	0.25	('G2', 'E5', 'E6')
25	2.75	50.25	0.25	('D3', 'E5', 'E6')
26	1.0	50.5	0.25	('E3', 'D5', 'D6')
26	1.25	50.75	0.25	('G3', 'D5', 'D6')
26	1.5	51.0	0.25	('C3', 'D5', 'D6')
26	1.75	51.25	0.25	('D#3', 'D5', 'D6')
26	2.0	51.5	0.25	('E3', 'C5', 'C6')
26	2.25	51.75	0.25	('G3', 'C5', 'C6')
26	2.5	52.0	0.25	('E3',)
26	2.75	52.25	0.25	('D3',)
27	1.0	52.5	0.25	('C3', 'E4', 'G4', 'C5', 'E5')
27	1.25	52.75	0.25	('C4', 'E4', 'G4', 'C5', 'E5')
27	1.5	53.0	0.25	('E4', 'G4', 'C5', 'E5')
27	1.75	53.25	0.25	('D4', 'E4', 'G4', 'C5', 'E5')
27	2.0	53.5	0.25	('C4', 'G4', 'C5', 'E5', 'G5')
27	2.25	53.75	0.25	('E4', 'G4', 'C5', 'E5', 'G5')
27	2.5	54.0	0.25	('C4', 'G4', 'C5', 'E5', 'G5')
27	2.75	54.25	0.25	('B3', 'G4', 'C5', 'E5', 'G5')
28	1.0	54.5	0.25	('A3', 'C5', 'C6')
28	1.25	54.75	0.25	('C4', 'C5', 'C6')
28	1.5	55.0	0.25	('A3', 'C5', 'C6')
28	1.75	55.25	0.25	('G3', 'C5', 'C6')
28	2.0	55.5	0.25	('F#3', 'C5', 'C6')
28	2.25	55.75	0.25	('A3', 'C5', 'C6')
28	2.5	56.0	0.25	('F#3', 'C#5', 'C#6')
28	2.75	56.25	0.25	('E3', 'C#5', 'C#6')
29	1.0	56.5	0.25	('D3', 'C#5', 'C#6')
29	1.25	56.75	0.25	('E3', 'C#5', 'C#6')
29	1.5	57.0	0.25	('F#3', 'D5', 'D6')
29	1.75	57.25	0.25	('G3', 'D5', 'D6')
29	2.0	57.5	0.25	('A3', 'D5', 'D6')
29	2.25	57.75	0.25	('D3', 'D5', 'D6')
29	2.5	58.0	0.25	('E3', 'C5', 'C6')
29	2.75	58.25	0.25	('F#3', 'C5', 'C6')
30	1.0	58.5	1/6	('G3', 'C5', 'C6')
30	7/6	176/3	1/6	('G3', 'B3', 'C5', 'C6')
30	4/3	353/6	1/6	('G3', 'D4', 'C5', 'C6')
30	1.5	59.0	1/6	('G3', 'B3', 'B4', 'B5')
30	5/3	355/6	1/6	('G3', 'D4', 'B4', 'B5')
30	11/6	178/3	1/6	('G3', 'B3', 'B4', 'B5')
30	2.0	59.5	1/6	('A3',)
30	13/6	179/3	1/6	('A3', 'C4')
30	7/3	359/6	1/6	('A3', 'D4')
30	2.5	60.0	1/6	('A3', 'C4', 'C5', 'F#5')
30	8/3	361/6	1/6	('A3', 'D4', 'C5', 'F#5')
30	17/6	181/3	1/6	('A3', 'C4', 'C5', 'F#5')
31	1.0	60.5	1/6	('G3', 'C5', 'G5')
31	7/6	182/3	1/6	('G3', 'B3', 'C5', 'G5')
31	4/3	365/6	1/6	('G3', 'D4', 'C5', 'G5')
31	1.5	61.0	1/6	('G3', 'B3', 'B4', 'G5')
31	5/3	367/6	1/6	('G3', 'D4', 'B4', 'G5')
31	11/6	184/3	1/6	('G3', 'B3', 'B4', 'G5')
31	2.0	61.5	1/6	('F#3',)
31	13/6	185/3	1/6	('F#3', 'A3')
31	7/3	371/6	1/6	('F#3', 'D4')
31	2.5	62.0	1/6	('F#3', 'A3', 'C6')
31	8/3	373/6	1/6	('F#3', 'D4', 'C6')
31	17/6	187/3	1/6	('F#3', 'A3', 'C6')
32	1.0	62.5	1/6	('G3', 'C6')
32	7/6	188/3	1/12	('G3', 'B3', 'C6')
32	1.25	62.75	1/12	('G3', 'B3', 'B5')
32	4/3	377/6	1/6	('G3', 'D4', 'B5')
32	1.5	63.0	1/6	('G3', 'B3', 'A5')
32	5/3	379/6	1/12	('G3', 'D4', 'A5')
32	1.75	63.25	1/12	('G3', 'D4', 'G5')
32	11/6	190/3	1/6	('G3', 'B3', 'G5')
32	2.0	63.5	1/6	('A3',)
32	13/6	191/3	1/6	('A3', 'C4')
32	7/3	383/6	1/6	('A3', 'D4')
32	2.5	64.0	1/6	('A3', 'C4', 'C5', 'F#5')
32	8/3	385/6	1/6	('A3', 'D4', 'C5', 'F#5')
32	17/6	193/3	1/6	('A3', 'C4', 'C5', 'F#5')
33	1.0	64.5	1/6	('G3', 'C5', 'G5')
33	7/6	194/3	1/12	('G3', 'B3', 'C5', 'G5')
33	1.25	64.75	1/12	('G3', 'B3', 'B4', 'G5')
33	4/3	389/6	1/6	('G3', 'D4', 'B4', 'G5')
33	1.5	65.0	1/6	('G3', 'B3', 'A4', 'G5')
33	5/3	391/6	1/12	('G3', 'D4', 'A4', 'G5')
33	1.75	65.25	1/12	('G3', 'D4', 'G4', 'G5')
33	11/6	196/3	1/6	('G3', 'B3', 'G4', 'G5')
33	2.0	65.5	1/6	('F#3',)
33	13/6	197/3	1/6	('F#3', 'A3')
33	7/3	395/6	1/6	('F#3', 'D4')
33	2.5	66.0	1/6	('F#3', 'A3', 'C6')
33	8/3	397/6	1/6	('F#3', 'D4', 'C6')
33	17/6	199/3	1/6	('F#3', 'A3', 'C6')
34	1.0	66.5	1/6	('G3', 'C6')
34	7/6	200/3	1/12	('G3', 'B3', 'C6')
34	1.25	66.75	1/12	('G3', 'B3', 'B5')
34	4/3	401/6	1/6	('G3', 'D4', 'B5')
34	1.5	67.0	1/6	('G3', 'B3', 'A5')
34	5/3	403/6	1/12	('G3', 'D4', 'A5')
34	1.75	67.25	1/12	('G3', 'D4', 'G5')
34	11/6	202/3	1/6	('G3', 'B3', 'G5')
34	2.0	67.5	1/6	('F#3',)
34	13/6	203/3	1/6	('F#3', 'A3')
34	7/3	407/6	1/6	('F#3', 'D4')
34	2.5	68.0	1/6	('F#3', 'A3', 'C6')
34	8/3	409/6	1/6	('F#3', 'D4', 'C6')
34	17/6	205/3	1/6	('F#3', 'A3', 'C6')
35	1.0	68.5	1/6	('G3', 'C6')
35	7/6	206/3	1/12	('G3', 'B3', 'C6')
35	1.25	68.75	1/12	('G3', 'B3', 'B5')
35	4/3	413/6	1/6	('G3', 'D4', 'B5')
35	1.5	69.0	1/6	('G3', 'B3', 'A5')
35	5/3	415/6	1/12	('G3', 'D4', 'A5')
35	1.75	69.25	1/12	('G3', 'D4', 'G5')
35	11/6	208/3	1/6	('G3', 'B3', 'G5')
35	2.0	69.5	1/6	('F#3',)
35	13/6	209/3	1/6	('F#3', 'A3')
35	7/3	419/6	1/6	('F#3', 'D4')
35	2.5	70.0	1/6	('F#3', 'A3', 'C6')
35	8/3	421/6	1/6	('F#3', 'D4', 'C6')
35	17/6	211/3	1/6	('F#3', 'A3', 'C6')
36	1.0	70.5	0.25	('G3', 'B3', 'D4', 'C6')
36	1.25	70.75	0.25	('G3', 'B3', 'D4', 'B5')
36	1.5	71.0	0.25	('A5',)
36	1.75	71.25	0.25	('G5',)
36	2.0	71.5	0.25	('F#5',)
36	2.25	71.75	0.25	('G5',)
36	2.5	72.0	0.25	('A5',)
36	2.75	72.25	0.25	('G5',)
37	1.0	72.5	0.25	('F#5',)
37	1.25	72.75	0.25	('G5',)
37	1.5	73.0	0.25	('A5',)
37	1.75	73.25	0.25	('G5',)
37	2.0	73.5	0.25	('F#5',)
37	2.25	73.75	0.25	('G5',)
37	2.5	74.0	0.25	('G#5',)
37	2.75	74.25	0.25	('A5',)
38	1.0	74.5	0.5	('F4', 'G4', 'A5')
38	1.5	75.0	0.5	('D4', 'G4', 'F5')
38	2.0	75.5	0.5	('B3', 'G4', 'D5')
38	2.5	76.0	0.5	('C4', 'G4', 'E5')
39	1.0	76.5	0.5	('F4', 'G4', 'A5')
39	1.5	77.0	0.5	('D4', 'G4', 'F5')
39	2.0	77.5	0.5	('B3', 'G4', 'D5')
39	2.5	78.0	0.5	('C4', 'G4', 'E5')
40	1.0	78.5	0.5	('F3', 'F4', 'A4', 'D5', 'F5')
40	2.0	79.5	0.5	('G3', 'B3', 'D4', 'G4', 'B4', 'D5')
41	1.0	80.5	1.0	('C3', 'E3', 'G3', 'C4', 'E4', 'G4', 'C5', 'E5')
41	2.5	82.0	0.125	('E-4', 'G4')
41	2.625	82.125	0.125	('E-4', 'G4', 'G5')
41	2.75	82.25	0.125	('E-4', 'G4', 'E-5')
41	2.875	82.375	0.125	('E-4', 'G4')
42	1.0	82.5	0.125	('F4', 'A-4')
42	1.125	82.625	0.125	('F4', 'A-4', 'A-5')
42	1.25	82.75	0.125	('F4', 'A-4', 'F5')
42	1.375	82.875	0.125	('F4', 'G4', 'A-4')
42	1.5	83.0	0.125	('D4', 'F4')
42	1.625	83.125	0.125	('D4', 'F4', 'F5')
42	1.75	83.25	0.125	('D4', 'F4', 'D5')
42	1.875	83.375	0.125	('D4', 'F4', 'G4')
42	2.0	83.5	0.125	('B3', 'D4')
42	2.125	83.625	0.125	('B3', 'D4', 'D5')
42	2.25	83.75	0.125	('B3', 'D4', 'B4')
42	2.375	83.875	0.125	('B3', 'D4', 'G4')
42	2.5	84.0	0.125	('C4', 'E-4')
42	2.625	84.125	0.125	('C4', 'E-4', 'E-5')
42	2.75	84.25	0.125	('C4', 'E-4', 'C5')
42	2.875	84.375	0.125	('C4', 'E-4', 'G4')
43	1.0	84.5	0.125	('F4', 'A-4')
43	1.125	84.625	0.125	('F4', 'A-4', 'A-5')
43	1.25	84.75	0.125	('F4', 'A-4', 'F5')
43	1.375	84.875	0.125	('F4', 'G4', 'A-4')
43	1.5	85.0	0.125	('D4', 'F4')
43	1.625	85.125	0.125	('D4', 'F4', 'F5')
43	1.75	85.25	0.125	('D4', 'F4', 'D5')
43	1.875	85.375	0.125	('D4', 'F4', 'G4')
43	2.0	85.5	0.125	('B3', 'D4')
43	2.125	85.625	0.125	('B3', 'D4', 'D5')
43	2.25	85.75	0.125	('B3', 'D4', 'B4')
43	2.375	85.875	0.125	('B3', 'D4', 'G4')
43	2.5	86.0	0.125	('C4', 'E-4')
43	2.625	86.125	0.125	('C4', 'E-4', 'E-5')
43	2.75	86.25	0.125	('C4', 'E-4', 'C5')
43	2.875	86.375	0.125	('C4', 'E-4', 'G4')
44	1.0	86.5	0.5	('F3', 'A-3', 'D4', 'A-4', 'D5', 'F5')
44	2.0	87.5	0.5	('G3', 'B3', 'D4', 'F4', 'B4', 'D5')
45	1.0	88.5	0.5	('A-3', 'C4', 'E-4', 'A-4', 'C5')
46	1.0	90.5	0.5	('F#3', 'A3', 'C4', 'E-4', 'A4', 'C5')
47	1.0	92.5	0.25	('F3', 'G3')
47	1.25	92.75	0.25	('F3', 'G3', 'D4', 'B4')
47	1.5	93.0	0.25	('B2', 'G3')
47	1.75	93.25	0.25	('B2', 'G3', 'F4', 'D5')
47	2.0	93.5	0.25	('C3', 'G3')
47	2.25	93.75	0.25	('C3', 'G3', 'E4', 'C5')
47	2.5	94.0	0.25	('G2', 'G3')
47	2.75	94.25	0.25	('G2', 'G3', 'C5', 'E5')
48	1.0	94.5	0.25	('D3', 'G3')
48	1.25	94.75	0.25	('D3', 'G3', 'B4', 'F5')
48	1.5	95.0	0.25	('G2', 'G3')
48	1.75	95.25	0.25	('G2', 'G3', 'F5', 'B5')
48	2.0	95.5	0.25	('C3', 'G3')
48	2.25	95.75	0.25	('C3', 'G3', 'E5', 'C6')
48	2.5	96.0	0.25	('G2', 'G3')
48	2.75	96.25	0.25	('G2', 'G3', 'C6', 'E6')
49	1.0	96.5	0.25	('D3', 'G3')
49	1.25	96.75	0.25	('D3', 'G3', 'B5', 'F6')
49	1.5	97.0	0.25	('F3', 'G3')
49	1.75	97.25	0.25	('F3', 'G3', 'D5', 'B5')
49	2.0	97.5	0.25	('E3', 'G3')
49	2.25	97.75	0.25	('E3', 'G3', 'E5', 'C6')
49	2.5	98.0	0.25	('C3', 'G3')
49	2.75	98.25	0.25	('C3', 'G3', 'G5', 'E6')
50	1.0	98.5	0.25	('D3', 'G3')
50	1.25	98.75	0.25	('D3', 'G3', 'F5', 'F6')
50	1.5	99.0	0.25	('F3', 'G3')
50	1.75	99.25	0.25	('F3', 'G3', 'D5', 'B5')
50	2.0	99.5	0.25	('E3', 'G3')
50	2.25	99.75	0.25	('E3', 'G3', 'E5', 'C6')
50	2.5	100.0	0.25	('C3', 'G3')
50	2.75	100.25	0.25	('C3', 'G3', 'G5', 'E6')
51	1.0	100.5	0.5	('F2', 'A2', 'D3')
51	1.5	101.0	1/6	('D6',)
51	5/3	607/6	1/6	('C#6',)
51	11/6	304/3	1/6	('E6',)
51	2.0	101.5	0.5	('F3', 'A3', 'D4', 'D6')
51	2.5	102.0	1/6	('A5',)
51	8/3	613/6	1/6	('G#5',)
51	17/6	307/3	1/6	('B5',)
52	1.0	102.5	0.5	('A5',)
52	1.5	103.0	1/6	('F5',)
52	5/3	619/6	1/6	('E5',)
52	11/6	310/3	1/6	('G5',)
52	2.0	103.5	0.5	('F5',)
52	2.5	104.0	1/6	('D5',)
52	8/3	625/6	1/6	('C#5',)
52	17/6	313/3	1/6	('E5',)
53	1.0	104.5	0.5	('D5',)
53	1.5	105.0	1.0	('D4', 'D5')
53	2.5	106.0	0.25	('E4', 'E5')
53	2.75	106.25	0.25	('F4', 'F5')
54	1.0	106.5	1.0	('G4', 'G5')
54	2.0	107.5	1/6	('G3', 'B3', 'D4', 'F4', 'G5')
54	13/6	323/3	1/6	('G3', 'B3', 'D4', 'F4', 'A5')
54	7/3	647/6	1/6	('G3', 'B3', 'D4', 'F4', 'G5')
54	2.5	108.0	1/6	('G3', 'B3', 'D4', 'F4', 'F5')
54	8/3	649/6	1/6	('G3', 'B3', 'D4', 'F4', 'E5')
54	17/6	325/3	1/6	('G3', 'B3', 'D4', 'F4', 'D5')
55	1.0	108.5	1/6	('C4', 'C5')
55	7/6	326/3	1/6	('E4', 'C5')
55	4/3	653/6	1/6	('G4', 'C5')
55	1.5	109.0	1/6	('C4', 'C5')
55	5/3	655/6	1/6	('E4', 'C5')
55	11/6	328/3	1/6	('G4', 'C5')
55	2.0	109.5	1/6	('C4', 'G5')
55	13/6	329/3	1/6	('E4', 'G5')
55	7/3	659/6	1/6	('G4', 'G5')
55	2.5	110.0	1/6	('C4', 'G5')
55	8/3	661/6	1/6	('E4', 'G5')
55	17/6	331/3	1/6	('G4', 'G5')
56	1.0	110.5	1/6	('C4', 'E5')
56	7/6	332/3	1/6	('E4', 'E5')
56	4/3	665/6	1/6	('G4', 'E5')
56	1.5	111.0	1/6	('C4',)
56	5/3	667/6	1/6	('E4',)
56	11/6	334/3	1/6	('G4',)
56	2.0	111.5	1/6	('C4', 'C5', 'C6')
56	13/6	335/3	1/6	('E4', 'C5', 'C6')
56	7/3	671/6	1/6	('G4', 'C5', 'C6')
56	2.5	112.0	1/6	('C4', 'C5', 'C6')
56	8/3	673/6	1/6	('E4', 'C5', 'C6')
56	17/6	337/3	1/6	('G4', 'C5', 'C6')
57	1.0	112.5	1/6	('F3', 'A3', 'A4', 'A5')
57	7/6	338/3	1/6	('C4', 'A4', 'A5')
57	4/3	677/6	1/6	('D4', 'A4', 'A5')
57	1.5	113.0	1/6	('F3', 'A3')
57	5/3	679/6	1/6	('C4',)
57	11/6	340/3	1/6	('D4',)
57	2.0	113.5	1/6	('F#2', 'F#3', 'A3')
57	13/6	341/3	1/6	('F#2', 'C4')
57	7/3	683/6	1/6	('F#2', 'D4')
57	2.5	114.0	1/6	('F#2', 'F#3', 'A3')
57	8/3	685/6	1/6	('F#2', 'C4')
57	17/6	343/3	1/6	('F#2', 'D4')
58	1.0	114.5	1/6	('F#2', 'G2', 'G3')
58	7/6	344/3	1/6	('G2', 'C4')
58	4/3	689/6	1/6	('G2', 'E4')
58	1.5	115.0	1/6	('G2', 'G3')
58	5/3	691/6	1/6	('G2', 'C4')
58	11/6	346/3	1/6	('G2', 'E4')
58	2.0	115.5	1/6	('G2', 'G3')
58	13/6	347/3	1/6	('G2', 'B3')
58	7/3	695/6	1/6	('G2', 'D4')
58	2.5	116.0	1/6	('G2', 'G3')
58	8/3	697/6	1/6	('G2', 'B3')
58	17/6	349/3	1/6	('G2', 'D4')
59	1.0	116.5	0.125	('C2', 'C3')
59	1.125	116.625	0.125	('C2', 'E3')
59	1.25	116.75	0.125	('C2', 'G3')
59	1.375	116.875	0.125	('C2', 'C4')
59	1.5	117.0	0.125	('C2', 'C3')
59	1.625	117.125	0.125	('C2', 'E3')
59	1.75	117.25	0.125	('C2', 'G3')
59	1.875	117.375	0.125	('C2', 'C4')
59	2.0	117.5	0.125	('C3', 'G4')
59	2.125	117.625	0.125	('E3', 'G5')
59	2.25	117.75	0.125	('G3', 'G5')
59	2.375	117.875	0.125	('C4', 'G5')
59	2.5	118.0	0.125	('C3', 'G4')
59	2.625	118.125	0.125	('E3', 'G5')
59	2.75	118.25	0.125	('G3', 'G5')
59	2.875	118.375	0.125	('C4', 'G5')
60	1.0	118.5	0.125	('C3', 'E4')
60	1.125	118.625	0.125	('E3', 'E5')
60	1.25	118.75	0.125	('G3', 'E5')
60	1.375	118.875	0.125	('C4', 'E5')
60	1.5	119.0	0.125	('C3',)
60	1.625	119.125	0.125	('E3',)
60	1.75	119.25	0.125	('G3',)
60	1.875	119.375	0.125	('C4',)
60	2.0	119.5	0.125	('E3', 'C5')
60	2.125	119.625	1/24	('E3', 'C6')
60	13/6	359/3	1/6	('G3', 'C6')
60	7/3	719/6	1/6	('C4', 'C6')
60	2.5	120.0	0.125	('E3', 'C5')
60	2.625	120.125	1/24	('E3', 'C6')
60	8/3	721/6	1/6	('G3', 'C6')
60	17/6	361/3	1/6	('C4', 'C6')
61	1.0	120.5	0.125	('F3', 'A4')
61	1.125	120.625	0.125	('A3', 'A5')
61	1.25	120.75	0.125	('C4', 'A5')
61	1.375	120.875	0.125	('D4', 'A5')
61	1.5	121.0	0.125	('F3',)
61	1.625	121.125	0.125	('A3',)
61	1.75	121.25	0.125	('C4',)
61	1.875	121.375	0.125	('D4',)
61	2.0	121.5	0.125	('F#2', 'F#3')
61	2.125	121.625	0.125	('F#2', 'A3')
61	2.25	121.75	0.125	('F#2', 'C4')
61	2.375	121.875	0.125	('F#2', 'D4')
61	2.5	122.0	0.125	('F#2', 'F#3')
61	2.625	122.125	0.125	('F#2', 'A3')
61	2.75	122.25	0.125	('F#2', 'C4')
61	2.875	122.375	0.125	('F#2', 'D4')
62	1.0	122.5	1/6	('F#2', 'G2', 'G3')
62	7/6	368/3	1/6	('G2', 'C4')
62	4/3	737/6	1/6	('G2', 'E4')
62	1.5	123.0	1/6	('G2', 'G3')
62	5/3	739/6	1/6	('G2', 'C4')
62	11/6	370/3	1/6	('G2', 'E4')
62	2.0	123.5	1/6	('G2', 'G3')
62	13/6	371/3	1/6	('G2', 'B3')
62	7/3	743/6	1/6	('G2', 'D4')
62	2.5	124.0	1/6	('G2', 'G3')
62	8/3	745/6	1/6	('G2', 'B3')
62	17/6	373/3	1/6	('G2', 'D4')
63	1.0	124.5	0.125	('C2', 'C3')
63	1.125	124.625	0.125	('C2', 'E3')
63	1.25	124.75	0.125	('C2', 'G3')
63	1.375	124.875	0.125	('C2', 'C4')
63	1.5	125.0	0.125	('C2', 'C3')
63	1.625	125.125	0.125	('C2', 'E3')
63	1.75	125.25	0.125	('C2', 'G3')
