measure_number	beat	offset	duration	notes
5	4.375	19.375	0.125	('D2', 'D3', 'F3', 'A-3', 'B3', 'F4')
5	4.5	19.5	0.25	('C2', 'C3', 'F3', 'A-3', 'C4', 'F4')
5	4.75	19.75	0.125	('C2', 'C3', 'F3', 'A-3', 'C4', 'F4')
5	4.875	19.875	0.125	('C2', 'C3', 'F3', 'A-3', 'C4', 'F4')
6	1.0	20.0	0.25	('B1', 'B2', 'F3', 'A-3', 'D4', 'F4')
6	1.25	20.25	0.25	('B2', 'D3', 'F3', 'A-3', 'D4', 'F4')
6	1.5	20.5	0.25	('B2', 'D3', 'F3', 'A-3', 'F4', 'F5')
6	1.75	20.75	0.25	('B2', 'D3', 'F3', 'A-3', 'F4', 'F5')
6	2.0	21.0	0.25	('B-2', 'D3', 'F3', 'A-3', 'F4', 'F5')
6	2.25	21.25	0.125	('B-2', 'D3', 'F3', 'A-3', 'F4', 'F5')
6	2.375	21.375	0.125	('B-2', 'D3', 'F3', 'A-3', 'F4', 'F5')
6	2.5	21.5	0.25	('B-2', 'D3', 'F3', 'A-3', 'G4', 'G5')
6	2.75	21.75	0.125	('B-2', 'D3', 'F3', 'A-3', 'G4', 'G5')
6	2.875	21.875	0.125	('B-2', 'D3', 'F3', 'A-3', 'A-4', 'A-5')
6	3.0	22.0	0.25	('B-2', 'C#3', 'E3', 'G3', 'A-4', 'A-5')
6	3.25	22.25	0.25	('B-2', 'C#3', 'E3', 'G3', 'A-4', 'A-5')
6	3.5	22.5	0.25	('B-2', 'C#3', 'E3', 'G3', 'G4', 'G5')
6	3.75	22.75	0.125	('B-2', 'C#3', 'E3', 'G3')
6	3.875	22.875	0.125	('B-2', 'C#3', 'E3', 'G3', 'C#4', 'E4', 'G4')
6	4.0	23.0	0.25	('A1', 'A2', 'A3', 'C#4', 'E4', 'A4')
6	4.25	23.25	0.125	('A1', 'A2', 'A3', 'C#4', 'E4', 'A4')
6	4.375	23.375	0.125	('A1', 'A2', 'A3', 'C#4', 'E4', 'A4')
6	4.5	23.5	0.25	('G1', 'G2', 'B-3', 'C#4', 'E4', 'B-4')
6	4.75	23.75	0.125	('G1', 'G2', 'B-3', 'C#4', 'E4', 'B-4')
6	4.875	23.875	0.125	('G1', 'G2', 'B-3', 'C#4', 'E4', 'B-4')
7	1.0	24.0	0.25	('F#1', 'F#2', 'A3', 'D4', 'F#4', 'A4')
7	1.25	24.25	0.25	('F#3', 'A3', 'D4', 'F#4', 'A4')
7	1.5	24.5	0.25	('F#3', 'A3', 'D4', 'A4', 'A5')
7	1.75	24.75	0.25	('F#3', 'A3', 'D4', 'A4', 'A5')
7	2.0	25.0	0.25	('F#3', 'A3', 'D4', 'A4', 'A5')
7	2.25	25.25	0.125	('F#3', 'A3', 'D4', 'A4', 'A5')
7	2.375	25.375	0.125	('F#3', 'A3', 'D4', 'A4', 'A5')
7	2.5	25.5	0.25	('F#3', 'A3', 'D4', 'B4', 'B5')
7	2.75	25.75	0.125	('F#3', 'A3', 'D4', 'B4', 'B5')
7	2.875	25.875	0.125	('F#3', 'A3', 'D4', 'C5', 'C6')
7	3.0	26.0	0.25	('F3', 'A-3', 'D4', 'C5', 'C6')
7	3.25	26.25	0.25	('F3', 'A-3', 'D4', 'C5', 'C6')
7	3.5	26.5	0.25	('F3', 'A-3', 'D4', 'B4', 'B5')
7	3.75	26.75	0.25	('F3', 'A-3', 'D4')
7	4.0	27.0	0.25	('D3', 'F3', 'B3')
7	4.25	27.25	0.25	('D3', 'F3', 'B3')
7	4.5	27.5	0.25	('D3', 'F3', 'B3', 'B4', 'B5')
7	4.75	27.75	0.125	('D3', 'F3', 'B3', 'B4', 'B5')
7	4.875	27.875	0.125	('D3', 'F3', 'B3', 'C5', 'C6')
8	1.0	28.0	0.25	('B2', 'D3', 'A-3', 'C#5', 'C#6')
8	1.25	28.25	0.25	('B2', 'D3', 'A-3', 'C#5', 'C#6')
8	1.5	28.5	0.25	('B2', 'D3', 'A-3', 'D5', 'D6')
8	1.75	28.75	0.25	('B2', 'D3', 'A-3', 'D5', 'D6')
8	2.0	29.0	0.25	('A-2', 'B2', 'F3')
8	2.25	29.25	0.25	('A-2', 'B2', 'F3')
8	2.5	29.5	0.25	('A-2', 'B2', 'F3', 'D5', 'D6')
8	2.75	29.75	0.125	('A-2', 'B2', 'F3', 'D5', 'D6')
8	2.875	29.875	0.125	('A-2', 'B2', 'F3', 'E-5', 'E-6')
8	3.0	30.0	0.25	('G2', 'B2', 'F3', 'E5', 'E6')
8	3.25	30.25	0.25	('G2', 'B2', 'F3', 'E5', 'E6')
8	3.5	30.5	0.25	('G2', 'B2', 'F3', 'F5', 'F6')
8	3.75	30.75	0.25	('G2', 'B2', 'F3', 'F5', 'F6')
8	4.0	31.0	0.25	('A-2', 'C3', 'F3', 'F5', 'F6')
8	4.25	31.25	0.25	('A-2', 'C3', 'F3', 'F5', 'F6')
8	4.5	31.5	0.25	('A-2', 'C3', 'F3', 'F5', 'F6')
8	4.75	31.75	0.25	('A-2', 'C3', 'F3', 'F5', 'F6')
9	1.0	32.0	0.5	('G2', 'B2', 'F3', 'F5', 'F6')
9	1.5	32.5	0.125	('F5', 'F6')
9	1.625	32.625	0.0625	('E-6',)
9	1.6875	32.6875	0.0625	('D6',)
9	1.75	32.75	0.0625	('F6',)
9	1.8125	32.8125	0.0625	('E-6',)
9	1.875	32.875	0.0625	('D6',)
9	1.9375	32.9375	0.0625	('C6',)
9	2.0	33.0	0.25	('B5',)
9	2.25	33.25	0.25	('B5',)
9	2.5	33.5	0.25	('G4', 'D5', 'F5', 'B5')
9	2.75	33.75	0.25	('G4', 'D5', 'F5', 'B5')
9	3.0	34.0	0.5	('A-4', 'C5', 'E-5', 'C6')
10	1.0	36.0	0.5	('C6',)
10	1.5	36.5	0.125	('C6',)
10	1.625	36.625	0.0625	('B5',)
10	1.6875	36.6875	0.0625	('C6',)
10	1.75	36.75	1/24	('D6',)
10	43/24	883/24	1/24	('C6',)
10	11/6	221/6	1/24	('B-5',)
10	1.875	36.875	1/24	('A-5',)
10	23/12	443/12	1/24	('G5',)
10	47/24	887/24	1/24	('B-5',)
10	2.0	37.0	0.25	('A-5',)
10	2.25	37.25	0.25	('A-5',)
10	2.5	37.5	0.25	('F3', 'C4', 'D4', 'A-5')
10	2.75	37.75	0.25	('F3', 'C4', 'D4', 'A-5')
10	3.0	38.0	0.25	('G3', 'C4', 'E-4', 'G5')
10	3.25	38.25	0.25	('G3', 'C4', 'E-4', 'E-6')
10	3.5	38.5	1/24	('E-6',)
10	85/24	925/24	1/24	('D6',)
10	43/12	463/12	1/24	('D-6',)
10	3.625	38.625	1/24	('C6',)
10	11/3	116/3	1/24	('B5',)
10	89/24	929/24	1/24	('B-5',)
10	3.75	38.75	1/28	('A5',)
10	53/14	543/14	1/28	('A-5',)
10	107/28	1087/28	1/28	('G5',)
10	27/7	272/7	1/28	('F#5',)
10	109/28	1089/28	1/28	('F5',)
10	55/14	545/14	1/28	('E5',)
10	111/28	1091/28	1/28	('E-5',)
10	4.0	39.0	0.03125	('G2', 'D3', 'F3', 'D5')
10	4.03125	39.03125	0.03125	('G2', 'D3', 'F3', 'C#5')
10	4.0625	39.0625	0.03125	('G2', 'D3', 'F3', 'C5')
10	4.09375	39.09375	0.03125	('G2', 'D3', 'F3', 'B4')
10	4.125	39.125	0.03125	('G2', 'D3', 'F3', 'B-4')
10	4.15625	39.15625	0.03125	('G2', 'D3', 'F3', 'A4')
10	4.1875	39.1875	0.03125	('G2', 'D3', 'F3', 'A-4')
10	4.21875	39.21875	0.03125	('G2', 'D3', 'F3', 'G4')
10	4.25	39.25	0.03125	('G2', 'D3', 'F3', 'F#4')
10	4.28125	39.28125	0.03125	('G2', 'D3', 'F3', 'F4')
10	4.3125	39.3125	0.03125	('G2', 'D3', 'F3', 'E4')
10	4.34375	39.34375	0.03125	('G2', 'D3', 'F3', 'E-4')
10	4.375	39.375	0.03125	('G2', 'D3', 'F3', 'D4')
10	4.40625	39.40625	0.03125	('G2', 'D3', 'F3', 'C#4')
10	4.4375	39.4375	0.03125	('G2', 'D3', 'F3', 'C4')
10	4.46875	39.46875	0.03125	('G2', 'D3', 'F3', 'B3')
10	4.5	39.5	0.375	('A-4',)
10	4.875	39.875	0.125	('B3',)
11	1.0	40.0	0.5	('C2', 'C4')
11	1.25	40.5	0.5	('C3', 'C4')
11	1.5	41.0	0.5	('C2', 'C4')
11	1.75	41.5	0.5	('C3', 'C4')
11	2.0	42.0	0.5	('C2', 'C4')
11	2.25	42.5	0.5	('C3', 'C4')
11	2.5	43.0	0.5	('C2', 'B-3', 'E4')
11	2.75	43.5	0.5	('C3', 'B-3', 'E4')
12	1.0	44.0	0.5	('C2', 'A-3', 'F4')
12	1.25	44.5	0.5	('C3', 'A-3', 'F4')
12	1.5	45.0	0.5	('C2', 'E4', 'G4')
12	1.75	45.5	0.5	('C3', 'E4', 'G4')
12	2.0	46.0	0.5	('C2', 'F4', 'A-4')
12	2.25	46.5	0.5	('C3', 'F4', 'A-4')
12	2.5	47.0	0.5	('C2', 'D4', 'B4')
12	2.75	47.5	0.5	('C3', 'D4', 'B4')
13	1.0	48.0	0.5	('C2', 'E-4', 'C5')
13	1.25	48.5	0.5	('C3', 'E-4', 'C5')
13	1.5	49.0	0.5	('C2', 'E4', 'C5')
13	1.75	49.5	0.5	('C3', 'E4', 'C5')
13	2.0	50.0	0.5	('C2', 'E4', 'C5')
13	2.25	50.5	0.5	('C3', 'E4', 'C5')
13	2.5	51.0	0.5	('C2', 'B-4', 'E5')
13	2.75	51.5	0.5	('C3', 'B-4', 'E5')
14	1.0	52.0	0.5	('C2', 'A-4', 'F5')
14	1.25	52.5	0.5	('C3', 'A-4', 'F5')
14	1.5	53.0	0.5	('C2', 'E5', 'G5')
14	1.75	53.5	0.5	('C3', 'E5', 'G5')
14	2.0	54.0	0.5	('C2', 'F5', 'A-5')
14	2.25	54.5	0.5	('C3', 'F5', 'A-5')
14	2.5	55.0	0.5	('C2', 'D5', 'B5')
14	2.75	55.5	0.5	('C3', 'D5', 'B5')
15	1.0	56.0	0.5	('C2', 'C5', 'E-5', 'G5', 'C6')
15	1.25	56.5	0.5	('C3', 'C5', 'E-5', 'G5', 'C6')
15	1.5	57.0	0.5	('C2', 'C5', 'E-5', 'G5', 'C6')
15	1.75	57.5	0.5	('C3', 'C5', 'E-5', 'G5', 'C6')
15	2.0	58.0	0.5	('D2', 'G4', 'B4', 'F5', 'G5')
15	2.25	58.5	0.5	('D3', 'G4', 'B4', 'F5', 'G5')
15	2.5	59.0	0.5	('D2', 'G4', 'B4', 'F5', 'G5')
15	2.75	59.5	0.5	('D3', 'G4', 'B4', 'F5', 'G5')
16	1.0	60.0	0.5	('E-2', 'G4', 'C5', 'E-5')
16	1.25	60.5	0.5	('E-3', 'G4', 'C5', 'E-5')
16	1.5	61.0	0.5	('E-2', 'G4', 'C5', 'E-5')
16	1.75	61.5	0.5	('E-3', 'G4', 'C5', 'E-5')
16	2.0	62.0	0.5	('F2', 'F4', 'A-4', 'D5')
16	2.25	62.5	0.5	('F3', 'F4', 'A-4', 'D5')
16	2.5	63.0	0.5	('F2', 'F4', 'A-4', 'D5')
16	2.75	63.5	0.5	('F3', 'F4', 'A-4', 'D5')
17	1.0	64.0	0.5	('G2', 'E-4', 'G4', 'C5')
17	1.25	64.5	0.5	('G3', 'E-4', 'G4', 'C5')
17	1.5	65.0	0.5	('G2', 'E-4', 'G4', 'C5')
17	1.75	65.5	0.5	('G3', 'E-4', 'G4', 'C5')
17	2.0	66.0	0.5	('A-2', 'E-4', 'F#4', 'C5')
17	2.25	66.5	0.5	('A-3', 'E-4', 'F#4', 'C5')
17	2.5	67.0	0.5	('A-2', 'E-4', 'F#4', 'C5')
17	2.75	67.5	0.5	('A-3', 'E-4', 'F#4', 'C5')
18	1.0	68.0	0.5	('F#2', 'E-4', 'A4', 'C5')
18	1.25	68.5	0.5	('F#3', 'E-4', 'A4', 'C5')
18	1.5	69.0	0.5	('F#2', 'E-4', 'A4', 'C5')
18	1.75	69.5	0.5	('F#3', 'E-4', 'A4', 'C5')
18	2.0	70.0	0.5	('G2', 'D4', 'F4', 'B4')
18	2.25	70.5	0.5	('G3', 'D4', 'F4', 'B4')
18	2.5	71.0	0.5	('G2', 'D4', 'F4', 'B4')
18	2.75	71.5	0.5	('G3', 'D4', 'F4', 'B4')
19	1.0	72.0	0.5	('C2', 'C4', 'E-4', 'C5')
19	1.25	72.5	0.5	('C3', 'C4', 'E-4', 'C5')
19	1.5	73.0	0.5	('C2', 'C4')
19	1.75	73.5	0.5	('C3', 'C4')
19	2.0	74.0	0.5	('C2', 'C4')
19	2.25	74.5	0.5	('C3', 'C4')
19	2.5	75.0	0.5	('C2', 'B-3', 'E4')
19	2.75	75.5	0.5	('C3', 'B-3', 'E4')
20	1.0	76.0	0.5	('C2', 'A-3', 'F4')
20	1.25	76.5	0.5	('C3', 'A-3', 'F4')
20	1.5	77.0	0.5	('C2', 'E4', 'G4')
20	1.75	77.5	0.5	('C3', 'E4', 'G4')
20	2.0	78.0	0.5	('C2', 'F4', 'A-4')
20	2.25	78.5	0.5	('C3', 'F4', 'A-4')
20	2.5	79.0	0.5	('C2', 'D4', 'B4')
20	2.75	79.5	0.5	('C3', 'D4', 'B4')
21	1.0	80.0	0.5	('C2', 'E-4', 'C5')
21	1.25	80.5	0.5	('C3', 'E-4', 'C5')
21	1.5	81.0	0.5	('C2', 'E4', 'C5')
21	1.75	81.5	0.5	('C3', 'E4', 'C5')
21	2.0	82.0	0.5	('C2', 'E4', 'C5')
21	2.25	82.5	0.5	('C3', 'E4', 'C5')
21	2.5	83.0	0.5	('C2', 'B-4', 'E5')
21	2.75	83.5	0.5	('C3', 'B-4', 'E5')
22	1.0	84.0	0.5	('C2', 'A-4', 'F5')
22	1.25	84.5	0.5	('C3', 'A-4', 'F5')
22	1.5	85.0	0.5	('C2', 'E5', 'G5')
22	1.75	85.5	0.5	('C3', 'E5', 'G5')
22	2.0	86.0	0.5	('C2', 'F5', 'A-5')
22	2.25	86.5	0.5	('C3', 'F5', 'A-5')
22	2.5	87.0	0.5	('C2', 'D5', 'B5')
22	2.75	87.5	0.5	('C3', 'D5', 'B5')
23	1.0	88.0	0.5	('C2', 'C5', 'E-5', 'G5', 'C6')
23	1.25	88.5	0.5	('C3', 'C5', 'E-5', 'G5', 'C6')
23	1.5	89.0	0.5	('C2', 'C5', 'E-5', 'G5', 'C6')
23	1.75	89.5	0.5	('C3', 'C5', 'E-5', 'G5', 'C6')
23	2.0	90.0	0.5	('D2', 'G4', 'B4', 'F5', 'G5')
23	2.25	90.5	0.5	('D3', 'G4', 'B4', 'F5', 'G5')
23	2.5	91.0	0.5	('D2', 'G4', 'B4', 'F5', 'G5')
23	2.75	91.5	0.5	('D3', 'G4', 'B4', 'F5', 'G5')
24	1.0	92.0	0.5	('E-2', 'G4', 'C5', 'E-5')
24	1.25	92.5	0.5	('E-3', 'G4', 'C5', 'E-5')
24	1.5	93.0	0.5	('E-2', 'G4', 'C5', 'E-5')
24	1.75	93.5	0.5	('E-3', 'G4', 'C5', 'E-5')
24	2.0	94.0	0.5	('F2', 'F4', 'A-4', 'D5')
24	2.25	94.5	0.5	('F3', 'F4', 'A-4', 'D5')
24	2.5	95.0	0.5	('F2', 'F4', 'A-4', 'D5')
24	2.75	95.5	0.5	('F3', 'F4', 'A-4', 'D5')
25	1.0	96.0	0.5	('G2', 'E-4', 'G4', 'C5')
25	1.25	96.5	0.5	('G3', 'E-4', 'G4', 'C5')
25	1.5	97.0	0.5	('G2', 'E-4', 'G4', 'C5')
25	1.75	97.5	0.5	('G3', 'E-4', 'G4', 'C5')
25	2.0	98.0	0.5	('A-2', 'E-4', 'F#4', 'C5')
25	2.25	98.5	0.5	('A-3', 'E-4', 'F#4', 'C5')
25	2.5	99.0	0.5	('A-2', 'E-4', 'F#4', 'C5')
25	2.75	99.5	0.5	('A-3', 'E-4', 'F#4', 'C5')
26	1.0	100.0	0.5	('F#2', 'E-4', 'A4', 'C5')
26	1.25	100.5	0.5	('F#3', 'E-4', 'A4', 'C5')
26	1.5	101.0	0.5	('F#2', 'E-4', 'A4', 'C5')
26	1.75	101.5	0.5	('F#3', 'E-4', 'A4', 'C5')
26	2.0	102.0	0.5	('F#2', 'E-4', 'A4', 'C5')
26	2.25	102.5	0.5	('F#3', 'E-4', 'A4', 'C5')
26	2.5	103.0	0.5	('F#2', 'E-4', 'A4', 'C5')
26	2.75	103.5	0.5	('F#3', 'E-4', 'A4', 'C5')
27	1.0	104.0	1.0	('G2', 'G3', 'D4', 'G4', 'B4')
27	1.5	105.0	1.0	('B3', 'D4')
27	2.0	106.0	1.0	('B3', 'D4', 'G4', 'G5')
27	2.5	107.0	1.0	('B3', 'D4', 'G4', 'G5')
28	1.0	108.0	1.0	('G3', 'G4', 'G5')
28	1.5	109.0	1.0	('C4', 'E-4')
28	2.0	110.0	1.0	('C4', 'E-4', 'G4', 'G5')
28	2.5	111.0	1.0	('C4', 'E-4', 'G4', 'G5')
29	1.0	112.0	0.5	('D4', 'F4', 'G4', 'G5')
29	1.25	112.5	0.5	('D4', 'F4', 'F5')
29	1.5	113.0	0.5	('D5',)
29	1.75	113.5	0.5	('B4',)
29	2.0	114.0	0.5	('G4',)
29	2.25	114.5	0.5	('F4',)
29	2.5	115.0	0.5	('D4',)
29	2.75	115.5	0.5	('B3',)
30	1.0	116.0	0.5	('C4',)
30	1.25	116.5	0.5	('E-4',)
30	1.5	117.0	0.5	('C4',)
30	1.75	117.5	0.5	('G3',)
30	2.0	118.0	0.5	('A-1', 'F#3')
30	2.25	118.5	0.5	('A-2', 'C4')
30	2.5	119.0	0.5	('A-1', 'A-3')
30	2.75	119.5	0.5	('A-2', 'F#3')
31	1.0	120.0	1.0	('G1', 'G2', 'G3')
31	1.5	121.0	1.0	('B3', 'D4')
31	2.0	122.0	1.0	('B3', 'D4', 'G4', 'G5')
31	2.5	123.0	1.0	('B3', 'D4', 'G4', 'G5')
32	1.0	124.0	1.0	('G3', 'G4', 'G5')
32	1.5	125.0	1.0	('C4', 'E-4')
32	2.0	126.0	1.0	('C4', 'E-4', 'G4', 'G5')
32	2.5	127.0	1.0	('C4', 'E-4', 'G4', 'G5')
33	1.0	128.0	0.5	('D4', 'F4', 'G4', 'G5')
33	1.25	128.5	0.5	('D4', 'F4', 'F5')
33	1.5	129.0	0.5	('D5',)
33	1.75	129.5	0.5	('B4',)
33	2.0	130.0	0.5	('G4',)
33	2.25	130.5	0.5	('F4',)
33	2.5	131.0	0.5	('D4',)
33	2.75	131.5	0.5	('B3',)
34	1.0	132.0	0.5	('C4',)
34	1.25	132.5	0.5	('E-4',)
34	1.5	133.0	0.5	('C4',)
34	1.75	133.5	0.5	('G3',)
34	2.0	134.0	0.5	('A-1', 'F#3')
34	2.25	134.5	0.5	('A-2', 'C4')
34	2.5	135.0	0.5	('A-1', 'A-3')
34	2.75	135.5	0.5	('A-2', 'F#3')
35	1.0	136.0	0.5	('G1', 'G3')
35	1.25	136.5	0.5	('G2', 'G3')
35	1.5	137.0	0.5	('G1', 'F#4')
35	1.75	137.5	0.5	('G2', 'F#4')
35	2.0	138.0	0.5	('G1', 'G4')
35	2.25	138.5	0.5	('G2', 'G4')
35	2.5	139.0	0.5	('G1', 'F#4', 'C5')
35	2.75	139.5	0.5	('G2', 'F#4', 'C5')
36	1.0	140.0	0.5	('G1', 'G4', 'B4')
36	1.25	140.5	0.5	('G2', 'G4', 'B4')
36	1.5	141.0	0.5	('G1', 'C5', 'F#5')
36	1.75	141.5	0.5	('G2', 'C5', 'F#5')
36	2.0	142.0	0.5	('G1', 'B4', 'G5')
36	2.25	142.5	0.5	('G2', 'B4', 'G5')
36	2.5	143.0	0.5	('G1', 'F#5', 'C6')
36	2.75	143.5	0.5	('G2', 'F#5', 'C6')
37	1.0	144.0	0.5	('G1', 'G5', 'B5')
37	1.25	144.5	0.5	('G2', 'G5', 'B5')
37	1.5	145.0	0.5	('G1',)
37	1.75	145.5	0.5	('G2',)
37	2.0	146.0	0.5	('G1',)
37	2.25	146.5	0.5	('G2',)
37	2.5	147.0	0.5	('G1',)
37	2.75	147.5	0.5	('G2',)
38	1.0	148.0	0.5	('G1', 'B-3', 'D-4', 'E-4')
38	1.25	148.5	0.5	('G2', 'B-3', 'D-4', 'E-4')
38	1.5	149.0	0.5	('G1', 'B-3', 'D-4', 'E-4')
38	1.75	149.5	0.5	('G2', 'B-3', 'D-4', 'E-4')
38	2.0	150.0	0.5	('G1', 'B-3', 'D-4', 'E-4')
38	2.25	150.5	0.5	('G2', 'B-3', 'D-4', 'E-4')
38	2.5	151.0	0.5	('G1', 'B-3', 'D-4', 'E-4')
38	2.75	151.5	0.5	('G2', 'B-3', 'D-4', 'E-4')
39	1.0	152.0	0.5	('A-1', 'C4', 'E-4')
39	1.25	152.5	0.5	('A-2', 'C4', 'E-4')
39	1.5	153.0	0.5	('A-1', 'D-5')
39	1.75	153.5	0.5	('A-2', 'D-5')
39	2.0	154.0	0.5	('A-1', 'C5')
39	2.25	154.5	0.5	('A-2', 'C5')
39	2.5	155.0	0.5	('A-1', 'D-5', 'G5')
39	2.75	155.5	0.5	('A-2', 'D-5', 'G5')
40	1.0	156.0	0.5	('A-1', 'C5', 'A-5')
40	1.25	156.5	0.5	('A-2', 'C5', 'A-5')
40	1.5	157.0	0.5	('A-1', 'G5', 'D-6')
40	1.75	157.5	0.5	('A-2', 'G5', 'D-6')
40	2.0	158.0	0.5	('A-1', 'A-5', 'C6')
40	2.25	158.5	0.5	('A-2', 'A-5', 'C6')
40	2.5	159.0	0.5	('A-1', 'G5', 'D-6')
40	2.75	159.5	0.5	('A-2', 'G5', 'D-6')
41	1.0	160.0	0.5	('A-1', 'A-5', 'C6')
41	1.25	160.5	0.5	('A-2', 'A-5', 'C6')
41	1.5	161.0	0.5	('A-1',)
41	1.75	161.5	0.5	('A-2',)
41	2.0	162.0	0.5	('A-1',)
41	2.25	162.5	0.5	('A-2',)
41	2.5	163.0	0.5	('A-1',)
41	2.75	163.5	0.5	('A-2',)
42	1.0	164.0	0.5	('A1', 'C4', 'E-4', 'G-4')
42	1.25	164.5	0.5	('A2', 'C4', 'E-4', 'G-4')
42	1.5	165.0	0.5	('A1', 'C4', 'E-4', 'G-4')
42	1.75	165.5	0.5	('A2', 'C4', 'E-4', 'G-4')
42	2.0	166.0	0.5	('A1', 'C4', 'E-4', 'G-4')
42	2.25	166.5	0.5	('A2', 'C4', 'E-4', 'G-4')
42	2.5	167.0	0.5	('A1', 'C4', 'E-4', 'G-4')
42	2.75	167.5	0.5	('A2', 'C4', 'E-4', 'G-4')
43	1.0	168.0	0.5	('B-1', 'D4', 'F4')
43	1.25	168.5	0.5	('B-2', 'D4', 'F4')
