measure_number	beat	offset	duration	notes
0	4.0	0.0	0.25	('B-3', 'D4')
0	4.25	0.25	0.25	('A3', 'D4')
0	4.5	0.5	0.25	('B-3', 'D4')
0	4.75	0.75	0.25	('F3', 'D4')
1	1.0	1.0	1.0	('B-1', 'B-2', 'D4', 'F4')
1	2.0	2.0	1.0	('B-1', 'B-2', 'B-3', 'D4')
1	4.0	4.0	0.25	('B-3', 'D4')
1	4.25	4.25	0.25	('A3', 'D4')
1	4.5	4.5	0.25	('B-3', 'D4')
1	4.75	4.75	0.25	('F3', 'D4')
2	1.0	5.0	1.0	('B-1', 'B-2', 'D4', 'F4')
2	2.0	6.0	1.0	('B-1', 'B-2', 'B-3', 'D4')
2	4.0	8.0	0.25	('B-3', 'D4')
2	4.25	8.25	0.25	('A3', 'D4')
2	4.5	8.5	0.25	('B-3', 'D4')
2	4.75	8.75	0.25	('F3', 'D4')
3	1.0	9.0	0.25	('D4', 'F4')
3	1.25	9.25	0.25	('C#4', 'F4')
3	1.5	9.5	0.25	('D4', 'F4')
3	1.75	9.75	0.25	('B-3', 'F4')
3	2.0	10.0	0.25	('F4', 'B-4')
3	2.25	10.25	0.25	('E4', 'B-4')
3	2.5	10.5	0.25	('F4', 'B-4')
3	2.75	10.75	0.25	('D4', 'B-4')
3	3.0	11.0	0.25	('B-4', 'D5')
3	3.25	11.25	0.25	('A4', 'D5')
3	3.5	11.5	0.25	('B-4', 'D5')
3	3.75	11.75	0.25	('F4', 'D5')
3	4.0	12.0	0.25	('D5', 'F5')
3	4.25	12.25	0.25	('C#5', 'F5')
3	4.5	12.5	0.25	('D5', 'F5')
3	4.75	12.75	0.25	('B-4', 'F5')
4	1.0	13.0	0.25	('B-2', 'B-5')
4	1.25	13.25	0.25	('D3', 'B-5')
4	1.5	13.5	0.25	('F3', 'B-5')
4	1.75	13.75	0.25	('B-3', 'B-5')
4	2.0	14.0	0.25	('B-2', 'B-5')
4	2.25	14.25	0.25	('D3', 'B-5')
4	2.5	14.5	0.25	('F3', 'B-5')
4	2.75	14.75	0.25	('B-3', 'B-5')
4	3.0	15.0	0.25	('B-2', 'B-5')
4	3.25	15.25	0.25	('D3', 'B-5')
4	3.5	15.5	0.25	('F3', 'B-5')
4	3.75	15.75	0.25	('B-3', 'B-5')
4	4.0	16.0	0.25	('B-2', 'A5')
4	4.25	16.25	0.25	('D3', 'B-5')
4	4.5	16.5	0.25	('F3', 'C6')
4	4.75	16.75	0.25	('B-3', 'B-5')
5	1.0	17.0	0.25	('B-2', 'A5')
5	1.25	17.25	0.25	('E-3', 'A5')
5	1.5	17.5	0.25	('G3', 'G5')
5	1.75	17.75	0.25	('B-3', 'G5')
5	2.0	18.0	0.25	('B-2', 'F5')
5	2.25	18.25	0.25	('E-3', 'F5')
5	2.5	18.5	0.25	('G3', 'E-5')
5	2.75	18.75	0.25	('B-3', 'E-5')
5	3.0	19.0	0.25	('B-2', 'D5')
5	3.25	19.25	0.25	('E-3', 'D5')
5	3.5	19.5	0.25	('G3', 'C5')
5	3.75	19.75	0.25	('A3', 'C5')
5	4.0	20.0	0.25	('B-2', 'G5')
5	4.25	20.25	0.25	('E-3', 'G5')
5	4.5	20.5	0.25	('G3', 'F5')
5	4.75	20.75	0.25	('A3', 'F5')
6	1.0	21.0	0.25	('B-2', 'E-5')
6	1.25	21.25	0.25	('D3', 'E-5')
6	1.5	21.5	0.25	('F3', 'E-5')
6	1.75	21.75	0.25	('B-3', 'E-5')
6	2.0	22.0	0.25	('B-2', 'D5')
6	2.25	22.25	0.25	('D3', 'D5')
6	2.5	22.5	0.25	('F3', 'D5')
6	2.75	22.75	0.25	('B-3', 'D5')
6	3.0	23.0	0.25	('B-2',)
6	3.25	23.25	0.25	('D3',)
6	3.5	23.5	0.25	('F3',)
6	3.75	23.75	0.25	('A-3',)
6	4.0	24.0	0.25	('B-2', 'A4')
6	4.25	24.25	0.25	('D3', 'B-4')
6	4.5	24.5	0.25	('F3', 'C5')
6	4.75	24.75	0.25	('A-3', 'B-4')
7	1.0	25.0	0.25	('B-2', 'A-4')
7	1.25	25.25	0.25	('E-3', 'A-4')
7	1.5	25.5	0.25	('G3', 'G4')
7	1.75	25.75	0.25	('E-3', 'G4')
7	2.0	26.0	0.25	('B-2', 'F4')
7	2.25	26.25	0.25	('E-3', 'F4')
7	2.5	26.5	0.25	('G3', 'E-4')
7	2.75	26.75	0.25	('E-3', 'E-4')
7	3.0	27.0	0.25	('B-2', 'D4')
7	3.25	27.25	0.25	('C3', 'D4')
7	3.5	27.5	0.25	('E-3', 'C4')
7	3.75	27.75	0.25	('F3', 'C4')
7	4.0	28.0	0.25	('B-2', 'E-4')
7	4.25	28.25	0.25	('C3', 'E-4')
7	4.5	28.5	0.25	('E-3', 'A3')
7	4.75	28.75	0.25	('F3', 'A3')
8	1.0	29.0	0.5	('B-2', 'B-3')
8	1.5	29.5	0.25	('B-2', 'D4')
8	1.75	29.75	0.25	('B-2', 'C4')
8	2.0	30.0	0.25	('B-2', 'B-3')
8	2.25	30.25	0.25	('A2', 'A3')
8	2.5	30.5	0.25	('B-2', 'B-3')
8	2.75	30.75	0.25	('G2', 'G3')
8	3.0	31.0	0.5	('F2', 'F3')
8	3.5	31.5	0.25	('F2', 'G4')
8	3.75	31.75	0.25	('F2', 'F4')
8	4.0	32.0	0.25	('E-3', 'E-4')
8	4.25	32.25	0.25	('D3', 'D4')
8	4.5	32.5	0.25	('E-3', 'E-4')
8	4.75	32.75	0.25	('C3', 'C4')
9	1.0	33.0	0.5	('B-2', 'B-3')
9	1.5	33.5	0.25	('B-2', 'D5')
9	1.75	33.75	0.25	('B-2', 'C5')
9	2.0	34.0	0.25	('B-3', 'B-4')
9	2.25	34.25	0.25	('A3', 'A4')
9	2.5	34.5	0.25	('B-3', 'B-4')
9	2.75	34.75	0.25	('G3', 'G4')
9	3.0	35.0	0.5	('F3', 'F4')
9	3.5	35.5	0.25	('F3', 'G5')
9	3.75	35.75	0.25	('F3', 'F5')
9	4.0	36.0	0.25	('E-4', 'E-5')
9	4.25	36.25	0.25	('D4', 'D5')
9	4.5	36.5	0.25	('E-4', 'E-5')
9	4.75	36.75	0.25	('C4', 'C5')
10	1.0	37.0	0.5	('B-3', 'B-4')
10	1.5	37.5	0.25	('C4', 'C5')
10	1.75	37.75	0.25	('D4', 'D5')
10	2.0	38.0	0.25	('E-4', 'E-5')
10	2.25	38.25	0.25	('F4', 'F5')
10	2.5	38.5	0.25	('G4', 'G5')
10	2.75	38.75	0.25	('A4', 'A5')
10	3.0	39.0	1/12	('B-4', 'B-5')
10	37/12	469/12	1/12	('B-4', 'B-5', 'C6')
10	19/6	235/6	1/12	('B-4', 'B-5')
10	3.25	39.25	0.25	('A4', 'A5')
10	3.5	39.5	0.25	('B-4', 'B-5')
10	3.75	39.75	0.25	('C5', 'C6')
10	4.0	40.0	1/12	('D5', 'D6')
10	49/12	481/12	1/12	('D5', 'D6', 'E-6')
10	25/6	241/6	1/12	('D5', 'D6')
10	4.25	40.25	0.25	('C5', 'C6')
10	4.5	40.5	0.25	('D5', 'D6')
10	4.75	40.75	0.25	('E5', 'E6')
11	1.0	41.0	1.0	('F5', 'F6')
11	2.0	42.0	1.0	('F3', 'F4')
11	4.0	44.0	0.25	('B-2',)
11	4.25	44.25	0.25	('A2',)
11	4.5	44.5	0.25	('B-2',)
11	4.75	44.75	0.25	('F2',)
